,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
37,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,29,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000,2022-01-23 19:20:42.000000,2022-01-23 19:20:41,1738.0,13.0,214.0,38.0,553.0,86.0,419.0,1034.0,2022-01-14 16:39:20.355,0.34.2,,148317.0,56.0,38.0,14.0,69.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2022-01-14 16:38:41.000,20.0,103469.0,https://anaconda.org/conda-forge/jupyterlab-git,2022-01-14 18:45:44.379,118667.0,1.0,,,,,,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,2022-01-14 16:39:20.355,4.0,41726.0,,,,,,,,,,,
38,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,29,True,,stencila/stencila,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000,2022-02-03 01:08:08.000000,2022-02-02 00:11:36,8748.0,956.0,38.0,24.0,819.0,71.0,491.0,621.0,2022-02-02 00:11:41.000,1.0.4,1141.0,442.0,100.0,24.0,16.0,32.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,8.0,160.0,,,,,,,,,,,
39,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-02-03 07:44:41.000000,2022-01-31 22:58:00,1022.0,26.0,244.0,31.0,294.0,59.0,218.0,394.0,2021-11-28 14:50:59.000,2.0.0,,145542.0,25.0,116.0,102.0,66.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2021-11-28 14:50:59.000,14.0,145364.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2021-11-30 09:07:23.532,1961.0,1.0,,,,,,,,,,,,,,,,,,,,,
40,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,28,True,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000,2022-01-15 06:45:20.000000,2021-03-31 14:20:34,1174.0,,2225.0,23.0,322.0,31.0,245.0,11781.0,2022-01-13 18:41:08.253,3.2.8,,88661.0,146.0,2.0,,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2022-01-12 11:05:50.739,2.0,88661.0,,,,,,,,,,,
41,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000,2021-12-23 15:55:32.000000,2021-11-26 23:05:35,739.0,2.0,368.0,81.0,192.0,135.0,280.0,3182.0,2020-10-29 01:31:20.000,5.7.1,,14058.0,28.0,1917.0,1754.0,40.0,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000,163.0,10156.0,https://anaconda.org/conda-forge/rise,2021-11-16 18:12:02.058,186498.0,2.0,,,,,,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,17.0,,,,,,,,,,,
42,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,28,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-02-03 03:59:31.000000,2022-02-03 03:59:31,561.0,32.0,227.0,60.0,188.0,44.0,399.0,2972.0,2021-11-18 04:17:35.000,1.61.1,,59097.0,141.0,293.0,282.0,20.0,https://pypi.org/project/dtale,LGPL-2.1,2021-11-18 04:17:35.000,11.0,54760.0,https://anaconda.org/conda-forge/dtale,2021-11-18 04:41:08.411,104108.0,2.0,,,,,,,,,,,,,,,,,,,,,
43,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,28,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-02-03 03:59:31.000000,2022-02-03 03:59:31,561.0,32.0,227.0,60.0,188.0,44.0,399.0,2972.0,2021-11-18 04:17:35.000,1.61.1,,59097.0,141.0,293.0,282.0,20.0,https://pypi.org/project/dtale,LGPL-2.1,2021-11-18 04:17:35.000,11.0,54760.0,https://anaconda.org/conda-forge/dtale,2021-11-18 04:41:08.411,104108.0,1.0,,,,,,,,,,,,,,,,,,,,,
44,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,28,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-02-02 17:07:32.000000,2022-02-01 08:07:09,2300.0,106.0,293.0,46.0,676.0,167.0,316.0,1306.0,2021-08-24 17:28:11.000,2021.08.0,,4260.0,17.0,161.0,137.0,104.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2021-08-24 16:57:08.000,24.0,4260.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
45,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,28,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000,2021-12-16 20:46:07.000000,2021-09-09 18:47:00,1163.0,,370.0,50.0,360.0,131.0,257.0,1087.0,2021-08-27 16:28:41.000,0.19.1,,43510.0,48.0,246.0,226.0,54.0,https://pypi.org/project/sparkmagic,BSD-3-Clause,2021-08-19 13:52:26.000,20.0,42801.0,https://anaconda.org/conda-forge/sparkmagic,2021-08-17 12:12:12.530,38336.0,1.0,,,,,,,,,,,,,,,,,,,,,
46,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,2020-09-10 23:39:14.000,2022-02-03 01:43:54.000000,2022-02-02 22:26:56,6546.0,240.0,106.0,32.0,1779.0,653.0,6101.0,523.0,2022-02-01 20:45:45.000,2022.1.1001775990,,2053.0,19.0,,,242.0,,MIT,,,,https://anaconda.org/conda-forge/vscode-jupyter,2021-12-26 06:57:49.648,22584.0,2.0,,,,,,,,,,,,,,,,,,,,,
47,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,28,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000,2022-01-31 22:56:47.000000,2022-01-31 22:56:47,949.0,20.0,305.0,22.0,268.0,28.0,185.0,329.0,2021-07-19 12:33:35.000,14.1.0,,38103.0,28.0,288.0,247.0,104.0,https://pypi.org/project/oauthenticator,BSD-3-Clause,2021-08-10 12:09:46.000,41.0,37527.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273,19609.0,1.0,,,,,,,,,,,,,,,,,,,,,
48,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,True,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,164.0,260.0,1030.0,2021-02-01 03:34:36.000,1.1.19,,19945.0,92.0,255.0,226.0,33.0,https://pypi.org/project/pixiedust,Apache-2.0,2021-02-01 03:34:36.000,29.0,18661.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,34689.0,2.0,,,,,,,,,,,,,,,,,,,,,
49,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,27,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,2016-02-13 00:46:46.000,2022-01-05 19:27:44.000000,2022-01-05 19:27:44,7500.0,1.0,28.0,8.0,27.0,60.0,1355.0,215.0,2021-11-16 00:38:42.000,0.22.9,,3789.0,158.0,1711.0,1678.0,33.0,https://pypi.org/project/sos-notebook,BSD-3-Clause,2021-11-16 00:38:42.000,33.0,1153.0,https://anaconda.org/conda-forge/sos,2020-12-24 19:37:30.146,100198.0,3.0,,,,,,,,,,,,,,,,,,,,,
50,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-01-25 03:13:58.218000,2022-01-24 23:11:49,777.0,65.0,103.0,16.0,172.0,64.0,91.0,208.0,2022-01-24 23:18:09.000,3.2.1,,79389.0,27.0,90.0,1.0,60.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2022-01-24 23:18:09.000,89.0,49455.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,590083.0,2.0,,,,,,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-01-24 23:17:43.903,,13543.0,,,,,,,,,,,
51,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,27,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-01-02 03:12:21.000000,2021-11-14 19:51:55,568.0,3.0,123.0,22.0,118.0,57.0,82.0,189.0,2021-03-24 00:04:25.000,6.4.0,,8611736.0,16.0,62.0,,57.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-12-15 16:07:19.993,62.0,8582862.0,https://anaconda.org/conda-forge/jupyter_console,2021-09-14 22:03:55.344,2021208.0,2.0,,,,,,,,,,,,,,,,,,,,,
52,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,26,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,6.0,169.0,41.0,42.0,62.0,175.0,1749.0,2021-11-15 23:43:33.000,5.2.1,,4105.0,33.0,78.0,56.0,15.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,4105.0,,,,,,,,,,,
53,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/maartenbreddels/ipyvolume,,widgets,26,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000,2021-11-04 16:00:54.000000,2021-11-01 12:36:42,970.0,,213.0,53.0,113.0,177.0,127.0,1709.0,2019-07-07 19:46:13.862,0.5.2,,35618.0,48.0,722.0,671.0,39.0,https://pypi.org/project/ipyvolume,MIT,2021-10-29 20:42:04.000,48.0,27708.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,338166.0,2.0,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2021-10-29 20:42:48.194,3.0,2274.0,,,,,,,,,,,
54,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2021-08-16 19:04:35.000000,2021-08-16 17:52:48,2054.0,,255.0,83.0,1291.0,228.0,667.0,968.0,2021-08-16 19:04:35.000,1.2.20210816,,117278.0,19.0,12.0,,52.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000,12.0,117278.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
55,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,26,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,1667.0,6.0,162.0,40.0,161.0,67.0,144.0,787.0,2021-02-26 14:01:21.000,2.3.0,,46639.0,43.0,60.0,19.0,29.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000,34.0,35934.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,362530.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062,7.0,5451.0,,,,,,,,,,,
56,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,26,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2021-12-17 06:28:54.000000,2021-11-27 18:36:06,616.0,13.0,277.0,25.0,199.0,15.0,235.0,409.0,2021-07-22 10:16:21.000,12.1.0,,6976.0,16.0,139.0,113.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-07-22 10:16:21.000,26.0,6716.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10169.0,2.0,,,,,,,,,,,,,,,,,,,,,
57,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000,2022-01-05 15:51:17.000000,2022-01-05 15:51:17,446.0,9.0,42.0,11.0,84.0,35.0,61.0,370.0,2020-07-30 10:58:32.000,0.9.6,,106153.0,19.0,1499.0,1296.0,29.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000,203.0,103040.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,180565.0,2.0,,,,,,,,,,,,,,,,,,,,,
58,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000,2021-12-15 15:31:39.634000,2021-12-02 13:02:55,1112.0,41.0,74.0,19.0,101.0,26.0,113.0,269.0,2021-12-02 13:04:26.000,0.28.2,21.0,30234.0,91.0,75.0,,29.0,https://pypi.org/project/metakernel,BSD-3-Clause,2021-12-15 15:31:39.634,75.0,22583.0,https://anaconda.org/conda-forge/metakernel,2021-12-02 15:51:29.961,535103.0,1.0,,,,,,,,,,,,,,,,,,,,,
59,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49,405.0,,370.0,90.0,100.0,152.0,125.0,2808.0,2020-04-07 16:43:54.000,1.3.1,,53194.0,73.0,82.0,,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000,81.0,45438.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,330431.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705,1.0,873.0,,,,,,,,,,,
60,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-01-25 23:36:15.685834,2022-01-25 19:26:17,1954.0,30.0,789.0,89.0,838.0,23.0,269.0,2041.0,2022-01-25 23:08:06.000,d471f720259244cbdb26178a5d2eeaf15ef8a23c9dccef1760b52c9b10feea21,,2346.0,59.0,,,144.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-01-25 23:36:15.685834,159.0,192375.0,,,,,,,,,,,,,,,,
61,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-02-02 07:44:02.000000,2022-02-01 13:41:44,1401.0,10.0,485.0,92.0,431.0,158.0,401.0,1999.0,,,,22614.0,,7.0,7.0,87.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-02-01 13:43:58.134185,27.0,2578107.0,,,,,,1.0,,,,,,,,,,
62,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,25,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-01-27 05:13:36.000000,2021-10-03 10:13:29,3017.0,,275.0,42.0,755.0,204.0,580.0,1059.0,2021-05-08 15:44:14.000,0.6.2,,4273.0,24.0,16.0,,84.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2021-05-08 15:42:11.000,16.0,2553.0,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383,104941.0,2.0,,,,,,,,,,,,,,,,,,,,,
63,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,94.0,13.0,73.0,12.0,42.0,17.0,28.0,593.0,2022-01-04 02:01:41.000,2.3.0,,25766.0,21.0,1415.0,1338.0,19.0,https://pypi.org/project/watermark,BSD-3-Clause,2022-01-04 02:01:41.000,77.0,22735.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,194003.0,2.0,,,,,,,,,,,,,,,,,,,,,
64,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,25,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000,2022-02-02 18:34:36.000000,2022-02-02 17:01:21,392.0,30.0,42.0,11.0,135.0,37.0,65.0,521.0,2021-12-01 08:33:39.000,0.10.2,,11570.0,29.0,382.0,369.0,14.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-12-01 08:31:33.000,12.0,9208.0,https://anaconda.org/conda-forge/ipycanvas,2021-12-01 13:09:01.830,37546.0,2.0,,,,,,ipycanvas,https://www.npmjs.com/package/ipycanvas,2021-12-01 08:32:46.801,1.0,1068.0,,,,,,,,,,,
65,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,25,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,2015-11-09 16:48:57.000,2022-01-25 05:04:28.000000,2022-01-25 05:04:28,1408.0,6.0,100.0,23.0,591.0,25.0,390.0,512.0,2021-06-11 00:32:29.000,3.0.3,205.0,13725.0,75.0,41.0,2.0,33.0,https://pypi.org/project/nglview,MIT,2021-06-11 00:32:29.000,37.0,3266.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,398074.0,2.0,,,,,,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,3710.0,,,,,,,,,,,
66,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,25,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000,2022-02-01 16:15:26.000000,2022-02-01 16:15:26,1123.0,21.0,163.0,39.0,526.0,69.0,434.0,484.0,2022-01-27 22:17:10.000,2.6.0,13200.0,2876.0,29.0,1.0,,88.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000,1.0,898.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-01-28 02:04:17.886,88025.0,1.0,,,,,,,,,,,,,,,,,,,,,
67,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,25,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-02-03 10:32:41.000000,2022-02-02 15:32:42,665.0,33.0,48.0,29.0,159.0,58.0,93.0,177.0,2022-01-17 20:44:52.000,1.3.2,3.0,6600.0,21.0,66.0,57.0,30.0,https://pypi.org/project/ipycytoscape,BSD-3-Clause,2022-01-17 20:44:52.000,9.0,4826.0,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,26683.0,2.0,,,,,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-01-17 20:26:24.675,,614.0,,,,,,,,,,,
68,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,24,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,2020-01-08 04:53:29.000,2022-02-02 05:25:16.000000,2022-02-01 01:39:17,678.0,7.0,264.0,72.0,247.0,58.0,144.0,3320.0,2021-10-24 19:22:24.810,0.1.10,,941.0,16.0,68.0,68.0,19.0,https://pypi.org/project/lux-api,Apache-2.0,2021-09-10 22:25:02.000,,,https://anaconda.org/conda-forge/lux-api,2021-09-11 19:00:33.437,3557.0,2.0,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,2021-10-24 19:22:24.810,,645.0,,,,,,,,,,,
69,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,24,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-01-26 09:01:53.000000,2022-01-26 09:01:53,392.0,5.0,226.0,79.0,76.0,45.0,122.0,3157.0,2022-01-09 15:20:57.000,0.7.4,40.0,1159.0,20.0,8.0,7.0,28.0,,MIT,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84650.0,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2021-06-03 09:27:44.294,1.0,,,,,
70,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,2020-02-03 05:19:46.000,2022-01-06 22:47:51.000000,2022-01-06 22:45:59,1190.0,7.0,676.0,40.0,312.0,20.0,284.0,3002.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,123.0,123.0,53.0,,Apache-2.0,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,
71,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000,2021-12-23 19:33:57.295000,2021-12-11 18:18:15,137.0,18.0,787.0,5.0,43.0,10.0,15.0,2385.0,2021-08-31 23:47:22.891,3.0.1,,105897.0,96.0,86.0,9.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000,,66.0,https://anaconda.org/conda-forge/ipyregulartable,2021-01-08 13:11:27.537,1887.0,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,105706.0,,,,,,,,,,,
72,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2021-12-23 19:33:57.295000,2021-12-12 18:44:52,164.0,16.0,787.0,2.0,37.0,5.0,14.0,2385.0,2021-08-31 23:47:22.891,3.0.1,,106230.0,96.0,87.0,9.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000,1.0,369.0,https://anaconda.org/conda-forge/ipydagred3,2021-01-01 04:17:03.032,3256.0,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,105706.0,,,,,,,,,,,
73,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,24,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000,2022-02-02 20:39:10.000000,2022-02-02 10:17:38,631.0,396.0,175.0,27.0,66.0,24.0,48.0,2109.0,2021-04-21 14:32:48.000,v0.1.15,,18711.0,44.0,2.0,,13.0,https://pypi.org/project/evidently,Apache-2.0,2022-02-01 11:14:13.000,2.0,18619.0,https://anaconda.org/conda-forge/evidently,2021-09-06 19:36:48.930,552.0,2.0,,,,,,,,,,,,,,,,,,,,,
74,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-02-02 23:40:00.015393,2022-01-04 12:48:23,588.0,5.0,288.0,62.0,138.0,55.0,501.0,1493.0,2022-01-03 22:04:04.000,1.3,,12949.0,17.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,55431.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-02-02 23:40:00.015393,42.0,1178328.0,,,,,,,,,,,,IRkernel,,,,
