,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,cran_id,pypi,go_id,go_url,gem_id,hex_id,bitbucket_id
79,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,24,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2023-06-16 13:21:45.404000,2023-03-02 17:55:59,566.0,,128.0,40.0,201.0,15.0,167.0,444.0,2023-02-06 19:50:03.769,2.5.2,135.0,14322.0,28.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,11879.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,197786.0,2.0,,,,,,,2021-08-24 23:55:16.000,6.0,,,,,,jupyter-server/kernel_gateway,,,,,,,,
80,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,24,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-06-16 13:17:52.879000,2023-04-25 16:12:26,1139.0,2.0,84.0,17.0,120.0,29.0,115.0,312.0,2022-12-12 16:23:09.261,0.29.4,96.0,26682.0,96.0,822.0,746.0,32.0,https://pypi.org/project/metakernel,18384.0,https://anaconda.org/conda-forge/metakernel,2023-06-16 13:17:52.879,713279.0,2.0,,,,,,,2022-03-29 15:39:38.000,76.0,,,,,,,,,,,,,,
81,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,24,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-05-19 07:54:53.000000,2023-05-19 07:54:10,322.0,41.0,19.0,5.0,43.0,1.0,56.0,263.0,2023-05-19 07:54:53.000,0.13.3,,18722.0,20.0,288.0,288.0,5.0,https://pypi.org/project/ipytest,18722.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
82,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,24,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-06-16 16:15:48.436000,2023-06-01 07:25:57,552.0,24.0,73.0,15.0,167.0,60.0,85.0,181.0,,,,29231.0,12.0,640.0,640.0,29.0,https://pypi.org/project/nbgitpuller,27815.0,https://anaconda.org/conda-forge/nbgitpuller,2023-06-16 16:15:48.436,68013.0,2.0,,,,,,,,,,,,,,,,,,,,,,
83,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,23,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-05-30 13:48:44.000000,2023-05-30 13:48:44,637.0,1.0,1057.0,160.0,78.0,190.0,201.0,9579.0,,,,31273.0,,,,43.0,https://pypi.org/project/jupyterthemes,31273.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
84,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,23,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-06-19 17:23:26.000000,2023-01-10 01:11:13,2371.0,,352.0,91.0,874.0,169.0,1100.0,3858.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
85,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,769.0,44.0,326.0,,328.0,3485.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,142.0,142.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
86,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,23,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-06-10 11:49:33.000000,2023-06-10 11:48:53,973.0,46.0,83.0,17.0,158.0,24.0,61.0,839.0,2023-03-22 07:06:54.000,0.15.0,84.0,596.0,20.0,57.0,57.0,19.0,https://pypi.org/project/ipyvizzu,592.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
87,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-06-18 21:06:47.000000,2023-06-18 21:06:46,488.0,51.0,52.0,6.0,136.0,20.0,162.0,715.0,,,,79066.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,63978.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,643738.0,1.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,2214.0,,,,,,,,,,,,,,,,,
88,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2023-06-21 15:12:16.593000,2023-06-20 20:41:31,1431.0,7.0,121.0,25.0,603.0,31.0,426.0,689.0,2023-06-20 20:42:37.000,3.0.6,269.0,34564.0,78.0,5.0,5.0,37.0,https://pypi.org/project/nglview,10926.0,https://anaconda.org/conda-forge/nglview,2023-06-21 15:12:16.593,621383.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,,,6376.0,,,,,,,,,,,,,,,,,
89,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,133.0,119.0,91.0,34.0,67.0,636.0,2019-06-03 21:24:10.000,0.10.2,,13959.0,14.0,163.0,163.0,21.0,https://pypi.org/project/mapboxgl,13959.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
90,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-06-16 13:18:14.055000,2018-12-04 14:43:25,32.0,,73.0,22.0,7.0,21.0,41.0,574.0,2018-01-15 18:14:37.000,0.9.0,,21763.0,10.0,367.0,346.0,3.0,https://pypi.org/project/pivottablejs,21737.0,https://anaconda.org/anaconda/pivottablejs,2023-06-16 13:18:14.055,2359.0,2.0,,,,,,,2018-01-15 18:14:37.000,21.0,,,,,,,,,,,,,,
91,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,23,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-06-16 13:24:38.315000,2023-05-30 18:44:37,1336.0,14.0,207.0,42.0,721.0,63.0,490.0,560.0,2023-03-18 23:02:09.000,3.2.2,29338.0,4585.0,40.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,2301.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,124155.0,2.0,,,,,,,2022-01-27 22:13:14.000,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,
92,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,23,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,5.0,69.0,25.0,16.0,5.0,52.0,419.0,2023-05-18 14:28:00.000,0.9.0,,4563.0,9.0,347.0,347.0,9.0,https://pypi.org/project/appmode,1432.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,209815.0,2.0,,,,,,,,,,,,,,,,,,,,,,
93,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,False,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-06-16 13:18:53.317000,2023-01-11 11:27:13,465.0,,46.0,11.0,95.0,38.0,65.0,406.0,,,,139297.0,8.0,2330.0,2330.0,33.0,https://pypi.org/project/nbval,134598.0,https://anaconda.org/conda-forge/nbval,2023-06-16 13:18:53.317,347773.0,3.0,,,,,,,,,,,,,,,,,,,,,,
94,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-06-16 19:25:00.911000,2023-05-22 15:56:06,759.0,3.0,41.0,14.0,309.0,48.0,64.0,395.0,2023-05-23 07:55:17.000,1.1.16,,8880.0,36.0,74.0,74.0,17.0,https://pypi.org/project/ipydatagrid,6871.0,https://anaconda.org/conda-forge/ipydatagrid,2023-06-16 19:25:00.911,44236.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,,,430.0,,,,,,,,,,,,,,,,,
95,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-06-20 08:31:31.000000,2023-06-20 08:31:30,744.0,37.0,58.0,24.0,455.0,82.0,108.0,326.0,2021-10-26 10:05:57.827,0.8.2,,10860.0,13.0,7.0,6.0,27.0,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2023-05-31 20:39:55.981,1.0,10860.0,,,,,,,,,,,,,,,,,
96,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,23,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,27.0,19.0,41.0,24.0,25.0,261.0,2021-01-06 19:12:18.000,0.4.2,,19963.0,7.0,274.0,251.0,11.0,https://pypi.org/project/nteract-scrapbook,19600.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,14549.0,3.0,,,,,,,2021-01-06 19:12:18.000,23.0,,,,,,,,,,,,,,
97,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-06-16 19:18:19.577000,2023-05-23 19:06:45,716.0,1.0,58.0,31.0,191.0,62.0,99.0,232.0,2022-04-04 22:26:36.000,1.3.3,3.0,22000.0,22.0,164.0,146.0,32.0,https://pypi.org/project/ipycytoscape,13388.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,304918.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,2.0,794.0,,2022-04-04 22:26:36.000,16.0,,,,,,,,,,,,,,
98,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,36.0,11.0,74.0,30.0,28.0,227.0,,,,62294.0,8.0,818.0,818.0,9.0,https://pypi.org/project/ipywebrtc,57424.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,313541.0,2.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,,,391.0,,,,,,,,,,,,,,,,,
99,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,23,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-06-06 07:05:13.000000,2023-06-06 07:05:12,562.0,39.0,63.0,11.0,149.0,30.0,73.0,63.0,2023-05-22 08:28:01.738,1.2.0,,7974.0,13.0,53.0,53.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,7974.0,,,,2.0,,,,,,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,
100,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,23,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-06-16 08:51:50.000000,2023-06-16 08:51:49,432.0,54.0,49.0,7.0,123.0,3.0,43.0,57.0,2023-06-16 08:44:01.377,1.6.1,,2155.0,13.0,99.0,90.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2155.0,,,,2.0,,,,,,,2021-11-15 20:11:03.000,9.0,,,,,,,,,,,,,,
101,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,23,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,7.0,9.0,5.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,88736.0,22.0,870.0,843.0,5.0,https://pypi.org/project/ipydatawidgets,84865.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,232310.0,2.0,,,,,,,2022-05-19 09:59:51.000,27.0,,,,,,,,,,,,,,
102,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,284.0,19.0,39.0,63.0,33.0,1926.0,2021-06-11 15:17:12.000,0.3.0,,4836.0,13.0,124.0,124.0,8.0,https://pypi.org/project/colabcode,4836.0,,,,3.0,,,,,,,2021-06-11 15:17:12.000,,,,,,,,,,,,,,,
103,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-06-16 19:20:28.498000,2023-04-27 23:44:02,329.0,1.0,151.0,29.0,104.0,80.0,56.0,814.0,2021-10-12 17:42:50.869,1.8.1,,63872.0,40.0,5.0,,20.0,https://pypi.org/project/witwidget,9808.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,1905567.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,1.0,1132.0,,2021-10-12 17:42:30.000,4.0,,,,,,,,,,,,,,
104,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,22,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,1174.0,,38.0,21.0,322.0,17.0,245.0,554.0,2020-12-10 14:31:28.000,0.3.7,,83876.0,28.0,,,11.0,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,,,83876.0,,,,,,,,,,-7.0,,,,,,,
105,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,22,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,63.0,24.0,52.0,32.0,150.0,430.0,2022-11-29 02:05:39.186,0.35.1,124.0,12424.0,114.0,7.0,,20.0,https://pypi.org/project/octave_kernel,6159.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,488613.0,2.0,,,,,,,2022-03-31 08:36:20.000,7.0,,,,,,,,,,,,,,
106,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-06-16 16:14:17.776000,2023-04-27 13:42:24,900.0,4.0,65.0,16.0,405.0,62.0,122.0,383.0,2023-03-22 11:55:54.747,0.15.8,,28813.0,84.0,3.0,,21.0,https://pypi.org/project/xeus-python,5053.0,https://anaconda.org/conda-forge/xeus-python,2023-06-16 16:14:17.776,1283076.0,2.0,,,,,,,2022-08-23 14:45:52.749,3.0,,,,,,,,,,,,,,
107,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2023-06-16 13:24:13.395000,2022-06-25 19:26:22,372.0,,55.0,22.0,88.0,51.0,86.0,164.0,2022-06-25 19:35:21.000,0.4.0,,101535.0,13.0,,,25.0,https://pypi.org/project/jupyter_sphinx,98665.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-06-16 13:24:13.395,215300.0,3.0,,,,,,,,,,,,,,,,,,,,,,
108,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,22,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-06-16 16:16:00.682000,2023-06-08 13:13:25,228.0,70.0,47.0,9.0,63.0,27.0,49.0,89.0,2023-06-08 13:14:00.415,1.0.1,,6104.0,20.0,26.0,25.0,20.0,https://pypi.org/project/jupyterhub-systemdspawner,5495.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,28646.0,2.0,,,,,,,2023-01-11 00:33:05.122,1.0,,,,,,,,,,,,,,
109,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,1.0,237.0,83.0,78.0,52.0,128.0,3600.0,2022-05-31 17:34:28.000,0.7.5,43.0,975.0,17.0,11.0,11.0,29.0,,,,,,2.0,,,,,,gopherdata/gophernotes,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86781.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,,,
110,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,74.0,32.0,3.0,91.0,3105.0,2021-07-13 22:12:59.000,0.13.2,,10807.0,4.0,,,11.0,,,,,,3.0,,,,,,mltooling/ml-workspace,,,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,529552.0,,,,,,,,,,
111,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-06-21 18:45:44.000000,2023-06-21 18:45:43,522.0,8.0,264.0,63.0,218.0,148.0,122.0,2668.0,,,,3780.0,18.0,,,24.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-06-16 16:12:37.512,204132.0,2.0,,,,,,,,,,,,,,,,,,,,,,
112,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,21,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-06-02 22:50:55.000000,2023-06-02 22:48:38,718.0,5.0,390.0,121.0,268.0,116.0,700.0,2639.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
113,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,147.0,40.0,43.0,53.0,185.0,2040.0,2021-11-15 23:43:33.000,5.2.1,,3932.0,33.0,75.0,75.0,16.0,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,,,3932.0,,,,,,,,,,,,,,,,,
114,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,21,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,191.0,35.0,33.0,13.0,14.0,1037.0,2021-06-14 15:07:13.000,1.1.0,,14257.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,14257.0,,,,2.0,,,,,,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,
115,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-06-16 19:25:32.000000,2023-01-10 15:02:24,169.0,,85.0,24.0,102.0,40.0,123.0,992.0,2021-04-10 11:39:23.000,3.0.7,,11113.0,6.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,7102.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-06-16 19:25:32.000,17268.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,3347.0,,,,,,,,,,,,,,,,,
116,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,21,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-06-16 13:20:40.292000,2023-06-10 07:46:30,525.0,11.0,115.0,19.0,69.0,60.0,33.0,945.0,2023-05-05 07:10:14.000,0.6.3,,398000.0,14.0,,,23.0,https://pypi.org/project/jupyter_nbextensions_configurator,380402.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1460665.0,2.0,,,,,,,,,,,,,,,,,,,,,,
117,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,21,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,147.0,25.0,154.0,73.0,137.0,755.0,2016-01-02 19:06:03.000,0.2,,14123.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,8703.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,302805.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,,,1272.0,,,,,,,,,,,,,,,,,
118,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,21,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-09-06 18:43:48.845,2023-06-16 16:17:01.999000,2022-10-24 07:11:22,467.0,,57.0,,,,,647.0,2022-08-29 08:25:21.510,0.13.1,,19276.0,34.0,35.0,,21.0,https://pypi.org/project/ipycanvas,14534.0,https://anaconda.org/conda-forge/ipycanvas,2023-06-16 16:17:01.999,157280.0,3.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,3.0,1247.0,,2022-08-29 08:25:21.510,32.0,,,,,,,7.0,,,,,,,
119,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,21,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-06-16 19:18:37.104000,2023-05-24 16:27:35,442.0,4.0,63.0,14.0,127.0,32.0,57.0,552.0,2023-05-31 04:26:11.000,3.2.0,,3200.0,3.0,5.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,2100.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,10403.0,1.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,,,827.0,,,,,,,,,,,,,,,,,
