,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
37,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,30,False,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,,2020-01-13 17:29:49.000,2023-01-03 07:42:51.000000,2023-01-03 07:42:48,343.0,13.0,48.0,11.0,172.0,39.0,65.0,111.0,2022-11-29 17:24:01.500,0.7.2,172.0,10663953.0,35.0,83810.0,83724.0,33.0,https://pypi.org/project/nbclient,2022-07-01 09:13:27.000,86.0,10465657.0,https://anaconda.org/conda-forge/nbclient,2022-11-30 08:00:35.235,6940018.0,2.0,,,,,,,,,,,,,,,,,,,,,,
38,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,29,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2022-11-03 18:17:00.705000,2022-11-03 14:02:18,760.0,9.0,407.0,84.0,197.0,148.0,288.0,3434.0,2020-10-29 01:31:20.000,5.7.1,,9950.0,31.0,2311.0,2144.0,43.0,https://pypi.org/project/RISE,2022-03-28 15:29:03.000,167.0,5812.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,244058.0,2.0,,,,,,,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,2.0,,,,,,,,,,,
39,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,29,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2022-12-15 22:00:54.000000,2022-07-26 13:21:25,974.0,,225.0,53.0,118.0,174.0,128.0,1814.0,2019-07-07 19:46:13.862,0.5.2,,63071.0,48.0,986.0,933.0,41.0,https://pypi.org/project/ipyvolume,2021-10-29 20:42:04.000,50.0,55808.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451,402603.0,2.0,,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2021-10-29 20:42:48.194,3.0,1593.0,widgetti/ipyvolume,,,,,,,,,,
40,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2022-12-28 16:26:01.000000,2022-11-16 00:09:35,286.0,1.0,277.0,52.0,76.0,111.0,41.0,1620.0,2022-06-12 04:51:46.000,0.4.1,,96577.0,18.0,3894.0,3825.0,53.0,https://pypi.org/project/ipython-sql,2022-06-12 04:51:46.000,69.0,94053.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,194383.0,1.0,,,,,,,,,,,,,,,,,,,,,,
41,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-01-03 05:53:48.000000,2023-01-03 05:53:47,1332.0,86.0,271.0,31.0,387.0,69.0,249.0,443.0,2022-11-03 16:42:13.267,4.3.0,,34442.0,33.0,14.0,,78.0,https://pypi.org/project/jupyterhub-kubespawner,2022-05-19 17:08:22.000,14.0,33930.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2022-09-13 23:09:14.985,11277.0,1.0,,,,,,,,,,,,,,,,,,,,,,
42,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,28,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2023-01-05 08:27:32.758000,2021-03-31 14:20:34,1174.0,,2523.0,20.0,322.0,31.0,245.0,12543.0,2022-12-19 12:23:08.939,3.5.2,,83299.0,199.0,5.0,,11.0,,,,,,,,1.0,,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2023-01-05 08:27:32.758,5.0,83299.0,,,,,,,,,,,
43,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2023-01-05 08:30:50.597000,2021-08-10 23:33:21,523.0,,2523.0,31.0,63.0,64.0,51.0,12543.0,2022-12-19 12:27:00.350,5.5.2,,83186.0,190.0,14.0,,14.0,,,,,,,,1.0,,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2023-01-05 08:30:50.597,14.0,83186.0,,,,,,,,,,,
44,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,636.0,,1038.0,158.0,78.0,205.0,201.0,9384.0,2018-11-22 17:02:16.000,0.20.0,,33095.0,116.0,99.0,,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,99.0,33095.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
45,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,28,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-11-03 11:08:08.841000,2021-01-21 14:02:57,1689.0,,387.0,125.0,3797.0,348.0,4175.0,2712.0,2022-06-15 11:25:51.000,2.3.13,31.0,15415.0,54.0,23.0,,81.0,https://pypi.org/project/beakerx,2022-06-15 11:25:51.000,22.0,3948.0,https://anaconda.org/conda-forge/beakerx,2022-11-03 11:08:08.841,565368.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,248959.0,,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,1.0,350.0,,,,,,,,,,,
46,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,28,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2022-12-16 23:18:21.000000,2022-11-24 14:42:18,1967.0,2.0,140.0,43.0,355.0,71.0,222.0,2349.0,2021-10-26 00:11:36.407,1.0.1,,234124.0,27.0,234.0,93.0,41.0,https://pypi.org/project/nbdime,2021-10-25 23:22:53.000,141.0,178846.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,728133.0,2.0,,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-26 00:11:36.407,,45304.0,,,,,,,,,,,
47,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,28,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-01-03 02:00:54.000000,2023-01-02 11:06:10,2721.0,13.0,915.0,120.0,415.0,55.0,285.0,2331.0,2022-06-20 10:37:35.000,8.4.1,,57808.0,41.0,287.0,,112.0,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,287.0,48560.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,749163.0,2.0,,,,,,,,,,,,,,,,,,,,,,
48,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-01-04 22:55:50.000000,2023-01-03 22:00:44,7700.0,319.0,176.0,42.0,3200.0,732.0,7914.0,861.0,2022-10-12 16:44:26.000,2022.09.120,,2086.0,32.0,,,256.0,,,,,https://anaconda.org/conda-forge/vscode-jupyter,2022-10-06 10:03:22.369,45899.0,2.0,,,,,,,,,,,,,,,,,,,,,,
49,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,28,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2022-10-21 10:50:59.000000,2022-08-25 13:37:51,1715.0,,181.0,39.0,171.0,56.0,167.0,844.0,2022-08-31 09:02:38.000,2.4.1,,73744.0,45.0,71.0,22.0,30.0,https://pypi.org/project/pythreejs,2021-02-26 14:01:21.000,42.0,64487.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,448627.0,2.0,,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2022-08-24 13:26:43.242,7.0,3650.0,,,,,,,,,,,
50,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2022-12-09 23:08:39.000000,2022-09-23 04:46:09,7579.0,,32.0,7.0,64.0,65.0,1368.0,237.0,2022-08-09 15:38:02.363,0.23.4,,3690.0,163.0,3365.0,3332.0,36.0,https://pypi.org/project/sos-notebook,2022-04-09 05:07:36.000,33.0,960.0,https://anaconda.org/conda-forge/sos,2022-06-22 20:53:41.164,133771.0,2.0,,,,,,,,,,,,,,,,,,,,,,
51,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,27,False,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2022-10-29 13:12:23.000000,2021-05-06 12:01:05,264.0,,900.0,273.0,93.0,82.0,76.0,7057.0,2019-07-24 15:57:06.000,1.0.0,,367567.0,4.0,161.0,154.0,28.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000,7.0,367567.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
52,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,27,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-11-08 16:27:23.000000,2020-04-07 18:56:49,405.0,,412.0,90.0,104.0,171.0,125.0,2933.0,2020-04-07 16:43:54.000,1.3.1,,62479.0,73.0,83.0,,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,82.0,55521.0,https://anaconda.org/conda-forge/qgrid,2022-11-02 16:27:28.702,372687.0,2.0,,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,1.0,642.0,,,,,,,,,,,
53,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,27,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-01-02 18:59:42.000000,2022-12-30 16:20:44,3341.0,9.0,316.0,43.0,860.0,233.0,623.0,1153.0,2022-09-27 21:47:44.689,0.8.1,92.0,4626.0,31.0,17.0,,98.0,https://pypi.org/project/nbgrader,2022-07-06 09:43:23.000,17.0,2812.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,130536.0,2.0,,,,,,,,,,,,,,,,,,,,,,
54,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,260.0,1028.0,2021-02-01 03:34:36.000,1.1.19,,19086.0,92.0,275.0,246.0,33.0,https://pypi.org/project/pixiedust,2021-02-01 03:34:36.000,29.0,17969.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,42458.0,2.0,,,,,,,,,,,,,,,,,,,,,,
55,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,27,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 20:50:03.000000,2022-09-02 20:50:03,2055.0,,255.0,82.0,1293.0,228.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,78393.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2020-03-25 23:36:46.000,12.0,78393.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
56,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-01-03 02:26:45.000000,2022-10-21 14:50:27,161.0,5.0,229.0,37.0,39.0,47.0,23.0,858.0,2022-04-01 20:13:44.000,0.4.2,77.0,345194.0,14.0,2247.0,2208.0,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,39.0,326107.0,https://anaconda.org/conda-forge/jupyter-dash,2022-04-02 17:05:39.218,264725.0,2.0,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,8904.0,,,,,,,,,,,
57,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,27,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-01-04 18:58:46.000000,2022-12-01 20:29:42,10321.0,293.0,39.0,23.0,949.0,77.0,497.0,660.0,2022-07-29 06:53:21.000,1.16.0,3205.0,403.0,100.0,26.0,18.0,35.0,,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,8.0,97.0,,,,,,,,,,,
58,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-toolbox,,widgets,27,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-01-05 03:05:12.000000,2023-01-05 02:42:10,1406.0,76.0,167.0,19.0,1609.0,68.0,220.0,647.0,2022-10-25 17:58:30.000,0.23.0,,8221.0,40.0,3.0,,29.0,https://pypi.org/project/raiwidgets,2022-06-10 06:18:19.000,3.0,8221.0,,,,2.0,,,,,,-2.0,,,,,,,,,,,,,,,,
59,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-01-03 01:50:42.000000,2022-12-20 09:26:15,647.0,17.0,283.0,25.0,215.0,18.0,239.0,438.0,2021-07-22 10:16:21.000,12.1.0,,13517.0,16.0,170.0,144.0,66.0,https://pypi.org/project/dockerspawner,2021-07-22 10:16:21.000,26.0,13210.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,15376.0,2.0,,,,,,,,,,,,,,,,,,,,,,
60,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-01-03 16:05:08.000000,2023-01-03 15:58:54,873.0,52.0,124.0,17.0,205.0,67.0,105.0,263.0,2022-09-08 00:30:02.343,3.2.2,,127516.0,28.0,110.0,4.0,65.0,https://pypi.org/project/jupyter-server-proxy,2022-01-24 23:18:09.000,105.0,96916.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1186296.0,2.0,,,,,,1.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-09-08 00:27:55.674,1.0,5360.0,,,,,,,,,,,
61,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,26,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-01-05 10:42:52.000000,2023-01-05 10:42:15,1144.0,131.0,701.0,179.0,419.0,125.0,167.0,5247.0,2022-04-20 02:55:58.000,0.9.1,,245.0,31.0,1.0,,70.0,https://pypi.org/project/knowledge-repo,2022-04-20 02:55:58.000,1.0,245.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
62,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2022-11-29 02:06:27.000000,2022-05-21 19:17:40,690.0,,337.0,86.0,259.0,73.0,159.0,4350.0,2022-02-19 00:48:20.000,0.5.1,,30079.0,18.0,127.0,127.0,20.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,,29105.0,https://anaconda.org/conda-forge/lux-api,2022-02-22 06:05:22.978,13444.0,2.0,,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,,390.0,,,,,,,,,,,
63,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,26,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-01-02 23:49:43.000000,2023-01-02 23:49:43,1482.0,47.0,527.0,92.0,453.0,174.0,404.0,2073.0,,,,22231.0,,9.0,9.0,93.0,,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-08-22 11:29:43.791515,30.0,2778947.0,,,,,,,,,,,,,,,,,
64,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,26,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2022-12-21 12:09:13.000000,2022-12-21 12:09:12,514.0,11.0,113.0,19.0,63.0,54.0,32.0,918.0,2022-11-14 20:59:33.000,0.6.1,,319646.0,14.0,185.0,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,2018-12-29 12:36:16.000,185.0,303680.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2022-12-11 21:25:24.747,1245392.0,2.0,,,,,,,,,,,,,,,,,,,,,,
65,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,26,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-01-04 16:18:08.000000,2023-01-04 16:18:08,275.0,67.0,67.0,24.0,369.0,98.0,129.0,486.0,2022-12-28 16:50:55.235,0.32.5,68.0,17868.0,89.0,14.0,,25.0,https://pypi.org/project/itkwidgets,2022-06-16 15:50:05.000,14.0,10699.0,https://anaconda.org/conda-forge/itkwidgets,2020-08-10 14:40:39.579,305850.0,2.0,,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2022-12-28 16:50:55.235,,1051.0,,,,,,,,,,,
66,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-12-12 20:01:25.444000,2022-12-12 16:21:04,1137.0,6.0,80.0,18.0,118.0,29.0,115.0,298.0,2022-12-12 16:23:09.261,0.29.4,68.0,24008.0,96.0,735.0,660.0,32.0,https://pypi.org/project/metakernel,2022-03-29 15:39:38.000,75.0,15909.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,655703.0,1.0,,,,,,,,,,,,,,,,,,,,,,
67,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,26,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2022-10-03 20:22:08.000000,2022-06-22 16:00:22,584.0,,141.0,27.0,127.0,58.0,88.0,209.0,2022-06-22 16:01:33.000,6.4.4,73.0,3449078.0,20.0,77.0,,59.0,https://pypi.org/project/jupyter-console,2022-06-22 16:01:27.000,77.0,3411951.0,https://anaconda.org/conda-forge/jupyter_console,2022-06-23 05:16:34.737,3006720.0,2.0,,,,,,,,,,,,,,,,,,,,,,
68,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-01-05 04:35:46.000000,2023-01-04 20:16:50,518.0,19.0,67.0,13.0,150.0,63.0,82.0,173.0,2022-11-08 20:30:10.385,1.1.1,,9226.0,21.0,584.0,566.0,25.0,https://pypi.org/project/nbgitpuller,2022-03-19 21:53:15.000,18.0,8051.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,50525.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
69,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,25,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-12-22 09:09:40.343000,2022-12-16 05:38:02,193.0,17.0,873.0,6.0,69.0,12.0,15.0,2660.0,2022-12-22 09:09:40.343,5.0.5,,57094.0,109.0,98.0,11.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2.0,182.0,https://anaconda.org/conda-forge/ipyregulartable,2022-09-24 21:00:28.551,3763.0,2.0,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-12-22 09:09:40.343,85.0,56768.0,finos/ipyregulartable,,,,,,,,,,
70,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,25,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2022-12-22 09:09:40.343000,2022-12-10 05:32:39,289.0,15.0,873.0,3.0,82.0,3.0,17.0,2660.0,2022-12-22 09:09:40.343,5.0.5,,57448.0,109.0,101.0,15.0,3.0,https://pypi.org/project/ipydagred3,2022-05-06 22:43:10.000,1.0,187.0,https://anaconda.org/conda-forge/ipydagred3,2022-09-24 12:43:09.322,15790.0,2.0,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-12-22 09:09:40.343,85.0,56768.0,,,,,,,,,,,
71,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,25,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-01-04 22:37:12.000000,2023-01-04 22:37:12,2971.0,197.0,357.0,76.0,949.0,217.0,459.0,2239.0,2018-11-07 17:41:58.000,0.1.0,,37.0,1.0,6.0,6.0,90.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,37.0,,,,3.0,,,,,,1.0,,,,,,,,binderhub,,,,,,,,
72,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-01-05 14:21:57.000000,2022-12-15 21:49:03,2023.0,12.0,870.0,91.0,896.0,25.0,284.0,2227.0,2022-12-17 01:02:56.000,4bf2725648beafe17c6146595bb48ffc20c009b055c56195114f47cb9bb9ed1c,,2083.0,89.0,,,146.0,,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-12-17 01:18:18.211838,164.0,193746.0,,,,,,,,,,,,,,,,,
73,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,25,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-01-05 14:25:39.000000,2023-01-04 19:29:57,4312.0,202.0,291.0,57.0,1362.0,401.0,772.0,2162.0,2022-12-07 16:09:51.000,1.0.3606021,409.0,19.0,17.0,,,100.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
74,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,25,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2022-10-24 14:20:57.000000,2022-09-17 19:29:50,457.0,,45.0,10.0,91.0,38.0,62.0,393.0,2020-07-30 10:58:32.000,0.9.6,,83505.0,19.0,2024.0,1821.0,31.0,https://pypi.org/project/nbval,2020-07-30 10:58:32.000,203.0,79486.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,277340.0,2.0,,,,,,,,,,,,,,,,,,,,,,
