,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,gem_id,hex_id,bitbucket_id
117,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-06-28 18:05:27.000000,2023-06-16 12:52:37,117.0,10.0,13.0,6.0,66.0,4.0,6.0,51.0,2023-06-16 12:58:00.913,1.9.2,,131197.0,27.0,550.0,522.0,4.0,https://pypi.org/project/ipyvue,125498.0,https://anaconda.org/conda-forge/ipyvue,2023-06-16 16:16:23.273,98104.0,3.0,jupyter-vue,2023-06-16 12:58:00.913,16.0,https://www.npmjs.com/package/jupyter-vue,2023-06-16 12:57:14.688,12.0,3612.0,,,,,,,widgetti/ipyvue,,,,,,,,
118,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,254.0,52.0,39.0,6046.0,2020-10-27 19:53:29.453,5.11.0,,165.0,71.0,7.0,5.0,27.0,,,,,,3.0,@nteract/commuter,,,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,165.0,,,,,,,,,,,,,,,
119,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,75.0,32.0,3.0,91.0,3139.0,2021-07-13 22:12:59.000,0.13.2,,10682.0,4.0,,,11.0,,,,,,3.0,,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,534109.0,,,,,,,,,,
120,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-07-24 09:31:44.074000,2023-07-24 08:39:25,529.0,9.0,266.0,63.0,220.0,148.0,123.0,2705.0,,,,5657.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-07-24 09:31:44.074,209317.0,2.0,,,,,,,,,,,,,,,,,,,,,,
121,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,21,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-06-02 22:50:55.000000,2023-06-02 22:48:38,718.0,5.0,397.0,121.0,268.0,125.0,700.0,2655.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
122,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,21,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-07-27 11:17:33.000000,2023-07-27 11:17:26,2165.0,5.0,258.0,48.0,641.0,49.0,722.0,2483.0,2018-08-01 13:19:52.714,0.0.6,,18.0,6.0,2.0,,111.0,,,,,,2.0,ihaskell_jupyterlab,,,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,2.0,18.0,,,,,,,IHaskell/IHaskell,,,,,,,,
123,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,21,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,191.0,36.0,33.0,13.0,14.0,1041.0,2021-06-14 15:07:13.000,1.1.0,,11717.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,11717.0,,,,2.0,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,,,,,,
124,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-06-16 19:25:32.000000,2023-01-10 15:02:24,169.0,,83.0,25.0,102.0,40.0,123.0,997.0,2021-04-10 11:39:23.000,3.0.7,,10130.0,6.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,6023.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-06-16 19:25:32.000,18693.0,2.0,@lckr/jupyterlab_variableinspector,,,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,3415.0,,,,,,,,,,,,,,,
125,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,21,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,73.0,137.0,754.0,2016-01-02 19:06:03.000,0.2,,12190.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,6773.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,306117.0,3.0,jupyter-gmaps,,,https://www.npmjs.com/package/jupyter-gmaps,,,1281.0,,,,,,,,,,,,,,,
126,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,21,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-06-16 19:25:47.823000,2021-06-29 12:29:51,101.0,,66.0,29.0,52.0,42.0,25.0,573.0,,,,5324.0,1.0,1328.0,1328.0,15.0,https://pypi.org/project/jupyterlab-drawio,2072.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,18028.0,1.0,jupyterlab-drawio,,,https://www.npmjs.com/package/jupyterlab-drawio,,,2559.0,,,,,,,,,,,,,,,
127,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,21,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-07-19 03:12:56.000000,2023-07-09 18:51:29,443.0,5.0,63.0,14.0,130.0,32.0,57.0,558.0,2023-05-31 04:26:11.000,3.2.0,,2600.0,3.0,5.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,1752.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,11007.0,1.0,@jupyterlab/latex,,,https://www.npmjs.com/package/@jupyterlab/latex,,,566.0,,,,,,,,,,,,,,,
128,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,21,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,1174.0,,38.0,20.0,322.0,17.0,245.0,555.0,2020-12-10 14:31:28.000,0.3.7,,79611.0,28.0,,,11.0,,,,,,2.0,@jupyterlab/debugger,,,https://www.npmjs.com/package/@jupyterlab/debugger,,,79611.0,,,,,,,,,,,,,,,
129,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,21,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,56.0,21.0,51.0,16.0,29.0,521.0,2022-02-11 15:19:00.000,1.0.0,,1576.0,11.0,11.0,11.0,10.0,https://pypi.org/project/ansible-kernel,200.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14067.0,2.0,,2022-02-11 15:19:00.000,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66464.0,,,,,,,,,,
130,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,309.0,2.0,66.0,20.0,124.0,70.0,60.0,520.0,2022-11-28 09:27:38.314,0.7.0,,61201.0,24.0,34.0,6.0,13.0,https://pypi.org/project/ipysheet,58371.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,88965.0,3.0,ipysheet,2022-11-28 09:25:01.163,26.0,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,2.0,1183.0,,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,
131,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-07-08 18:12:38.000000,2023-04-12 13:35:06,229.0,,67.0,16.0,92.0,33.0,38.0,512.0,2023-04-12 13:50:00.731,0.8.0,,56936.0,120.0,5.0,2.0,17.0,https://pypi.org/project/jupyterlab-nvdashboard,55512.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,34646.0,2.0,jupyterlab-nvdashboard,2022-11-23 09:59:00.656,1.0,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,2.0,619.0,,,,,,,,,,,,,,,
132,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,45.0,14.0,220.0,,111.0,278.0,2022-05-04 07:37:18.000,0.3.21,1279.0,2821.0,50.0,138.0,138.0,17.0,https://pypi.org/project/retrolab,1002.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,45215.0,3.0,@jupyterlab-classic/application,,,https://www.npmjs.com/package/@jupyterlab-classic/application,,,39.0,,,,,,,,,,,,,,,
133,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,21,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-07-19 14:25:09.000000,2023-07-19 14:25:08,622.0,3.0,26.0,6.0,149.0,14.0,41.0,244.0,2023-05-05 13:00:11.000,5.2.1,2.0,1230.0,30.0,4.0,4.0,26.0,https://pypi.org/project/mamba-gator,113.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,33841.0,2.0,@mamba-org/gator-lab,,,https://www.npmjs.com/package/@mamba-org/gator-lab,,,60.0,,,,,,,,,,,,,,,
134,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-06-24 12:37:24.000000,2023-06-19 06:43:35,374.0,3.0,115.0,18.0,141.0,67.0,80.0,157.0,2022-10-05 04:48:28.224,1.2.0,,4933.0,10.0,32.0,28.0,42.0,https://pypi.org/project/batchspawner,4933.0,,,,3.0,,2022-10-05 04:48:28.224,4.0,,,,,,,,,,,,,,,,,,,
135,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,21,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,3.0,74.0,14.0,65.0,29.0,47.0,104.0,,,,9136.0,9.0,43.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,8343.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,19840.0,2.0,,,,,,,,,,,,,,,,,,,,,,
136,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,256.0,19.0,39.0,43.0,33.0,1946.0,,,,3014.0,,131.0,131.0,8.0,https://pypi.org/project/colabcode,3014.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
137,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,20,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-07-18 18:30:59.169000,2023-07-18 15:32:58,355.0,10.0,74.0,16.0,119.0,3.0,109.0,1258.0,,,,20790.0,46.0,,,11.0,https://pypi.org/project/datapane,18858.0,https://anaconda.org/conda-forge/datapane,2023-07-18 18:30:59.169,69574.0,3.0,,,,,,,,,,,,,,,-4.0,,,,,,,
138,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-06-16 13:16:37.337000,2020-11-30 15:55:07,335.0,,61.0,21.0,86.0,41.0,100.0,530.0,2020-09-05 22:35:32.000,2.3.0,,13396.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-06-16 13:16:37.337,1138709.0,3.0,,,,,,,,,,,,,,,,,,,,,,
139,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-07-19 01:46:35.000000,2023-05-23 12:07:37,618.0,3.0,69.0,34.0,198.0,35.0,72.0,472.0,,,,1908.0,3.0,3.0,3.0,29.0,https://pypi.org/project/jupyterlab-katex,506.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3047.0,2.0,@jupyterlab/geojson-extension,,,https://www.npmjs.com/package/@jupyterlab/geojson-extension,,,1294.0,,,,,,,,,,,,,,,
140,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,20,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-06-16 19:23:43.370000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,105.0,460.0,2022-05-09 10:23:00.581,0.17.1,,1851.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,630.0,https://anaconda.org/conda-forge/matlab_kernel,2023-06-16 19:23:43.370,39075.0,3.0,,2017-04-20 00:39:18.000,5.0,,,,,,,,,,,,,,,,,,,
141,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-07-14 17:10:22.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,19.0,24.0,438.0,2022-04-19 10:58:08.000,2.0.3,,1820.0,8.0,37.0,34.0,4.0,https://pypi.org/project/nbtutor,82.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,137337.0,3.0,,2022-04-19 10:58:08.000,3.0,,,,,,,,,,,,,,,,,,,
142,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-07-18 15:12:53.000000,2022-09-05 14:24:06,238.0,,95.0,30.0,85.0,22.0,37.0,368.0,2021-11-27 17:02:34.000,3.0.1,,7129.0,6.0,5.0,5.0,16.0,https://pypi.org/project/jupyterlab-github,1621.0,,,,2.0,@jupyterlab/github,,,https://www.npmjs.com/package/@jupyterlab/github,,,5508.0,,,,,,,,,,,,,,,
143,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,40.0,16.0,65.0,45.0,47.0,362.0,,,,1579.0,7.0,253.0,253.0,15.0,https://pypi.org/project/nteract-testbook,9.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,50259.0,3.0,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,False,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-26 06:36:02.000000,2022-02-15 08:27:46,176.0,,29.0,6.0,60.0,27.0,24.0,292.0,2021-02-04 22:39:49.000,0.8.0,,11952.0,20.0,6.0,2.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,7545.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,26337.0,2.0,jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,2.0,3499.0,,,,,,,,,,,,,,,
145,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-07-25 23:58:11.000000,2023-07-25 23:58:10,375.0,6.0,52.0,7.0,97.0,9.0,49.0,292.0,,,,1421.0,10.0,45.0,45.0,4.0,https://pypi.org/project/jupyter-flex,951.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,14705.0,3.0,@danielfrg/jupyter-flex,,,https://www.npmjs.com/package/@danielfrg/jupyter-flex,,,38.0,,,,,,,,,,,,,,,
146,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,20,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-06-27 14:10:35.000000,2023-06-14 19:45:36,406.0,1.0,58.0,17.0,119.0,45.0,97.0,292.0,2023-02-19 00:41:36.000,6.1.0,,24947.0,19.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,5815.0,https://anaconda.org/conda-forge/dask-labextension,2023-06-16 16:15:46.810,898533.0,2.0,dask-labextension,,,https://www.npmjs.com/package/dask-labextension,,,795.0,,,,,,,,,,,,,,,
147,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,21.0,8.0,117.0,67.0,42.0,226.0,2021-01-05 06:49:39.135,0.2.6,,1439.0,46.0,44.0,3.0,8.0,https://pypi.org/project/nbinteract,1300.0,,,,3.0,nbinteract,2021-01-05 06:49:39.135,39.0,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,2.0,139.0,,,,,,,,4.0,,,,,,,
148,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,619.0,,20.0,21.0,109.0,34.0,39.0,195.0,2019-12-03 17:50:40.000,2.5.0,,52390.0,6.0,15.0,15.0,7.0,https://pypi.org/project/bookstore,52390.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
149,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,26.0,5.0,46.0,9.0,16.0,182.0,,,,2274.0,4.0,1278.0,1278.0,7.0,https://pypi.org/project/theme-darcula,1101.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,19859.0,1.0,@telamonian/theme-darcula,,,https://www.npmjs.com/package/@telamonian/theme-darcula,,,438.0,,,,,,,,,,,,,,,
150,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,20,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-03-15 11:59:49.000000,2022-12-20 11:05:47,1701.0,,18.0,2.0,1062.0,12.0,25.0,113.0,2021-09-07 13:41:02.000,0.7.0,,19887.0,14.0,403.0,403.0,13.0,https://pypi.org/project/mknotebooks,19887.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
151,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,20,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-06-15 13:50:38.516000,2023-06-15 13:49:38,354.0,12.0,10.0,5.0,17.0,43.0,152.0,111.0,2023-06-15 13:54:02.722,0.24.2,,666.0,30.0,25.0,22.0,6.0,https://pypi.org/project/ipysigma,345.0,,,,3.0,ipysigma,2022-06-08 16:10:49.000,1.0,https://www.npmjs.com/package/ipysigma,2023-06-15 13:50:38.516,2.0,321.0,,,,,,,medialab/ipysigma,,,,,,,,
152,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-07-04 07:17:46.000000,2023-04-15 13:12:28,431.0,,46.0,12.0,140.0,11.0,30.0,62.0,2022-08-25 15:31:47.000,0.12.3,60.0,300889.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,287202.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,520061.0,3.0,,,,,,,,,,,,,,,,,,,,,,
153,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-05-18 06:09:30.000000,2019-12-08 22:22:20,90.0,,181.0,34.0,12.0,75.0,58.0,967.0,2019-05-06 03:28:50.000,1.3.0,130229.0,2134.0,5.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
154,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-02-03 04:21:45.711711,2023-01-11 06:17:33,718.0,,21.0,31.0,140.0,45.0,144.0,780.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,182.0,182.0,46.0,,,,,,3.0,,,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,1933.0,,,,,,,,iruby,,
155,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,102.0,30.0,63.0,64.0,51.0,728.0,2018-04-16 17:16:10.000,0.2.0,,87386.0,1.0,,,14.0,,,,,,2.0,@jupyterlab/toc,,,https://www.npmjs.com/package/@jupyterlab/toc,,,87386.0,,,,,,,,-9.0,,,,,,,
156,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,19,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,614.0,2022-11-21 06:29:00.831,2.2.0,,55800.0,29.0,149.0,,5.0,https://pypi.org/project/pick,55800.0,,,,2.0,,2021-12-06 15:27:43.000,149.0,,,,,,,,,,,,,,,,,,,
157,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,19,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-06-16 16:14:17.776000,2023-04-27 13:42:24,900.0,,64.0,16.0,405.0,62.0,122.0,387.0,,,,29879.0,84.0,,,21.0,https://pypi.org/project/xeus-python,6107.0,https://anaconda.org/conda-forge/xeus-python,2023-06-16 16:14:17.776,1307496.0,3.0,,,,,,,,,,,,,,,,,,,,,,
