,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
200,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,16,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-06-16 19:23:44.012000,2023-04-25 20:59:15,216.0,2.0,15.0,7.0,81.0,10.0,16.0,89.0,,,,52584.0,6.0,12.0,12.0,5.0,https://pypi.org/project/ipyregulartable,161.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,4909.0,3.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,52265.0,,,,,,finos/ipyregulartable,,,,,,,,,,
201,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,16,True,nb_black,dnanhkhoa/nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,MIT,2019-05-02 16:13:43.498,2023-06-16 16:15:03.923000,,,,7.0,,,,,62.0,2019-11-30 08:56:06.000,1.0.7,,34297.0,4.0,24.0,,,https://pypi.org/project/nb_black,32411.0,https://anaconda.org/conda-forge/nb_black,2023-06-16 16:15:03.923,92438.0,3.0,,2019-11-30 08:56:06.000,24.0,,,,,,,,,,,9.0,,,,,,,,,
202,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,16,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-06-15 21:19:08.323000,2023-05-10 08:36:07,326.0,8.0,6.0,4.0,96.0,3.0,17.0,58.0,2022-09-23 17:10:56.000,0.3.7,,53238.0,16.0,2.0,2.0,3.0,https://pypi.org/project/ipydagred3,385.0,https://anaconda.org/conda-forge/ipydagred3,2023-06-15 21:19:08.323,21786.0,3.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,52265.0,,,,,,,,,,,,,,,,
203,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,107.0,50.0,40.0,34.0,71.0,876.0,,,7912.0,164.0,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
204,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,15,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2023-05-08 16:23:56.000000,2023-04-04 08:01:17,265.0,4.0,187.0,20.0,39.0,6.0,72.0,539.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,12.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
205,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,15,True,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-02-28 12:13:09.000000,2022-11-28 19:10:54,345.0,,30.0,13.0,46.0,9.0,18.0,478.0,2020-02-06 15:50:53.838,0.6.1,,46.0,9.0,4.0,2.0,13.0,,,,,,3.0,nbgather,,,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,2.0,46.0,,,,,,,,,,,,,,,,
206,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,59.0,18.0,8.0,16.0,11.0,282.0,2020-02-03 15:59:07.000,1.0.0,2032.0,978.0,8.0,,,7.0,,,,,,3.0,,,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44808.0,,,,,,,,,,,
207,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,10.0,4.0,10.0,13.0,218.0,2019-07-05 21:26:30.000,0.5.0,,4107.0,5.0,15.0,15.0,2.0,,,,,,3.0,@krassowski/jupyterlab_go_to_definition,,,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,,,4107.0,,,,,,,,,,,,,,,,
208,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,15,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,27.0,10.0,4.0,13.0,15.0,212.0,2019-11-22 07:33:04.000,0.3.9,,1618.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,1618.0,,,,3.0,,2019-11-22 07:33:04.000,,,,,,,,,,,,,,,,,,,,,
209,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,15,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,30.0,35.0,28.0,13.0,14.0,193.0,,,,673.0,,18.0,18.0,12.0,https://pypi.org/project/jupyter-spark,673.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
210,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,15,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,49.0,8.0,23.0,15.0,7.0,173.0,2018-05-29 18:46:14.000,0.0.9,2449.0,721.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,675.0,,,,3.0,,,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,947.0,,,,,,,,,,,
211,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,83.0,,17.0,6.0,12.0,6.0,23.0,148.0,2022-11-23 11:42:59.000,1.2.0,,2080.0,3.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,2080.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
212,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,53.0,25.0,17.0,82.0,2019-04-23 08:43:52.000,0.2.2,,48.0,5.0,30.0,30.0,16.0,https://pypi.org/project/niwidgets,48.0,,,,3.0,,2019-04-23 08:43:52.000,,,,,,,,,,,,,,,,,,,,,
213,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,False,nbzip,data-8/nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,43.0,,16.0,7.0,12.0,9.0,5.0,80.0,,,,6024.0,,354.0,354.0,6.0,https://pypi.org/project/nbzip,6024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
214,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-06-16 19:19:22.434000,2022-12-07 17:04:39,570.0,,18.0,11.0,147.0,33.0,84.0,77.0,2020-10-05 14:26:51.696,0.2.3,,266.0,17.0,2.0,,7.0,https://pypi.org/project/nbcelltests,41.0,https://anaconda.org/conda-forge/nbcelltests,2023-06-16 19:19:22.434,7843.0,3.0,jupyterlab_celltests,2020-10-05 14:26:38.000,,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,2.0,14.0,,,,,,,,,,,,,,,,
215,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2023-06-16 16:17:01.985000,2022-12-06 21:58:47,327.0,,6.0,4.0,3.0,9.0,51.0,64.0,2019-09-02 19:30:02.000,0.5.0,,837.0,15.0,2.0,2.0,4.0,https://pypi.org/project/jupyterlab-sos,116.0,https://anaconda.org/conda-forge/jupyterlab-sos,2023-06-16 16:17:01.985,28142.0,3.0,jupyterlab-sos,,,https://www.npmjs.com/package/jupyterlab-sos,,,96.0,,,,,,,,,,,,,,,,
216,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,15,False,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2023-06-07 07:00:30.000000,2022-03-21 15:14:31,113.0,,21.0,32.0,40.0,17.0,14.0,34.0,2020-07-13 15:59:02.000,0.0.9,13.0,446.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,446.0,,,,2.0,,2020-07-13 15:59:02.000,,,,,,,,,,,,,,,,,,,,,
217,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,15,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,178.0,,4.0,2.0,23.0,2.0,4.0,13.0,,,,1099.0,8.0,56.0,56.0,4.0,https://pypi.org/project/ipyscales,99.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,59273.0,3.0,jupyter-scales,,,https://www.npmjs.com/package/jupyter-scales,,,13.0,,,,,,,,,,,,,,,,
218,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,122.0,47.0,16.0,22.0,54.0,2314.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
219,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,40.0,29.0,463.0,,,,2098.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,2098.0,,,,3.0,,,,,,,,,,,,,,-4.0,,,,,,,,,
220,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,14,False,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,41.0,23.0,6.0,1.0,15.0,451.0,2018-03-28 15:38:57.000,0.3.0,,118.0,9.0,,,4.0,https://pypi.org/project/py_d3,118.0,,,,3.0,,2018-03-28 15:38:57.000,,,,,,,,,,,,,,,,,,,,,
221,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,14,True,nbopen,takluyver/nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2022-09-15 15:50:04.000000,2022-09-15 15:50:04,59.0,,55.0,15.0,17.0,38.0,26.0,292.0,,,,1127.0,,,,11.0,https://pypi.org/project/nbopen,1127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
222,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,14,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-06-16 19:25:52.504000,2022-04-13 05:12:13,318.0,,26.0,10.0,113.0,27.0,12.0,208.0,,,,178.0,1.0,2.0,2.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,87.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2023-06-16 19:25:52.504,1514.0,3.0,jupyterlab-interactive-dashboard-editor,,,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,,,31.0,,,,,,,,,,,,,,,,
223,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,14,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:51:34.000000,2021-03-24 19:48:15,225.0,,17.0,8.0,189.0,31.0,103.0,128.0,2021-03-24 19:51:34.000,1.0.0,,1680.0,1.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,1550.0,,,,3.0,jupyterlab-tabular-data-editor,,,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,,,130.0,,,,,,,,,,,,,,,,
224,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,14,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-03-22 16:23:31.000000,2023-03-22 16:23:31,361.0,,22.0,16.0,93.0,12.0,36.0,112.0,,,,1190.0,,2.0,2.0,7.0,https://pypi.org/project/jupyterlab_hdf,741.0,,,,3.0,@jupyterlab/hdf5,,,https://www.npmjs.com/package/@jupyterlab/hdf5,,,449.0,,,,,,,,,,,,,,,,
225,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,14,False,,jupyterlab/jupyterlab-celltags,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,441.0,,26.0,14.0,184.0,12.0,7.0,112.0,,,,,,814.0,814.0,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
226,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,14,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2023-06-16 19:19:04.178000,2023-04-25 21:15:18,297.0,2.0,9.0,4.0,77.0,4.0,29.0,62.0,2022-04-11 15:35:12.000,0.3.6,,639.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,196.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2023-06-16 19:19:04.178,15413.0,3.0,jupyterlab_autoversion,,,https://www.npmjs.com/package/jupyterlab_autoversion,,,27.0,,,,,,,,,,,,,,,,
227,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,14,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,BSD-3-Clause,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,31.0,22.0,30.0,20.0,22.0,49.0,2019-08-02 20:26:21.257,0.0.6,,34.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,34.0,,,,3.0,,2018-08-23 23:53:16.000,,,,,,,,,,,,,,,,,,,,,
228,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,14,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,21.0,14.0,12.0,6.0,5.0,38.0,2020-06-28 13:26:26.000,0.0.25,,301.0,25.0,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,301.0,,,,3.0,,2020-06-28 13:26:26.000,,,,,,,,,,,,,,,,,,,,,
229,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,BSD-3-Clause,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,8.0,9.0,23.0,11.0,14.0,15.0,2020-01-15 19:12:57.000,0.5.1,17.0,40.0,7.0,4.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,40.0,,,,3.0,,2019-12-07 18:06:15.000,4.0,,,,,,,,,,,,,,,,,,,,
230,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,14,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-05-29 09:18:17.000000,2023-05-29 09:18:17,354.0,1.0,6.0,5.0,311.0,1.0,32.0,15.0,2019-12-09 18:41:20.000,0.5.0,,1363.0,3.0,,,13.0,https://pypi.org/project/jupyter-nbrequirements,1363.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
231,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,13,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,47.0,12.0,92.0,38.0,37.0,393.0,,,,449.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,449.0,,,,3.0,jupyterlab-sql,,,https://www.npmjs.com/package/jupyterlab-sql,,,,,,,,,,,,,,,,,,,
232,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,13,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2023-03-20 14:47:11.000000,2021-03-20 17:27:38,282.0,,40.0,12.0,32.0,10.0,20.0,345.0,2021-05-11 21:22:51.418,0.0.1,,7.0,8.0,2.0,,19.0,,,,,,3.0,jupyterlab-ielixir,,,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,2.0,4.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,348.0,,,,,,,,,,ielixir,
233,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,13,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2023-06-18 19:36:47.000000,2023-06-18 19:36:35,131.0,6.0,20.0,7.0,2.0,1.0,10.0,326.0,2022-03-27 00:17:50.000,0.2.1,15.0,549.0,1.0,3.0,3.0,2.0,https://pypi.org/project/jupyterlab-stickyland,536.0,,,,3.0,jupyterlab-stickyland,,,https://www.npmjs.com/package/jupyterlab-stickyland,,,12.0,,,,,,,,,,,,,,,,
234,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,245.0,,,,97.0,,21.0,21.0,8.0,https://pypi.org/project/pynb,97.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
235,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,7.0,29.0,9.0,22.0,176.0,,,,2581.0,,,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,1850.0,,,,3.0,@aquirdturtle/collapsible_headings,,,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,,,731.0,,,,,,,,,,,,,,,,
236,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,13,False,sqlcell,tmthyjames/SQLCell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,310.0,,10.0,10.0,51.0,65.0,24.0,148.0,2019-05-19 02:21:20.000,0.2.0,,47.0,15.0,2.0,1.0,14.0,https://pypi.org/project/sqlcell,47.0,,,,3.0,,2019-05-20 11:16:28.000,1.0,,,,,,,,,,,,,,,,,,,,
237,Neon Theme,"A flat, 80s neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,13,True,,yeebc/jupyterlab-neon-theme,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2023-03-14 15:24:31.000000,2022-08-28 15:36:59,45.0,,7.0,5.0,22.0,2.0,11.0,143.0,2021-03-07 04:41:55.473,3.1.0,,564.0,20.0,5.0,3.0,4.0,,,,,,2.0,@yeebc/jupyterlab_neon_theme,,,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,2021-03-07 04:41:55.473,2.0,564.0,,,,,,,,,,,,,,,,
238,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,13,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,9.0,9.0,13.0,6.0,33.0,110.0,,,,34617.0,,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-flake8,34512.0,,,,3.0,jupyterlab-flake8,,,https://www.npmjs.com/package/jupyterlab-flake8,,,105.0,,,,,,,,,,,,,,,,
239,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,13,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,23.0,27.0,32.0,24.0,10.0,96.0,,,,151.0,,2.0,2.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,122.0,,,,3.0,@jupyterlab/commenting-extension,,,https://www.npmjs.com/package/@jupyterlab/commenting-extension,,,29.0,,,,,,,,,,,,,,,,
240,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,False,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,23.0,7.0,24.0,8.0,8.0,93.0,,,,6294.0,,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,6232.0,,,,3.0,jupyterlab_sparkmonitor,,,https://www.npmjs.com/package/jupyterlab_sparkmonitor,,,54.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,323.0,,,,,,,,,,,
241,jupyterlab-theme-solarized-dark,JupyterLab Theme Solarized Dark.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,13,True,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2023-06-09 15:01:15.000000,2023-06-09 13:47:24,97.0,7.0,9.0,2.0,29.0,2.0,2.0,83.0,2022-06-22 11:46:24.921,2.1.0,,9058.0,19.0,4.0,2.0,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,6902.0,,,,2.0,jupyterlab-theme-solarized-dark,2022-06-22 11:45:30.000,,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,2022-06-22 11:46:24.921,2.0,2156.0,,,,,,,,,,,,,,,,
