,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,trending,updated_github_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
76,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000,2022-02-06 20:53:43.000000,2022-02-06 20:53:42,141.0,22.0,796.0,5.0,45.0,10.0,15.0,2417.0,2021-08-31 23:47:22.891,3.0.1,,107506.0,97.0,86.0,9.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000,,61.0,https://anaconda.org/conda-forge/ipyregulartable,2021-01-08 13:11:27.537,1902.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,107319.0,,,,,,,,,,,,,,,,,
77,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000,2022-02-06 20:17:31.000000,2022-02-06 20:17:30,168.0,20.0,796.0,2.0,39.0,5.0,14.0,2417.0,2021-08-31 23:47:22.891,3.0.1,,107805.0,97.0,87.0,9.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000,1.0,330.0,https://anaconda.org/conda-forge/ipydagred3,2021-01-01 04:17:03.032,3276.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,107319.0,,,,,,,,,,,,,,,,,
78,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,24,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000,2022-02-17 12:47:42.000000,2022-02-16 20:10:36,702.0,442.0,181.0,28.0,84.0,24.0,51.0,2148.0,2021-04-21 14:32:48.000,v0.1.15,,24287.0,45.0,2.0,,14.0,https://pypi.org/project/evidently,Apache-2.0,2022-02-14 17:25:06.000,2.0,24192.0,https://anaconda.org/conda-forge/evidently,2021-09-06 19:36:48.930,572.0,2.0,,,,,,,,,,,,,,,,,,,,,,
79,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-02-15 17:37:14.135435,2022-01-04 12:48:23,588.0,5.0,288.0,61.0,138.0,55.0,502.0,1494.0,2022-01-03 22:04:04.000,1.3,,13149.0,17.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,56622.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-02-15 17:37:14.135435,42.0,1196146.0,,,,,,,,IRkernel,,,,
80,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,24,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45,1380.0,,146.0,26.0,153.0,67.0,136.0,728.0,2019-07-21 08:49:48.715,0.9.0,,20447.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2021-12-15 15:42:57.506,44.0,15014.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,252164.0,2.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1010.0,,,,,,,,,,,,,,,,,
81,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,True,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,126.0,104.0,91.0,35.0,67.0,599.0,2019-06-03 21:24:10.000,0.10.2,,15814.0,20.0,141.0,127.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000,14.0,15814.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
82,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,24,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-02-07 17:21:40.000000,2022-02-07 17:21:35,395.0,48.0,57.0,27.0,44.0,25.0,141.0,393.0,2022-02-07 17:22:59.000,0.34.1,23.0,22853.0,97.0,5.0,,17.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000,5.0,16638.0,https://anaconda.org/conda-forge/octave_kernel,2022-01-04 03:07:02.922,385345.0,2.0,,,,,,,,,,,,,,,,,,,,,,
83,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,24,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-02-10 22:09:19.000000,2022-02-07 07:25:02,617.0,99.0,39.0,14.0,208.0,47.0,89.0,228.0,2022-02-04 10:04:41.000,0.3.19,518.0,1841.0,47.0,58.0,52.0,17.0,https://pypi.org/project/retrolab,BSD-3-Clause,2022-02-04 10:03:48.000,2.0,1044.0,https://anaconda.org/conda-forge/retrolab,2022-02-04 13:05:10.040,6381.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,51.0,,,,,,,,,,,,,,,,,
84,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,24,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000,2022-02-16 11:33:36.000000,2022-02-16 11:32:34,1280.0,217.0,18.0,1.0,743.0,11.0,25.0,92.0,2021-09-07 13:41:02.000,0.7.0,,20448.0,633.0,171.0,152.0,13.0,https://pypi.org/project/mknotebooks,MIT,2022-02-16 11:33:36.000,19.0,20448.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
85,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-02-12 13:35:29.000000,2022-02-12 13:35:29,325.0,21.0,40.0,12.0,94.0,10.0,23.0,47.0,2021-11-15 18:05:32.000,0.11.1,,231326.0,35.0,38.0,,23.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-11-15 18:04:49.000,38.0,221661.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924,202971.0,3.0,,,,,,,,,,,,,,,,,,,,,,
86,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,23,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000,2022-01-22 00:07:41.000000,2021-09-01 00:27:04,587.0,,639.0,186.0,318.0,130.0,166.0,5008.0,2021-01-20 07:28:10.000,0.9.0,,328.0,30.0,1.0,,60.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000,1.0,328.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
87,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000,2022-02-01 11:25:39.000000,2022-02-01 11:25:29,2106.0,21.0,243.0,47.0,599.0,32.0,695.0,2327.0,2018-08-01 13:19:52.714,0.0.6,,24.0,6.0,,,105.0,,MIT,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,24.0,,,,,,,,,,,,,,,,,
88,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-02-17 08:35:12.000000,2022-02-12 15:44:20,2605.0,13.0,304.0,79.0,821.0,273.0,443.0,2080.0,2018-11-07 17:41:58.000,0.1.0,,36.0,1.0,6.0,6.0,82.0,https://pypi.org/project/binderhub,BSD-3-Clause,2018-11-07 17:41:58.000,,36.0,,,,3.0,,,,,,,,,,,,,,,,,,,binderhub,,,
89,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000,2021-03-04 09:52:38.721000,2020-03-01 13:46:17,488.0,,102.0,21.0,55.0,51.0,32.0,877.0,2018-12-29 12:36:16.000,0.4.1,,321235.0,13.0,181.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000,181.0,307839.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2021-03-04 09:52:38.721,897597.0,2.0,,,,,,,,,,,,,,,,,,,,,,
90,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-02-16 21:50:47.000000,2022-02-16 21:44:02,1149.0,3.0,213.0,52.0,194.0,12.0,,690.0,2020-08-01 16:46:23.000,0.4.0,,9619.0,13.0,9.0,,103.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000,9.0,9619.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
91,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000,2022-01-20 12:21:54.512000,2018-12-04 14:43:25,32.0,,61.0,21.0,7.0,17.0,40.0,457.0,2018-01-15 18:14:37.000,0.9.0,,13654.0,10.0,237.0,215.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000,22.0,13640.0,https://anaconda.org/anaconda/pivottablejs,2022-01-20 12:21:54.512,1066.0,3.0,,,,,,,,,,,,,,,,,,,,,,
92,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,23,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-01-31 18:38:20.000000,2022-01-24 19:47:19,594.0,22.0,24.0,6.0,460.0,5.0,234.0,428.0,2022-01-11 11:39:30.000,1.2.3,,25509.0,75.0,2.0,,23.0,https://pypi.org/project/nbqa,MIT,2022-01-11 11:39:30.000,2.0,24250.0,https://anaconda.org/conda-forge/nbqa,2022-01-11 14:46:54.176,20150.0,2.0,,,,,,,,,,,,,,,,,,,,,,
93,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,208.0,7.0,40.0,12.0,55.0,39.0,118.0,244.0,2022-02-07 15:18:40.000,1.8.2,,59993.0,47.0,27.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2022-02-07 12:27:29.000,22.0,50214.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,68901.0,3.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-02-07 12:38:56.331,1.0,7557.0,,,,,,,,widgetti/ipyvuetify,,,,,,,,,
94,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000,2022-01-27 10:10:12.000000,2021-06-27 18:55:19,167.0,,149.0,18.0,74.0,58.0,77.0,171.0,2020-08-28 12:01:56.000,1.3.2,,7742.0,9.0,95.0,88.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000,7.0,7218.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,23069.0,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,
95,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,23,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000,2022-02-17 02:22:21.000000,2022-02-14 18:37:29,2732.0,344.0,26.0,16.0,582.0,245.0,287.0,51.0,2021-12-23 19:15:41.000,2.2.0,,442.0,10.0,,,25.0,https://pypi.org/project/jdaviz,BSD-3-Clause,2021-12-23 19:19:53.000,,442.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
96,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,True,,nteract/commuter,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-14 05:06:26.000000,2022-02-14 05:06:18,638.0,5.0,558.0,41.0,247.0,52.0,39.0,5727.0,2020-10-27 19:53:29.453,5.11.0,,497.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,497.0,,,,,,,,,,,,,,,,,
97,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,True,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,44.0,,225.0,19.0,37.0,42.0,31.0,1694.0,2021-06-11 15:17:12.000,0.3.0,,9825.0,13.0,54.0,54.0,8.0,https://pypi.org/project/colabcode,MIT,2021-06-11 15:17:12.000,,9825.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
98,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000,2022-02-13 02:37:18.000000,2022-01-05 20:19:46,328.0,4.0,125.0,25.0,99.0,57.0,47.0,636.0,2021-10-12 17:42:50.869,1.8.1,,53901.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,Apache-2.0,2021-10-12 17:42:30.000,3.0,7312.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,853120.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,3933.0,,,,,,,,,,,,,,,,,
99,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,True,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,101.0,,58.0,28.0,43.0,39.0,25.0,518.0,2021-04-29 10:22:28.814,0.9.0,,6913.0,11.0,204.0,204.0,16.0,https://pypi.org/project/jupyterlab-drawio,BSD-3-Clause,2021-04-29 10:19:55.000,,1338.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,2336.0,1.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,5316.0,,,,,,,,,,,,,,,,,
100,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-01-18 08:04:45.123000,2022-01-17 16:34:54,544.0,19.0,65.0,34.0,170.0,32.0,71.0,427.0,2022-01-17 16:38:22.000,3.3.0,,3606.0,30.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,BSD-3-Clause,2022-01-17 16:38:22.000,,303.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,669.0,1.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,3243.0,,,,,,,,,,,,,,,,,
101,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26,559.0,2.0,115.0,40.0,196.0,14.0,162.0,374.0,2021-08-25 00:19:46.000,2.5.1,104.0,8526.0,27.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2021-08-24 23:55:16.000,6.0,6040.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,161461.0,2.0,,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,
102,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,2018-10-12 13:18:30.000,2022-01-13 14:07:53.829000,2022-01-13 10:05:03,775.0,15.0,58.0,18.0,354.0,50.0,119.0,326.0,2022-01-13 10:57:51.000,0.13.6,,33115.0,68.0,3.0,,17.0,https://pypi.org/project/xeus-python,BSD-3-Clause,2022-01-13 10:57:51.000,3.0,8047.0,https://anaconda.org/conda-forge/xeus-python,2022-01-13 14:07:53.829,952615.0,2.0,,,,,,,,,,,,,,,,,,,,,,
103,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,22,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-02-09 17:37:57.000000,2022-01-24 23:44:14,110.0,25.0,22.0,6.0,26.0,8.0,27.0,266.0,2022-01-24 23:49:51.000,0.4.5,,4293.0,12.0,101.0,95.0,3.0,https://pypi.org/project/itables,MIT,2022-01-24 23:49:51.000,6.0,4198.0,https://anaconda.org/conda-forge/itables,2022-01-25 02:52:05.317,95.0,3.0,,,,,,,,,,,,,,,,,,,,,,
