,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
39,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-07-13 06:14:23.000000,2023-06-16 12:25:54,3387.0,13.0,293.0,42.0,914.0,232.0,633.0,1207.0,2023-06-16 12:26:21.000,0.8.4,192.0,6490.0,29.0,465.0,465.0,102.0,https://pypi.org/project/nbgrader,,,4610.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,146522.0,1.0,,,,,,,,,,,,,,,,,,,,,
40,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,29,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-07-04 18:19:11.000000,2023-05-31 20:49:34,1634.0,6.0,442.0,45.0,531.0,122.0,702.0,4423.0,2023-02-15 02:45:01.409,2.3.12,,53421.0,153.0,127.0,,86.0,https://pypi.org/project/nbdev,2022-06-17 20:22:23.000,127.0,53421.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
41,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,29,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,764.0,,414.0,83.0,199.0,154.0,288.0,3560.0,2020-10-29 01:31:20.000,5.7.1,,13809.0,31.0,2684.0,2513.0,44.0,https://pypi.org/project/RISE,2022-11-03 16:45:29.021,171.0,9583.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,274187.0,2.0,,,,,,rise-reveal,https://www.npmjs.com/package/rise-reveal,8.0,,,,,,,,,,,,,
42,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,29,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-07-11 07:28:22.000000,2023-06-19 16:00:23,1898.0,6.0,287.0,46.0,1456.0,248.0,1349.0,1631.0,2023-03-29 14:23:28.000,3.15.0,,4619.0,29.0,47.0,47.0,58.0,https://pypi.org/project/elyra,,,2856.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,36506.0,1.0,,,,,,@elyra/services,https://www.npmjs.com/package/@elyra/services,720.0,,,,,,,,,,,,,
43,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-07-12 17:45:05.000000,2023-07-12 17:45:05,2677.0,43.0,323.0,47.0,780.0,160.0,352.0,1505.0,2022-10-18 19:01:00.000,2022.10.0,,2921.0,12.0,186.0,186.0,118.0,https://pypi.org/project/jupyter-repo2docker,,,2921.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
44,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,29,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-07-11 11:36:01.000000,2023-07-11 11:36:00,1839.0,10.0,266.0,37.0,667.0,98.0,462.0,1282.0,2022-12-15 13:25:32.000,0.41.0,14.0,130332.0,49.0,21.0,21.0,86.0,https://pypi.org/project/jupyterlab-git,,,100710.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-06-16 16:12:20.095,449725.0,1.0,,,,,,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,21446.0,,,,,,,,,,,,,
45,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-07-13 14:13:53.000000,2023-07-12 16:25:59,1677.0,133.0,228.0,21.0,1891.0,44.0,222.0,886.0,2023-07-07 00:29:03.000,0.29.0,,4641.0,32.0,60.0,60.0,38.0,https://pypi.org/project/raiwidgets,,,4641.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
46,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,29,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,39.0,173.0,61.0,173.0,882.0,2023-02-20 00:24:01.104,2.4.2,,77513.0,46.0,86.0,26.0,30.0,https://pypi.org/project/pythreejs,2018-06-07 12:25:36.000,49.0,67762.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,495321.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3992.0,2023-02-20 00:16:17.277,11.0,,,,,,,,,,,
47,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-05-30 13:48:44.000000,2023-05-30 13:48:44,637.0,1.0,1069.0,160.0,78.0,199.0,201.0,9594.0,2018-11-22 17:02:16.000,0.20.0,,30189.0,116.0,123.0,,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,123.0,30189.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,28,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-06-16 13:23:56.494000,2021-01-21 14:02:57,1689.0,,386.0,123.0,3797.0,349.0,4175.0,2762.0,2022-06-15 11:25:51.000,2.3.13,35.0,17721.0,55.0,25.0,,81.0,https://pypi.org/project/beakerx,2022-06-15 11:25:51.000,22.0,6631.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,605085.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249148.0,beakerx,https://www.npmjs.com/package/beakerx,280.0,2019-04-06 03:31:02.776,3.0,,,,,,,,,,,
49,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,28,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-07-13 14:01:43.000000,2023-07-13 14:01:41,8134.0,173.0,218.0,44.0,3722.0,561.0,8485.0,1075.0,2022-10-12 16:44:26.000,2022.09.120,,2107.0,32.0,,,263.0,,,,,https://anaconda.org/conda-forge/vscode-jupyter,2023-06-16 19:25:09.142,59015.0,2.0,,,,,,,,,,,,,,,,,,,,,
50,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,28,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,261.0,1031.0,2019-12-04 15:06:08.000,1.1.18,,15624.0,19.0,257.0,257.0,33.0,https://pypi.org/project/pixiedust,,,14556.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,47002.0,2.0,,,,,,,,,,,,,,,,,,,,,
51,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,28,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-07-05 13:38:47.000000,2022-10-21 14:50:27,161.0,,237.0,42.0,47.0,47.0,26.0,930.0,2022-04-01 20:13:44.000,0.4.2,98.0,500181.0,11.0,3100.0,3100.0,10.0,https://pypi.org/project/jupyter-dash,,,482268.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,332702.0,2.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,7515.0,,,,,,,,,,,,,
52,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,28,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-07-11 20:10:51.000000,2023-07-11 19:22:56,410.0,51.0,79.0,27.0,420.0,117.0,144.0,535.0,2023-03-02 22:39:43.651,0.32.6,85.0,11996.0,103.0,273.0,257.0,27.0,https://pypi.org/project/itkwidgets,2022-12-28 16:50:50.706,14.0,5551.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,335520.0,2.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,452.0,2023-03-02 22:39:43.651,2.0,,,,,,,,,,,
53,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-06-20 14:53:13.483000,2023-06-15 19:17:00,7588.0,5.0,36.0,8.0,68.0,62.0,1377.0,255.0,2019-05-21 01:06:30.000,0.9.11,,5465.0,56.0,4360.0,4360.0,36.0,https://pypi.org/project/sos-notebook,,,1423.0,https://anaconda.org/conda-forge/sos,2023-06-20 14:53:13.483,153610.0,2.0,,,,,,,,,,,,,,,,,,,,,
54,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,28,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-06-16 13:18:03.803000,2023-03-06 14:13:15,629.0,,146.0,27.0,140.0,63.0,93.0,222.0,2023-03-06 14:15:13.579,6.6.3,287.0,4635830.0,26.0,105.0,,60.0,https://pypi.org/project/jupyter-console,2015-10-07 11:38:05.000,105.0,4593065.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,3719149.0,2.0,,,,,,,,,,,,,,,,,,,,,
55,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,27,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,419.0,88.0,104.0,175.0,127.0,2967.0,2020-04-07 16:43:54.000,1.3.1,,77187.0,73.0,89.0,,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,86.0,70676.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,389862.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,514.0,2018-07-11 05:36:40.781,3.0,,3.0,,,,,,,,,
56,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,27,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-07-13 13:05:05.000000,2023-07-13 13:05:05,1406.0,280.0,238.0,60.0,887.0,125.0,203.0,1534.0,2023-05-15 14:58:56.000,0.13.14,2056.0,212.0,63.0,,,40.0,,,,,,,,1.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-07-10 09:22:49.144956,6.0,17814.0,,,,,,,,,,,,,,,,
57,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,27,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2023-06-16 13:20:40.292000,2023-06-10 07:46:30,525.0,9.0,118.0,19.0,69.0,61.0,33.0,943.0,2023-05-05 07:10:14.000,0.6.3,,466195.0,17.0,463.0,448.0,23.0,https://pypi.org/project/jupyter_nbextensions_configurator,2022-11-15 16:25:34.569,15.0,448521.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1484635.0,2.0,,,,,,,,,,,,,,,,,,,,,
58,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-07-04 06:26:55.000000,2023-06-01 09:50:05,684.0,28.0,300.0,27.0,225.0,22.0,242.0,456.0,2021-12-15 16:31:08.730,0.0.1,,12974.0,16.0,188.0,162.0,66.0,https://pypi.org/project/dockerspawner,2021-07-22 10:16:21.000,26.0,12650.0,https://anaconda.org/conda-forge/dockerspawner,2023-06-16 16:11:56.911,18183.0,2.0,,,,,,,,,,,,,,,,,,,,,
59,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-07-12 17:45:36.000000,2023-07-04 23:34:35,692.0,2.0,342.0,93.0,262.0,70.0,159.0,4642.0,2022-02-19 00:48:20.000,0.5.1,,12091.0,12.0,150.0,150.0,21.0,https://pypi.org/project/lux-api,,,10982.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,19793.0,2.0,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,427.0,,,,,,,,,,,,,
60,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-07-12 11:23:54.000000,2023-07-10 23:39:15,2221.0,37.0,852.0,91.0,945.0,13.0,306.0,2361.0,2023-07-08 23:06:46.000,c9685df01da5eb87edda0deeba7af579b10f8e27d22811b0c2b32be3078465ed,,1965.0,100.0,,,149.0,,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-07-08 22:58:34.518300,169.0,194549.0,,,,,,,,,,,,,,,,
61,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,104806.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,12.0,104806.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
62,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,26,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-07-12 01:49:47.000000,2023-06-22 07:32:51,10566.0,63.0,39.0,25.0,1034.0,77.0,562.0,681.0,2023-06-22 06:49:21.000,2.0.0-alpha.5,4084.0,380.0,100.0,9.0,,36.0,,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,stencila,https://www.npmjs.com/package/stencila,81.0,2020-11-06 15:20:04.059,9.0,,,,,,,,,,,
63,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,26,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-07-13 14:06:36.000000,2023-07-13 14:06:36,12296.0,814.0,75.0,20.0,961.0,674.0,339.0,651.0,2023-04-28 21:31:24.000,0.19.0,,1381.0,14.0,,,61.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,90.0,https://anaconda.org/conda-forge/lfortran,2023-06-16 16:16:06.531,62005.0,1.0,,,,,,,,,,,,,,,,,,,,,
64,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-07-10 17:36:32.644000,2023-07-10 14:17:26,1142.0,4.0,85.0,17.0,122.0,29.0,115.0,316.0,2023-07-10 14:19:01.843,0.29.5,107.0,39064.0,97.0,827.0,751.0,33.0,https://pypi.org/project/metakernel,2022-03-29 15:39:38.000,76.0,18456.0,https://anaconda.org/conda-forge/metakernel,2023-07-10 17:36:32.644,721121.0,1.0,,,,,,,,,,,,,,,,,,,,,
65,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,26,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-06-16 16:15:58.169000,2023-04-26 08:52:00,246.0,9.0,50.0,14.0,74.0,59.0,131.0,299.0,2023-04-18 19:26:36.690,1.8.10,,120701.0,55.0,894.0,854.0,12.0,https://pypi.org/project/ipyvuetify,2022-09-02 09:19:01.295,37.0,109791.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,133352.0,2.0,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,8132.0,2023-04-18 19:26:36.690,3.0,widgetti/ipyvuetify,,,,,,,,,,
66,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-12 13:19:24.000000,2023-04-17 04:04:39,1329.0,4.0,710.0,176.0,476.0,129.0,167.0,5343.0,2023-02-22 03:49:00.886,0.9.3,,607.0,33.0,1.0,,73.0,https://pypi.org/project/knowledge-repo,2022-04-20 02:55:58.000,1.0,607.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
67,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-07-05 10:29:10.000000,2023-07-05 10:29:06,733.0,69.0,188.0,44.0,19.0,34.0,277.0,3314.0,2023-06-05 11:41:41.000,2.3.1,,493.0,50.0,51.0,51.0,8.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,493.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
68,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,25,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-07-12 21:00:21.000000,2023-07-12 19:43:23,4784.0,216.0,330.0,65.0,1650.0,409.0,929.0,2463.0,2023-06-13 20:52:14.000,1.0.4313020,427.0,15.0,22.0,,,112.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
69,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-07-04 07:18:49.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,459.0,174.0,405.0,2135.0,,,,21246.0,,12.0,12.0,96.0,,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2783317.0,,,,,,,,,,,,,,,,
70,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,25,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-07-07 18:11:05.000000,2023-07-07 13:05:16,1007.0,12.0,230.0,52.0,123.0,183.0,131.0,1868.0,,,,52493.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,,,45110.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,436923.0,2.0,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,1709.0,,,widgetti/ipyvolume,,,,,,,,,,
71,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,25,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,24.0,86.0,13.0,47.0,19.0,28.0,816.0,2023-07-02 14:38:00.400,2.4.3,,26935.0,26.0,2038.0,1952.0,19.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,86.0,18713.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,263129.0,2.0,,,,,,,,,,,,,,,,,,,,,
72,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-06-25 17:12:22.000000,2023-06-25 17:10:39,207.0,9.0,39.0,10.0,98.0,18.0,72.0,478.0,2023-06-11 13:28:34.000,1.5.3,,123385.0,38.0,274.0,274.0,6.0,https://pypi.org/project/itables,,,122173.0,https://anaconda.org/conda-forge/itables,2023-06-11 15:02:14.701,21830.0,2.0,,,,,,,,,,,,,,,,,,,,,
73,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,25,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-07-04 06:27:47.000000,2023-06-05 08:00:57,186.0,19.0,166.0,20.0,79.0,65.0,83.0,189.0,2020-08-28 12:01:56.000,1.3.2,,15062.0,9.0,119.0,112.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,14545.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,31540.0,1.0,,,,,,,,,,,,,,,,,,,,,
74,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,24,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2023-06-16 13:22:12.750000,2022-12-21 19:56:24,2660.0,,777.0,136.0,847.0,336.0,460.0,5048.0,2022-11-15 17:24:23.000,0.7.0,,386676.0,16.0,,,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,,,365628.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,1747050.0,2.0,,,,,,,,,,,,,,,,,,,,,
75,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-07-12 00:28:17.000000,2023-07-12 00:28:15,221.0,7.0,925.0,7.0,84.0,11.0,16.0,2829.0,2023-07-04 15:05:13.384,5.0.8,,56285.0,113.0,109.0,12.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2.0,176.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5028.0,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,55952.0,2023-07-04 15:05:13.384,95.0,finos/ipyregulartable,,,,,,,,,,
76,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-07-11 23:18:47.000000,2023-07-11 23:18:45,328.0,9.0,925.0,4.0,97.0,4.0,17.0,2829.0,2023-07-04 15:05:13.384,5.0.8,,56944.0,113.0,100.0,2.0,3.0,https://pypi.org/project/ipydagred3,2022-05-06 22:43:10.000,3.0,400.0,https://anaconda.org/conda-forge/ipydagred3,2023-06-15 21:19:08.323,22502.0,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,55952.0,2023-07-04 15:05:13.384,95.0,,,,,,,,,,,
77,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-07-12 21:15:31.000000,2023-07-12 21:15:31,3156.0,105.0,377.0,80.0,1028.0,222.0,477.0,2347.0,2018-11-07 17:41:58.000,0.1.0,,30.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,30.0,,,,3.0,,,,,,,,,,,,,binderhub,,,,,,,,
