,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,conda_dependent_project_count,updated_github_id,new_addition,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
190,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,73.0,2020-06-18 03:31:10.000,0.5.10,,350.0,23.0,37.0,33.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,350.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
191,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,17,True,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,BSD-3-Clause,2018-04-20 16:11:58.000,2023-08-30 16:54:25.412000,2023-08-30 15:44:43,157.0,15.0,11.0,7.0,77.0,2.0,11.0,72.0,2023-08-30 15:49:27.000,4.0.0,19.0,839.0,23.0,8.0,6.0,6.0,https://pypi.org/project/jupyterlab-kernelspy,2023-08-30 15:49:23.000,,252.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2023-08-30 16:54:25.412,11277.0,3.0,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2023-08-30 15:49:13.452,2.0,170.0,,,,,,,,,,,,,,,,,,
192,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-06-16 19:17:31.930000,2023-05-02 16:09:30,149.0,,11.0,7.0,48.0,6.0,5.0,71.0,2021-11-06 14:18:45.000,0.4.0,,29520.0,7.0,14.0,,3.0,https://pypi.org/project/altair_viewer,2021-11-06 14:16:09.000,14.0,27897.0,https://anaconda.org/conda-forge/altair_viewer,2023-06-16 19:17:31.930,73047.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
193,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,100.0,,27.0,5.0,29.0,9.0,17.0,46.0,2021-10-28 11:35:32.000,1.0.0,,3335.0,8.0,87.0,84.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2021-10-28 11:35:32.000,3.0,3335.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
194,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,18.0,21.0,45.0,2018-06-19 13:50:35.000,0.5.2,,761.0,8.0,58.0,54.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,4.0,761.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
195,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,68.0,90.0,39.0,46.0,1081.0,,,,1509.0,,,,9.0,,,,,,,,3.0,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,,,,,
196,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,11.0,3.0,2.0,3.0,1016.0,2017-08-19 16:11:38.000,0.0.2,,672.0,2.0,41.0,41.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
197,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,96.0,20.0,49.0,63.0,44.0,952.0,2019-07-16 04:35:55.953,0.11.0,,187.0,14.0,4.0,2.0,8.0,,,,,,,,3.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,2.0,187.0,,,,,,,,,,,,,,,,,,
198,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,16,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-07-20 06:35:35.164000,2022-11-06 15:47:40,299.0,,76.0,38.0,59.0,17.0,86.0,793.0,,,,70.0,8.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3429.0,3.0,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,,,,,
199,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,117.0,18.0,16.0,42.0,28.0,783.0,2021-08-23 11:45:05.000,1.2.3,,5194.0,2.0,,,10.0,https://pypi.org/project/jupyter-tabnine,,,5194.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
200,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,16,True,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-10-03 23:29:38.000000,2022-11-28 19:10:54,345.0,,30.0,13.0,49.0,9.0,18.0,486.0,2020-02-06 15:50:53.838,0.6.1,,31.0,9.0,4.0,2.0,13.0,,,,,,,,3.0,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,2.0,31.0,,,,,,,,,,,,,,,,,,
201,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,16,False,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,12.0,28.0,20.0,10.0,306.0,2020-06-27 13:40:43.778,0.2.1,,6559.0,9.0,6.0,4.0,7.0,,,,,,,,3.0,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,2.0,6559.0,,,,,,,,,,,,,,,,,,
202,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2023-01-06 19:12:21.000000,2021-03-10 20:56:11,71.0,,26.0,42.0,35.0,22.0,19.0,219.0,2021-03-10 20:57:44.000,4.14.3,,904.0,12.0,8.0,6.0,5.0,,,,,,,,3.0,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,2.0,904.0,,,,,,,,,,,,,,,,,,
203,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,16,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,7.0,29.0,10.0,22.0,174.0,2021-05-22 01:50:04.000,3.1.0,,2659.0,18.0,7.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,5.0,1730.0,,,,3.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,2.0,929.0,,,,,,,,,,,,,,,,,,
204,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,172.0,2022-01-18 10:19:53.000,2.1.1,2466.0,2318.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2022-01-18 10:19:53.000,,2274.0,,,,3.0,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,948.0,,,,,,,,,,,,,
205,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,16,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-08-29 16:38:41.000000,2023-03-16 20:36:26,286.0,,23.0,6.0,86.0,15.0,31.0,158.0,,,,758.0,9.0,,,12.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-06-16 19:19:11.464,31100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
206,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,14.0,8.0,,41.0,154.0,2022-06-14 16:29:11.000,2.0.1,,537.0,10.0,15.0,13.0,5.0,https://pypi.org/project/igv-jupyter,2022-06-14 16:29:11.000,2.0,537.0,,,,3.0,,,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,
207,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:45:34.886000,2022-11-23 11:42:26,83.0,,19.0,6.0,12.0,7.0,23.0,149.0,2022-11-23 11:45:34.886,1.2.0,,3407.0,4.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,2022-11-23 11:45:34.886,,3407.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
208,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,16,False,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2023-06-16 13:16:28.691000,2022-08-22 19:50:43,113.0,,24.0,10.0,35.0,17.0,22.0,138.0,2013-10-13 16:56:18.000,0.1.4,,985.0,5.0,34.0,28.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,91.0,https://anaconda.org/conda-forge/ipycache,2023-06-16 13:16:28.691,79639.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
209,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,16,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,7.0,189.0,31.0,103.0,128.0,2021-03-24 19:57:48.307,1.0.0,,1343.0,16.0,4.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,,,1208.0,,,,3.0,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,2.0,135.0,,,,,,,,,,,,,,,,,,
210,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,16,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,9.0,13.0,7.0,33.0,109.0,2021-09-16 15:37:05.151,0.7.1,,29553.0,21.0,5.0,2.0,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,29426.0,,,,3.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,2.0,127.0,,,,,,,,,,,,,,,,,,
211,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,16,False,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,22.0,7.0,24.0,8.0,8.0,92.0,2021-08-04 03:02:45.000,4.1.0,,6582.0,15.0,4.0,2.0,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,2021-08-04 03:02:45.000,,6538.0,,,,3.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288,2.0,37.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,328.0,,,,,,,,,,,,,
212,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,16,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-07-19 00:59:43.000000,2022-12-07 17:04:39,570.0,,21.0,11.0,149.0,33.0,85.0,80.0,2020-10-05 14:26:51.696,0.2.3,,298.0,17.0,4.0,2.0,7.0,https://pypi.org/project/nbcelltests,2020-10-05 14:26:38.000,,73.0,https://anaconda.org/conda-forge/nbcelltests,2023-06-16 19:19:22.434,8406.0,3.0,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,2.0,20.0,,,,,,,,,,,,,,,,,,
213,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,16,True,jupyterlab_email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-09-04 23:58:07.000000,2023-09-04 23:58:06,232.0,19.0,2.0,4.0,54.0,2.0,36.0,53.0,2023-08-17 16:44:39.000,0.3.1,,152.0,18.0,3.0,1.0,2.0,https://pypi.org/project/jupyterlab_email,2023-08-17 14:42:10.000,,72.0,,,,3.0,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,2023-08-17 14:43:10.426,2.0,80.0,,,,,,,,,,,,,,,,,,
214,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,16,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2023-09-04 16:40:09.000000,2023-07-19 16:07:43,264.0,13.0,5.0,3.0,73.0,1.0,23.0,47.0,2023-07-12 22:35:00.619,0.4.0,,411.0,14.0,,,2.0,https://pypi.org/project/jupyterlab-commands,2023-07-12 22:35:00.619,,128.0,https://anaconda.org/conda-forge/jupyterlab_commands,2023-07-13 15:10:21.540,11356.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
215,ipyaggrid,Jupyter widget - ag-grid in the notebook.,https://github.com/DGothrek/ipyaggrid,,widgets,16,False,ipyaggrid,DGothrek/ipyaggrid,,https://github.com/DGothrek/ipyaggrid,MIT,2019-05-06 04:24:26.000,2023-09-19 17:54:41.907000,2019-05-06 04:27:05,47.0,,12.0,1.0,,6.0,,33.0,2023-09-19 17:54:41.907,0.5.1,,10067.0,47.0,13.0,,2.0,https://pypi.org/project/ipyaggrid,2023-09-19 17:54:33.000,13.0,9036.0,,,,3.0,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2023-09-19 17:54:41.907,,1031.0,,,,,,9.0,,,,,,,,,,,,
216,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,16,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-09-06 18:43:48.845,2023-07-25 08:05:00.000000,2023-07-20 09:03:10,473.0,4.0,,1.0,,,,,2022-08-29 08:25:21.510,0.13.1,,77328.0,34.0,41.0,7.0,21.0,https://pypi.org/project/ipycanvas,2022-08-29 08:25:21.510,31.0,72513.0,https://anaconda.org/conda-forge/ipycanvas,2023-06-16 16:17:01.999,181745.0,3.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,3.0,1106.0,,,,,,,,,,,,,,,,,,
217,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,111.0,50.0,40.0,37.0,73.0,915.0,,,8412.0,161.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
218,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,15,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,37.0,69.0,26.0,13.0,12.0,575.0,2018-01-08 14:52:15.000,0.1.15,,1038.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,2018-01-08 14:52:15.000,2.0,1038.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
219,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,15,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-10-05 10:03:53.000000,2023-09-11 21:32:13,578.0,1.0,113.0,30.0,339.0,39.0,148.0,510.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,37.0,,,,,,,,3.0,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,
220,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,15,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2023-06-18 19:36:47.000000,2023-06-18 19:36:35,131.0,,30.0,8.0,2.0,2.0,11.0,455.0,2023-06-18 19:46:12.311,0.2.3,17.0,441.0,9.0,6.0,3.0,2.0,https://pypi.org/project/jupyterlab-stickyland,2022-05-30 02:42:01.000,1.0,424.0,,,,3.0,jupyterlab-stickyland,https://www.npmjs.com/package/jupyterlab-stickyland,2021-11-23 04:23:59.372,2.0,17.0,,,,,,,,,,,,,,,,,,
221,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,15,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2023-09-05 19:34:12.000000,2023-09-05 19:30:52,691.0,2.0,36.0,2.0,,,,407.0,2023-05-10 10:40:01.245,0.2.1,,892.0,18.0,,,7.0,https://pypi.org/project/tributary,2022-05-11 00:34:12.000,,66.0,https://anaconda.org/conda-forge/tributary,2023-06-16 19:20:23.415,33056.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
222,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,47.0,13.0,92.0,44.0,37.0,398.0,2020-01-04 11:56:53.000,0.3.3,,415.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,415.0,,,,3.0,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,,,
223,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,60.0,18.0,8.0,16.0,11.0,287.0,2020-02-03 15:59:07.000,1.0.0,2050.0,907.0,8.0,,,7.0,,,,,,,,3.0,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,45040.0,,,,,,,,,,,,,
224,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,244.0,2020-07-07 15:27:22.000,0.2.4,,56.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,56.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
225,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,15,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,27.0,11.0,4.0,13.0,15.0,220.0,2019-11-22 07:33:04.000,0.3.9,,1335.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,2019-11-22 07:33:04.000,,1335.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
226,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,False,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,37.0,8.0,18.0,181.0,2021-07-17 23:46:41.952,0.4.1,,2273.0,12.0,7.0,5.0,4.0,,,,,,,,3.0,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,2.0,2273.0,,,,,,,,,,,,,,,,,,
227,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,False,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,6.0,2.0,1.0,5.0,159.0,2021-12-07 18:44:34.000,0.1.28,,31.0,24.0,10.0,8.0,3.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,31.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
228,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2023-07-31 14:10:59.000000,2020-09-11 21:06:00,158.0,,33.0,12.0,37.0,41.0,28.0,137.0,,,,6761.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2023-06-16 13:21:18.593,588207.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
229,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,25.0,28.0,32.0,25.0,10.0,97.0,2020-05-01 11:39:08.310,0.3.0,,76.0,4.0,4.0,2.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,11.0,,,,3.0,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,2.0,65.0,,,,,,,,,,,,,,,,,,
