,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,pypi,cran_id,go_id,go_url,gem_id,docs_url,hex_id,bitbucket_id
119,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,322.0,,17.0,5.0,44.0,2.0,56.0,276.0,2023-05-19 07:54:53.000,0.13.3,,39560.0,20.0,333.0,333.0,5.0,https://pypi.org/project/ipytest,,,39560.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
120,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,21,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,21.0,109.0,35.0,39.0,198.0,2021-12-15 14:37:42.138,0.0.0,,45207.0,19.0,17.0,16.0,7.0,https://pypi.org/project/bookstore,2021-12-15 14:37:42.138,1.0,45207.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
121,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,21,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-12-13 15:04:10.000000,2023-11-11 18:56:51,567.0,57.0,33.0,15.0,121.0,12.0,57.0,173.0,2023-11-11 19:00:26.000,0.4.1,,1049.0,6.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,,,823.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-12 01:40:07.839,8821.0,2.0,,,,,,,,,,,,,,,,,,,,
122,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 12:01:01.000000,2023-08-11 11:59:53,1742.0,,20.0,2.0,1078.0,36.0,26.0,118.0,2023-08-07 10:13:29.000,0.8.0,,14417.0,866.0,509.0,476.0,14.0,https://pypi.org/project/mknotebooks,2023-08-11 12:01:01.000,33.0,14417.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
123,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,21,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,234.0,4.0,13.0,5.0,88.0,2.0,36.0,68.0,2023-08-15 15:28:38.000,3.4.0,3269.0,26160.0,36.0,114.0,110.0,10.0,https://pypi.org/project/jupyter-archive,2023-08-15 15:28:33.000,2.0,24546.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,58456.0,2.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-08-15 15:28:31.802,2.0,124.0,,,,,,,,,,,,,,,
124,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-12-08 08:39:43.000000,2023-12-08 08:39:43,132.0,4.0,15.0,7.0,73.0,5.0,8.0,57.0,2023-10-19 10:55:09.000,1.10.1,,135239.0,21.0,656.0,656.0,5.0,https://pypi.org/project/ipyvue,,,128616.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,115446.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,,,3875.0,,,,,,widgetti/ipyvue,,,,,,,,,
125,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,20,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,42.0,255.0,53.0,39.0,6075.0,2020-10-27 19:53:29.453,5.11.0,,95.0,71.0,4.0,2.0,27.0,,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,95.0,,,,,,,,,,,,,,,
126,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,20,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-12-20 11:56:50.000000,2023-12-20 11:18:14,2249.0,51.0,248.0,49.0,668.0,38.0,740.0,2508.0,,,,1.0,,,,112.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,,,1.0,,,,,,IHaskell/IHaskell,,,,,,,,,
127,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,93.0,21.0,29.0,40.0,29.0,849.0,,,,5783.0,1.0,247.0,247.0,7.0,https://pypi.org/project/notedown,,,5246.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35483.0,3.0,,,,,,,,,,,,,,,,,,,,
128,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-08-16 07:33:28.000000,2023-01-11 06:17:33,718.0,,22.0,32.0,141.0,45.0,144.0,811.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,218.0,218.0,46.0,,,,,,,,2.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2055.0,,,,,,,iruby,,,
129,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,20,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,52.0,7.0,138.0,29.0,164.0,774.0,,,,97987.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,,,84121.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,691704.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,1515.0,,,,,,,,,,,,,,,
130,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,20,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,760.0,2016-01-02 19:06:03.000,0.2,,9433.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,,,4397.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309740.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,,,1116.0,,,,,,,-4.0,,,,,,,,
131,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-06-16 19:25:47.823000,2021-06-29 12:29:51,101.0,,68.0,28.0,52.0,42.0,25.0,578.0,,,,4506.0,1.0,1348.0,1348.0,15.0,https://pypi.org/project/jupyterlab-drawio,,,1882.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,20808.0,1.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,,,1953.0,,,,,,,,,,,,,,,
132,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-12-12 16:46:31.000000,2023-12-12 16:46:31,340.0,5.0,66.0,21.0,89.0,43.0,100.0,549.0,2020-09-05 22:35:32.000,2.3.0,,31249.0,11.0,,,16.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-11-14 17:00:09.054,1249994.0,2.0,,,,,,,,,,,,,,,,,,,,
133,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,525.0,2022-02-11 15:19:00.000,1.0.0,,1442.0,11.0,12.0,12.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,159.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14827.0,2.0,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66623.0,,,,,,,,,,
134,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,20,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,309.0,,66.0,20.0,124.0,70.0,60.0,525.0,2022-11-28 09:27:38.314,0.7.0,,48669.0,24.0,36.0,6.0,13.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,28.0,45975.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,102793.0,3.0,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,2.0,952.0,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,,
135,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-12-16 02:38:37.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,19.0,24.0,446.0,2022-04-19 10:58:08.000,2.0.3,,1776.0,8.0,41.0,38.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,92.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,141492.0,3.0,,,,,,,,,,,,,,,,,,,,
136,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,20,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-12-08 09:33:41.847000,2023-12-07 14:38:33,916.0,15.0,65.0,16.0,415.0,63.0,126.0,397.0,,,,38333.0,87.0,,,21.0,https://pypi.org/project/xeus-python,,,5935.0,https://anaconda.org/conda-forge/xeus-python,2023-12-08 09:33:41.847,1360753.0,2.0,,,,,,,,,,,,,,,,,,,,
137,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,247.0,,97.0,32.0,90.0,20.0,41.0,388.0,2023-08-03 14:12:11.000,4.0.0,24.0,6237.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,,,2119.0,,,,2.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,,,4118.0,,,,,,,,,,,,,,,
138,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-12-06 19:11:51.000000,2023-10-17 13:34:23,383.0,3.0,54.0,8.0,106.0,13.0,50.0,304.0,,,,1472.0,10.0,46.0,46.0,4.0,https://pypi.org/project/jupyter-flex,,,1044.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16358.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,,,9.0,,,,,,,,,,,,,,,
139,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,20,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,58.0,17.0,120.0,45.0,101.0,296.0,2023-11-07 09:41:30.000,7.0.0,,31908.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,,,7124.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,938354.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,,,1326.0,,,,,,,,,,,,,,,
140,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,20,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,45.0,21.0,94.0,22.0,82.0,226.0,2023-03-14 10:13:01.307,3.0.7,,54728.0,19.0,25.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,2023-03-14 10:10:06.309,21.0,42687.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,74519.0,2.0,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2023-03-14 10:13:01.307,2.0,10267.0,,,,,,,,,,,,,,,
141,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,20,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-12-20 13:38:07.000000,2023-12-20 13:31:56,1693.0,31.0,29.0,10.0,488.0,32.0,456.0,151.0,,,,2047.0,,,,23.0,,,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-12-20 13:33:05.248059,5.0,169903.0,,,,,,,,,,
142,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,,76.0,13.0,65.0,31.0,48.0,110.0,,,,12219.0,9.0,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,,,11458.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,22844.0,3.0,,,,,,,,,,,,,,,,,,,,
143,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,20,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-11-23 19:07:44.000000,2023-11-23 19:07:43,234.0,6.0,47.0,9.0,68.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,3787.0,20.0,34.0,33.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2023-06-08 13:14:00.415,1.0,3197.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31288.0,3.0,,,,,,,,,,,,,,,,,,,,
144,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,20,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-12-04 20:27:31.000000,2023-11-12 17:09:03,443.0,5.0,49.0,7.0,134.0,5.0,43.0,62.0,2023-06-16 08:44:01.377,1.6.1,,2780.0,13.0,112.0,103.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2023-06-16 08:44:01.377,9.0,2780.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
145,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-12-04 20:41:41.000000,2023-04-15 13:12:28,431.0,,46.0,12.0,140.0,11.0,30.0,62.0,2022-08-25 15:31:47.000,0.12.3,61.0,309708.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,,,296992.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,546750.0,3.0,,,,,,,,,,,,,,,,,,,,
146,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,718.0,,398.0,118.0,269.0,124.0,705.0,2696.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
147,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,13.0,80.0,58.0,1003.0,2019-05-06 03:28:50.000,1.3.0,148019.0,2242.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
148,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,103.0,30.0,63.0,64.0,51.0,726.0,2018-04-16 17:16:10.000,0.2.0,,96978.0,1.0,,,14.0,,,,,,,,2.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,,,96978.0,,,,,,,-9.0,,,,,,,,
149,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,3.0,66.0,15.0,131.0,33.0,57.0,590.0,2023-05-31 04:26:11.000,3.2.0,,2322.0,3.0,,,23.0,https://pypi.org/project/jupyterlab_latex,,,1680.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,12849.0,2.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,,,350.0,,,,,,,,,,,,,,,
150,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,19,False,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,39.0,17.0,65.0,45.0,47.0,373.0,,,,1652.0,7.0,312.0,312.0,15.0,https://pypi.org/project/nteract-testbook,,,14.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,60608.0,3.0,,,,,,,,,,,,,,,,,,,,
151,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,41.0,,55.0,50.0,12.0,20.0,8.0,359.0,,,,3742.0,2.0,573.0,573.0,7.0,https://pypi.org/project/jupyterlab-dash,,,1139.0,,,,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,,,2603.0,,,,,,,,,,,,,,,
152,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,26.0,13.0,12.0,4.0,10.0,291.0,2022-08-04 11:25:18.993,0.1.4,,13999.0,5.0,101.0,94.0,5.0,https://pypi.org/project/treon,2022-08-04 11:25:18.993,7.0,13729.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,8124.0,3.0,,,,,,,,,,,,,,,,,,,,
153,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,46.0,14.0,220.0,,111.0,280.0,2022-05-04 07:37:18.000,0.3.21,2187.0,2981.0,50.0,26.0,17.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,1290.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,50468.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,6.0,3.0,,,,,,,,,,,,,,,
154,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,385.0,,37.0,11.0,125.0,6.0,72.0,271.0,2023-08-11 02:56:40.000,2.8.3,110379.0,1433.0,35.0,,,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
155,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-11-26 17:44:26.000000,2023-10-26 14:20:46,625.0,2.0,29.0,6.0,152.0,21.0,43.0,252.0,2023-05-05 13:05:52.701,5.2.1,2.0,1145.0,30.0,4.0,4.0,26.0,https://pypi.org/project/mamba-gator,2021-09-03 07:30:09.000,,71.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,38679.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,,,29.0,,,,,,,,,,,,,,,
156,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,,40.0,15.0,76.0,37.0,12.0,234.0,2023-08-30 15:33:27.000,0.7.0,,8497.0,8.0,16.0,6.0,16.0,https://pypi.org/project/sidecar,2023-08-30 15:33:27.000,8.0,7207.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,21502.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,2.0,676.0,,,,,,,,,,,,,,,
157,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,27.0,5.0,46.0,8.0,17.0,196.0,,,,2541.0,4.0,1304.0,1304.0,7.0,https://pypi.org/project/theme-darcula,,,1640.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,23269.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,,,174.0,,,,,,,,,,,,,,,
158,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,188.0,,32.0,12.0,28.0,20.0,20.0,180.0,2018-03-23 20:36:58.000,0.4.1,,4532.0,14.0,145.0,145.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,2981.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,127206.0,3.0,,,,,,,,,,,,,,,,,,,,
