,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
199,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,243.0,2020-07-07 15:27:22.000,0.2.4,,94.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,94.0,,,,3.0,,2020-07-07 15:27:22.000,1.0,,,,,,,,,,,,,,,,,,,,,
200,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,15,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-04-25 09:52:26.000000,2023-03-02 14:54:55,1789.0,5.0,22.0,2.0,218.0,41.0,127.0,242.0,,,,455.0,,4.0,4.0,19.0,https://pypi.org/project/naas,455.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
201,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,15,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-12-25 22:31:58.000000,2022-12-25 22:31:58,56.0,,43.0,6.0,1.0,1.0,,217.0,2022-03-03 01:40:42.101,0.6.7,,872.0,25.0,22.0,7.0,2.0,https://pypi.org/project/notebookjs,71.0,,,,3.0,notebookjs,2021-04-17 19:11:41.000,,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,15.0,801.0,,,,,,,,,,,,,,,,,
202,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,9.0,4.0,10.0,13.0,215.0,2020-03-14 15:54:46.503,1.0.0,,1535.0,19.0,20.0,15.0,2.0,,,,,,3.0,@krassowski/jupyterlab_go_to_definition,,,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,5.0,1535.0,,,,,,,,,,,,,,,,,
203,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-01-07 04:15:43.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,36.0,6.0,18.0,177.0,2021-07-17 23:46:41.952,0.4.1,,2251.0,12.0,7.0,5.0,4.0,,,,,,3.0,jupyterlab-spreadsheet,,,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,2.0,2251.0,,,,,,,,,,,,,,,,,
204,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,15,True,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,8.0,23.0,30.0,7.0,173.0,2022-01-18 10:19:53.000,2.1.1,2434.0,658.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,611.0,,,,3.0,,2022-01-18 10:19:53.000,,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,941.0,,,,,,,,,,,
205,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,False,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,6.0,2.0,1.0,5.0,157.0,2021-12-07 18:44:34.000,0.1.28,,50.0,24.0,10.0,8.0,3.0,https://pypi.org/project/ipyexperiments,50.0,,,,3.0,,2021-12-07 18:44:34.000,2.0,,,,,5.0,,,,,,,,,,,,,,,,
206,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,15,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-03-16 21:39:35.825000,2023-03-16 20:36:26,286.0,1.0,22.0,5.0,84.0,13.0,31.0,150.0,,,,718.0,9.0,,,12.0,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-03-16 21:39:35.825,25861.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
207,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-03-15 08:45:47.000000,2023-01-08 18:36:00,396.0,,27.0,14.0,100.0,16.0,44.0,145.0,,,,514.0,4.0,2.0,2.0,10.0,https://pypi.org/project/jupyter-fs,307.0,https://anaconda.org/conda-forge/jupyter-fs,2021-06-04 06:32:01.358,6649.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
208,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,15,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2022-08-22 19:50:43.000000,2022-08-22 19:50:43,113.0,,24.0,10.0,35.0,17.0,22.0,134.0,,,,1090.0,5.0,24.0,24.0,10.0,https://pypi.org/project/ipycache,174.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,76956.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
209,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,158.0,,30.0,11.0,36.0,35.0,28.0,133.0,,,,6177.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,506556.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
210,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,53.0,25.0,17.0,82.0,2019-04-23 08:43:52.000,0.2.2,,127.0,5.0,30.0,30.0,16.0,https://pypi.org/project/niwidgets,127.0,,,,3.0,,2019-04-23 08:43:52.000,,,,,,,,,,,,,,,,,,,,,,
211,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-03-14 15:38:37.000000,2022-12-07 17:04:39,570.0,,16.0,11.0,147.0,31.0,84.0,76.0,2020-10-05 14:23:28.000,0.2.3,,324.0,11.0,,,7.0,https://pypi.org/project/nbcelltests,24.0,https://anaconda.org/conda-forge/nbcelltests,2020-10-05 19:20:36.194,7343.0,3.0,jupyterlab_celltests,,,https://www.npmjs.com/package/jupyterlab_celltests,,,97.0,,,,,,,,,,,,,,,,,
212,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,15,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2023-04-25 21:15:19.000000,2023-04-25 21:15:18,297.0,6.0,9.0,4.0,77.0,4.0,29.0,62.0,2022-04-11 15:35:12.000,0.3.6,,657.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,176.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2022-04-11 19:13:15.331,13906.0,3.0,jupyterlab_autoversion,,,https://www.npmjs.com/package/jupyterlab_autoversion,,,95.0,,,,,,,,,,,,,,,,,
213,pidgy,Interactive computing in Markdown.,https://github.com/deathbeds/pidgy,,kernels,15,True,pidgy,deathbeds/pidgy,,https://github.com/deathbeds/pidgy,BSD-3-Clause,2018-02-26 20:44:05.000,2023-03-03 03:07:52.000000,2023-02-23 20:39:47,359.0,17.0,7.0,5.0,55.0,8.0,12.0,40.0,2023-04-20 18:39:03.604,2023.4.20,1.0,121.0,14.0,1.0,1.0,3.0,https://pypi.org/project/pidgy,121.0,,,,3.0,,2023-01-09 21:15:14.249,,,,,,,,,,,,,,,,,,,,,,
214,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,15,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-03-03 06:53:54.000000,2022-09-20 20:38:18,352.0,,7.0,4.0,311.0,1.0,32.0,15.0,2020-04-22 09:38:54.000,0.7.3,,1327.0,15.0,1.0,,12.0,https://pypi.org/project/jupyter-nbrequirements,1327.0,,,,3.0,,2020-04-22 09:38:54.000,1.0,,,,,,,,,,,,,,,,,,,,,
215,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,119.0,48.0,16.0,23.0,54.0,2296.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
216,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,14,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,23.0,12.0,3.0,2.0,3.0,1009.0,,,,819.0,,36.0,36.0,3.0,https://pypi.org/project/py-heat-magic,819.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
217,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2023-03-20 14:47:11.000000,2021-03-20 17:27:38,282.0,,40.0,11.0,32.0,10.0,20.0,344.0,2021-05-11 21:22:51.418,0.0.1,,9.0,8.0,2.0,,19.0,,,,,,3.0,jupyterlab-ielixir,,,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,2.0,6.0,,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,347.0,,,,,,,,,,ielixir,
218,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,14,True,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,11.0,28.0,20.0,10.0,299.0,,,,6201.0,,4.0,4.0,7.0,,,,,,3.0,jupyterlab_tensorboard,,,https://www.npmjs.com/package/jupyterlab_tensorboard,,,6201.0,,,,,,,,,,,,,,,,,
219,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,14,False,,altair-viz/jupyterlab_voyager,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-12-06 19:48:00.000000,2019-08-14 17:21:34,87.0,,34.0,20.0,48.0,56.0,20.0,288.0,2019-08-14 17:26:02.030,1.0.2,,128.0,5.0,4.0,2.0,6.0,,,,,,3.0,jupyterlab_voyager,,,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030,2.0,128.0,,,,,,,,,,,,,,,,,
220,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,14,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,31.0,,47.0,11.0,2.0,21.0,9.0,259.0,,,,38721.0,1.0,,,3.0,https://pypi.org/project/jupyter_http_over_ws,37789.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,30763.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
221,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,14,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-03-14 15:14:58.000000,2022-04-13 05:12:13,318.0,,26.0,10.0,113.0,27.0,12.0,205.0,,,,176.0,1.0,2.0,2.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,59.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2021-05-13 17:42:03.926,1376.0,3.0,jupyterlab-interactive-dashboard-editor,,,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,,,60.0,,,,,,,,,,,,,,,,,
222,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,False,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2022-09-12 14:05:53.294000,2022-09-12 07:55:08,464.0,,37.0,7.0,19.0,32.0,59.0,185.0,,,,1678.0,22.0,,,14.0,https://pypi.org/project/cdsdashboards,361.0,https://anaconda.org/conda-forge/cdsdashboards,2022-09-12 14:05:53.294,44784.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
223,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,83.0,,17.0,6.0,12.0,6.0,23.0,147.0,2022-11-23 11:42:59.000,1.2.0,,2883.0,3.0,,,8.0,https://pypi.org/project/environment_kernels,2883.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
224,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,14,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:51:34.000000,2021-03-24 19:48:15,225.0,,17.0,8.0,189.0,31.0,103.0,127.0,2021-03-24 19:51:34.000,1.0.0,,4216.0,1.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,4037.0,,,,3.0,jupyterlab-tabular-data-editor,,,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,,,179.0,,,,,,,,,,,,,,,,,
225,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,14,False,,jupyterlab/jupyterlab-celltags,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,441.0,,26.0,14.0,184.0,12.0,7.0,112.0,,,,,,771.0,771.0,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
226,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,14,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2023-04-26 08:43:42.000000,2023-04-21 12:22:23,2554.0,82.0,6.0,,5.0,,,82.0,,,,,,,,45.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
227,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,14,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2022-11-07 19:30:19.663000,2018-06-11 01:51:34,136.0,,26.0,21.0,32.0,7.0,20.0,76.0,,,,1279.0,3.0,,,8.0,https://pypi.org/project/jupyter_cms,189.0,https://anaconda.org/conda-forge/jupyter_cms,2022-11-07 19:30:19.663,87215.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
228,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,14,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-12-07 17:29:47.244000,2022-12-06 21:58:47,327.0,,6.0,4.0,3.0,8.0,51.0,63.0,2019-09-02 19:30:02.000,0.5.0,,818.0,15.0,2.0,2.0,4.0,https://pypi.org/project/jupyterlab-sos,93.0,https://anaconda.org/conda-forge/jupyterlab-sos,2022-12-07 17:29:47.244,26022.0,3.0,jupyterlab-sos,,,https://www.npmjs.com/package/jupyterlab-sos,,,134.0,,,,,,,,,,,,,,,,,
229,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,14,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2023-04-25 21:15:33.000000,2023-04-25 21:15:32,251.0,8.0,5.0,2.0,67.0,2.0,22.0,45.0,2022-04-11 19:07:46.000,0.3.4,,386.0,13.0,6.0,6.0,2.0,https://pypi.org/project/jupyterlab-commands,121.0,https://anaconda.org/conda-forge/jupyterlab_commands,2022-04-11 23:57:50.509,9544.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
230,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,14,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,21.0,13.0,12.0,6.0,5.0,38.0,2020-06-28 13:26:26.000,0.0.25,,223.0,25.0,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,223.0,,,,3.0,,2020-06-28 13:26:26.000,,,,,,,,,,,,,,,,,,,,,,
231,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,False,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2022-03-21 15:14:31.000000,2022-03-21 15:14:31,113.0,,21.0,32.0,40.0,17.0,14.0,34.0,2020-07-13 15:59:02.000,0.0.9,13.0,355.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,355.0,,,,2.0,,2020-07-13 15:59:02.000,,,,,,,,,,,,,,,,,,,,,,
232,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,14,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-01-08 10:52:33.000000,2022-09-01 10:51:55,178.0,,4.0,2.0,23.0,2.0,4.0,13.0,,,,1105.0,8.0,56.0,56.0,4.0,https://pypi.org/project/ipyscales,69.0,https://anaconda.org/conda-forge/ipyscales,2022-10-12 13:17:36.580,58044.0,3.0,jupyter-scales,,,https://www.npmjs.com/package/jupyter-scales,,,53.0,,,,,,,,,,,,,,,,,
233,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,13,False,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,39.0,22.0,6.0,1.0,15.0,449.0,,,,213.0,,,,4.0,https://pypi.org/project/py_d3,213.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
234,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,13,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2022-07-14 20:17:51.000000,2022-05-30 02:36:56,125.0,,17.0,6.0,2.0,1.0,8.0,283.0,2022-05-30 02:42:01.000,0.2.2,14.0,341.0,8.0,6.0,3.0,2.0,https://pypi.org/project/jupyterlab-stickyland,319.0,,,,3.0,jupyterlab-stickyland,2022-05-30 02:42:01.000,1.0,https://www.npmjs.com/package/jupyterlab-stickyland,2021-11-23 04:23:59.372,2.0,21.0,,,,,,,,,,,,,,,,,
235,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,7.0,29.0,9.0,22.0,174.0,,,,2748.0,,2.0,2.0,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,1784.0,,,,3.0,@aquirdturtle/collapsible_headings,,,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,,,964.0,,,,,,,,,,,,,,,,,
236,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,13,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,9.0,8.0,13.0,6.0,33.0,110.0,,,,40963.0,,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-flake8,40787.0,,,,3.0,jupyterlab-flake8,,,https://www.npmjs.com/package/jupyterlab-flake8,,,176.0,,,,,,,,,,,,,,,,,
237,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,False,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,21.0,7.0,24.0,8.0,8.0,91.0,,,,6588.0,,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,6465.0,,,,3.0,jupyterlab_sparkmonitor,,,https://www.npmjs.com/package/jupyterlab_sparkmonitor,,,115.0,,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,322.0,,,,,,,,,,,
238,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,13,False,nb_black,dnanhkhoa/nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,MIT,2019-05-02 16:13:43.498,2019-11-30 11:30:08.595000,,,,7.0,,,,,62.0,2019-07-31 17:24:06.000,1.0.6,,18826.0,6.0,2.0,,,https://pypi.org/project/nb_black,16985.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595,88393.0,3.0,,2019-07-31 17:24:06.000,2.0,,,,,7.0,,,,,,,,,,,,,,,,
239,SSH Kernel,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,False,sshkernel,NII-cloud-operation/sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:42:14.000000,2021-11-04 09:33:21,398.0,,13.0,4.0,20.0,2.0,7.0,58.0,2021-11-04 09:42:14.000,0.11.1,,98.0,15.0,7.0,7.0,4.0,https://pypi.org/project/sshkernel,98.0,,,,3.0,,2021-11-04 09:42:14.000,,,,,,,,,,,,,,,,,,,,,,
240,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,13,False,,jupyterlab/jupyterlab-shortcutui,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,191.0,,14.0,5.0,50.0,7.0,6.0,55.0,2019-09-05 11:54:07.000,0.4.0,,238.0,3.0,2.0,2.0,8.0,,,,,,3.0,@jupyterlab/shortcutui,,,https://www.npmjs.com/package/@jupyterlab/shortcutui,,,238.0,,,,,,,,,,,,,,,,,
