,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,trending,cran_id,go_id,go_url,pypi,gem_id,hex_id,bitbucket_id
159,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,19,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-06-16 13:24:59.052000,2023-01-13 14:14:25,262.0,,79.0,37.0,29.0,,58.0,194.0,2022-12-01 21:51:02.000,2.4.13,,3847.0,20.0,1.0,,11.0,https://pypi.org/project/sas_kernel,2022-12-01 21:49:02.222,1.0,3813.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2413.0,3.0,,,,,,,,,,,,,,,,,,,
160,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,19,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2023-08-31 12:30:11.283000,2023-08-31 09:14:44,619.0,33.0,24.0,9.0,282.0,19.0,42.0,163.0,2023-08-31 09:17:22.000,0.2.4,4664.0,1986.0,56.0,,,12.0,https://pypi.org/project/jupyverse,2023-08-31 09:17:12.000,,671.0,https://anaconda.org/conda-forge/fps-auth,2023-08-31 12:30:11.283,18761.0,3.0,,,,,,,,,,,,,,,,,,,
161,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,19,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-08-29 21:21:56.000000,2023-08-29 16:46:17,1629.0,29.0,28.0,10.0,438.0,40.0,420.0,148.0,,,,2141.0,,,,22.0,,,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-08-29 16:51:48.564571,3.0,169156.0,,,,,,,,,,,,,,
162,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,19,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2023-07-19 16:07:49.000000,2023-07-19 16:07:48,338.0,11.0,17.0,5.0,84.0,4.0,64.0,99.0,2023-07-16 16:12:50.000,0.5.0,,3773.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,,,2808.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2023-07-16 18:49:15.196,24971.0,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,231.0,,,,,,,,,,,
163,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-05-18 06:09:30.000000,2019-12-08 22:22:20,90.0,,183.0,34.0,12.0,75.0,58.0,975.0,2019-05-06 03:28:50.000,1.3.0,133370.0,2151.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
164,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,18,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-08-03 13:34:28.000000,2023-08-01 13:48:57,620.0,2.0,69.0,33.0,198.0,35.0,74.0,474.0,,,,2891.0,3.0,,,29.0,https://pypi.org/project/jupyterlab-katex,,,395.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3181.0,3.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2387.0,,,,,,,,,,,
165,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,41.0,29.0,464.0,2020-02-16 07:15:03.000,0.2.0,,1765.0,19.0,32.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,32.0,1765.0,,,,3.0,,,,,,,,,,,,,,,,,,,
166,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,1.0,72.0,33.0,118.0,,99.0,395.0,2018-02-05 18:54:22.000,0.11.1,,516.0,12.0,4.0,4.0,17.0,,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,516.0,,,,,,,,,,,
167,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,18,False,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2023-06-16 19:21:13.443000,2021-09-18 19:09:46,18.0,,13.0,12.0,7.0,5.0,5.0,303.0,2021-09-18 19:13:12.000,0.0.3,,2797.0,3.0,230.0,227.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,2717.0,https://anaconda.org/conda-forge/blackcellmagic,2023-06-16 19:21:13.443,2904.0,2.0,,,,,,,,,,,,,,,,,,,
168,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,18,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,45.0,21.0,94.0,18.0,82.0,223.0,,,,49052.0,8.0,2.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,,,42781.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,65497.0,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,4548.0,,,,,,,,,,,
169,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2023-06-16 19:20:47.542000,2022-09-12 07:55:08,464.0,,37.0,7.0,19.0,33.0,59.0,192.0,2022-09-19 18:15:56.375,0.6.3,,2758.0,44.0,,,14.0,https://pypi.org/project/cdsdashboards,2022-04-29 11:08:28.000,,1331.0,https://anaconda.org/conda-forge/cdsdashboards,2023-06-16 19:20:47.542,52830.0,3.0,,,,,,,,,,,,,,,,,,,
170,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,False,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,14.0,80.0,174.0,2017-06-02 21:19:27.000,0.5.0,106.0,1275.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,96878.0,3.0,,,,,,,,,,,,,,,,,,,
171,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,18,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-06-15 13:50:38.516000,2023-06-15 13:49:38,354.0,2.0,12.0,5.0,17.0,43.0,153.0,113.0,2023-06-15 13:54:02.722,0.24.2,,755.0,30.0,25.0,22.0,6.0,https://pypi.org/project/ipysigma,2022-06-08 16:10:49.000,1.0,540.0,,,,3.0,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,215.0,medialab/ipysigma,2023-06-15 13:50:38.516,2.0,,,,,,,,
172,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,18,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-06-16 13:18:19.143000,2018-06-11 01:51:34,136.0,,27.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000,0.7.0,,1362.0,12.0,20.0,14.0,8.0,https://pypi.org/project/jupyter_cms,2017-04-05 01:49:01.000,6.0,251.0,https://anaconda.org/conda-forge/jupyter_cms,2023-06-16 13:18:19.143,92230.0,3.0,,,,,,,,,,,,,,,,,,,
173,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,17,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-07-20 06:35:35.164000,2022-11-06 15:47:40,299.0,,76.0,38.0,59.0,16.0,86.0,787.0,,,,72.0,8.0,,,26.0,,,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3401.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,414.0,,,,,,,,,,,,,,
174,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,,2015-01-31 12:51:06.000,2023-06-16 19:23:43.370000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,26.0,106.0,462.0,2022-05-09 10:21:42.000,0.17.1,,1911.0,3.0,,,18.0,https://pypi.org/project/matlab_kernel,,,701.0,https://anaconda.org/conda-forge/matlab_kernel,2023-06-16 19:23:43.370,39936.0,3.0,,,,,,,,,,,,,,,,,,,
175,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,17,False,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,,2016-11-07 14:08:25.000,2023-08-25 23:25:12.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,13.0,24.0,440.0,,,,1828.0,4.0,38.0,38.0,4.0,https://pypi.org/project/nbtutor,,,98.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,138408.0,3.0,,,,,,,,,,,,,,,,,,,
176,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,False,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,65.0,36.0,123.0,13.0,127.0,438.0,2020-03-08 20:03:38.000,3.0.4,5511.0,54.0,15.0,,,28.0,,,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,708.0,,,,,,,,,,,,,,
177,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,17,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-11-22 01:33:40.000000,2022-11-22 01:33:39,534.0,,20.0,14.0,25.0,11.0,188.0,338.0,2020-02-02 22:32:28.000,0.1.6,,53.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,,,53.0,,,,2.0,,,,,,,,,,,,,,,,,,,
178,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,17,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-08-31 13:34:35.000000,2023-08-31 13:34:33,1814.0,22.0,20.0,4.0,232.0,37.0,143.0,253.0,,,,3102.0,,4.0,4.0,20.0,https://pypi.org/project/naas,,,3102.0,,,,3.0,,,,,,,,,,,,,,,,,,,
179,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,17,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-06-16 19:25:52.504000,2022-04-13 05:12:13,318.0,,26.0,9.0,113.0,32.0,12.0,209.0,2021-04-01 19:36:39.000,0.4.0,,150.0,5.0,4.0,2.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,47.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2023-06-16 19:25:52.504,1623.0,2.0,,,,,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,43.0,,2021-01-27 19:15:26.231,2.0,,,,,,,,
180,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,17,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-08-13 20:38:16.000000,2023-06-06 09:31:44,407.0,1.0,30.0,14.0,112.0,12.0,50.0,157.0,2021-06-04 01:03:11.000,0.3.1,,650.0,7.0,4.0,4.0,13.0,https://pypi.org/project/jupyter-fs,2021-06-04 01:03:11.000,,419.0,https://anaconda.org/conda-forge/jupyter-fs,2023-06-16 19:22:50.491,8106.0,2.0,,,,,,,,,,,,,,,,,,,
181,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2023-06-16 13:16:28.691000,2022-08-22 19:50:43,113.0,,24.0,10.0,35.0,17.0,22.0,137.0,2013-10-13 16:56:18.000,0.1.4,,1029.0,5.0,33.0,27.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,116.0,https://anaconda.org/conda-forge/ipycache,2023-06-16 13:16:28.691,79443.0,3.0,,,,,,,,,,,,,,,,,,,
182,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,17,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-07-20 07:28:33.000000,2022-11-23 09:34:00,111.0,,28.0,9.0,46.0,21.0,18.0,116.0,2022-08-24 12:33:17.000,0.2.2,,69206.0,8.0,,,9.0,https://pypi.org/project/ipytree,,,67036.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,85629.0,3.0,,,,,,ipytree,https://www.npmjs.com/package/ipytree,555.0,jupyter-widgets-contrib/ipytree,,,,,,,,,,
183,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,17,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-08-17 14:42:10.000000,2023-08-17 14:38:53,230.0,17.0,10.0,4.0,53.0,2.0,36.0,106.0,2023-08-17 16:44:39.000,0.3.1,,474.0,21.0,3.0,1.0,2.0,https://pypi.org/project/jupyterlab-email,2023-08-17 14:42:10.000,,365.0,,,,2.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,109.0,,2021-09-16 15:37:05.151,2.0,,,,,,,,
184,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,17,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-07-18 22:54:29.000000,2023-07-18 22:54:28,223.0,7.0,15.0,7.0,85.0,10.0,17.0,93.0,,,,50635.0,6.0,13.0,13.0,5.0,https://pypi.org/project/ipyregulartable,,,150.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5278.0,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,50326.0,finos/ipyregulartable,,,,,,,,,,
185,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,72.0,2020-06-18 03:30:24.000,0.5.10,,306.0,17.0,33.0,33.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,,,306.0,,,,3.0,,,,,,,,,,,,,,,,,,,
186,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,17,False,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2022-12-07 12:46:17.000000,2021-09-10 08:58:36,115.0,,38.0,11.0,36.0,18.0,21.0,45.0,2018-06-19 13:50:35.000,0.5.2,,937.0,8.0,58.0,54.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,4.0,937.0,,,,3.0,,,,,,,,,,,,,,,,,,,
187,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,136.0,68.0,90.0,37.0,46.0,1079.0,,,,1544.0,,,,9.0,,,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131299.0,,,,,,,,,,,,,,
188,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,23.0,11.0,3.0,2.0,3.0,1016.0,2017-08-19 16:11:38.000,0.0.2,,584.0,2.0,40.0,40.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,584.0,,,,3.0,,,,,,,,,,,,,,,,,,,
189,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,117.0,18.0,16.0,42.0,28.0,781.0,2021-08-23 11:45:07.000,1.2.3,,4787.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,4787.0,,,,3.0,,,,,,,,,,,,,,,,,,,
190,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,16,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2023-08-30 00:05:35.000000,2023-03-17 16:46:08,577.0,,106.0,31.0,335.0,35.0,148.0,492.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,37.0,,,,,,,,3.0,,,,,,,,,tweag/jupyenv,,,,,,,,,,
191,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,16,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2023-06-16 19:20:23.415000,2023-05-23 20:01:16,689.0,,36.0,2.0,,,,407.0,2023-05-10 10:40:01.245,0.2.1,,976.0,18.0,,,7.0,https://pypi.org/project/tributary,2022-05-11 00:34:12.000,,114.0,https://anaconda.org/conda-forge/tributary,2023-06-16 19:20:23.415,32779.0,3.0,,,,,,,,,,,,6.0,,,,,,,
192,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,16,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,50.0,13.0,2.0,21.0,9.0,261.0,,,,222653.0,1.0,,,3.0,https://pypi.org/project/jupyter_http_over_ws,,,221508.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,41250.0,3.0,,,,,,,,,,,,,,,,,,,
193,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,16,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,7.0,29.0,10.0,22.0,176.0,2021-05-22 01:50:04.000,3.1.0,,2412.0,18.0,7.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,5.0,1899.0,,,,3.0,,,,,,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,513.0,,2021-01-11 04:19:41.041,2.0,,,,,,,,
194,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,True,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2023-08-08 06:45:57.000000,2023-08-08 06:45:57,427.0,1.0,35.0,26.0,58.0,,93.0,174.0,,,,90.0,,13.0,13.0,10.0,,,,,,,,3.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,90.0,,,,,,,,,,,
195,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,49.0,8.0,23.0,15.0,7.0,172.0,2018-05-29 18:46:14.000,0.0.9,2462.0,1132.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,,,1087.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,948.0,,,,,,,,,,,,,,
196,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,16,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-08-29 16:38:41.000000,2023-03-16 20:36:26,286.0,,23.0,6.0,86.0,15.0,31.0,157.0,,,,777.0,9.0,,,12.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2023-06-16 19:19:11.464,30340.0,3.0,,,,,,,,,,,,,,,,,,,
197,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,16,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,14.0,14.0,8.0,,41.0,153.0,2022-02-07 18:33:52.000,1.0.0,,339.0,9.0,13.0,13.0,5.0,https://pypi.org/project/igv-jupyter,,,339.0,,,,3.0,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,
198,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:45:34.886000,2022-11-23 11:42:26,83.0,,19.0,6.0,12.0,7.0,23.0,149.0,2022-11-23 11:45:34.886,1.2.0,,2588.0,4.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,2022-11-23 11:45:34.886,,2588.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,16,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2023-07-31 14:10:59.000000,2020-09-11 21:06:00,158.0,,30.0,12.0,37.0,35.0,28.0,137.0,,,,6747.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2023-06-16 13:21:18.593,573566.0,3.0,,,,,,,,,,,,,,,,,,,
