,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,npm_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,trending,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,gem_id,hex_id,bitbucket_id
75,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-08-09 13:23:10.000000,2022-08-09 13:23:06,388.0,24.0,47.0,13.0,121.0,12.0,28.0,59.0,50.0,,29.0,https://pypi.org/project/jupyter-packaging,2022-06-20 14:32:05.000,2022-06-20 14:32:13.000,0.12.2,38.0,50.0,331867.0,342808.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-07-14 17:02:08.510,295405.0,,,,,3.0,26.0,,,,,,,,,,,,,,,,,
76,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,24,True,lux-api,lux-org/lux,conda-forge/lux-api,luxwidget,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2022-05-21 19:17:40.000000,2022-05-21 19:17:40,690.0,1.0,318.0,84.0,257.0,66.0,159.0,4137.0,110.0,110.0,20.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,2022-02-19 00:48:20.000,0.5.1,18.0,,24810.0,25905.0,https://anaconda.org/conda-forge/lux-api,2022-02-22 06:05:22.978,7559.0,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,,676.0,2.0,,,,,,,,,,,,,,,,,,
77,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-08-15 12:04:29.000000,2022-05-15 14:29:21,1200.0,,766.0,42.0,322.0,21.0,305.0,3357.0,136.0,136.0,55.0,,,2020-09-05 21:53:23.000,2.1.6,9.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
78,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-08-16 22:37:59.000000,2022-08-15 09:38:11,2744.0,90.0,324.0,77.0,873.0,273.0,449.0,2172.0,6.0,6.0,84.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,2018-11-07 17:41:58.000,0.1.0,1.0,,24.0,24.0,,,,,,,,2.0,,,,,,,,,,binderhub,,,,,,,,
79,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,24,True,,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-08-11 08:22:25.000000,2022-03-15 12:00:47,1409.0,,494.0,91.0,441.0,162.0,403.0,2039.0,7.0,7.0,89.0,,,,,,,,23141.0,,,,,,,,2.0,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,29.0,2776945.0,,,,,,,,,,,,
80,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,ijavascript,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,,183.0,41.0,42.0,53.0,177.0,1887.0,85.0,63.0,15.0,,,2021-11-15 23:43:33.000,5.2.1,33.0,,,2172.0,,,,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,2172.0,1.0,,,,,,,,,,,,,,,,,,
81,mercury,Convert Python notebook to web app and share with non-technical users.,https://github.com/mljar/mercury,,notebook-tools,24,False,mljar-mercury,mljar/mercury,,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2022-07-28 16:55:44.000000,2022-07-28 16:40:42,336.0,65.0,112.0,26.0,12.0,49.0,93.0,1810.0,87.0,87.0,5.0,https://pypi.org/project/mljar-mercury,2022-07-01 11:13:50.000,2022-07-28 16:55:45.000,1.1.5,49.0,,2912.0,2912.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
82,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2022-08-18 14:14:08.000000,2022-08-18 13:47:51,1036.0,42.0,218.0,63.0,672.0,110.0,195.0,1453.0,,,36.0,,,2022-08-15 19:45:01.000,0.13.1,39.0,,,189.0,,,,,,,,1.0,1256.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-08-16 14:22:00.573334,6.0,14520.0,,,,,,,,,,,,
83,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-08-18 12:21:53.000000,2022-06-22 12:18:37,438.0,7.0,52.0,11.0,154.0,46.0,69.0,625.0,779.0,757.0,18.0,https://pypi.org/project/ipycanvas,2022-05-03 07:57:48.000,2022-05-03 07:59:11.987,0.12.0,31.0,21.0,12742.0,16561.0,https://anaconda.org/conda-forge/ipycanvas,2022-05-16 17:29:42.213,77451.0,https://www.npmjs.com/package/ipycanvas,2022-05-03 07:59:11.987,1.0,1607.0,2.0,,,,,,,,,,,,,,,,,,
84,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,24,True,datapane,datapane/datapane,conda-forge/datapane,,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2022-08-18 12:12:21.000000,2022-08-18 12:11:40,606.0,275.0,54.0,15.0,53.0,9.0,72.0,621.0,4.0,,14.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,2022-04-09 14:26:48.000,0.14.0,74.0,4.0,20265.0,21669.0,https://anaconda.org/conda-forge/datapane,2022-04-10 13:49:10.441,35122.0,,,,,3.0,,,,,,,,,,,,,,,,,,
85,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,24,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,@ryantam626/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,428.0,44.0,49.0,7.0,126.0,22.0,138.0,599.0,7.0,,37.0,https://pypi.org/project/jupyterlab_code_formatter,2022-05-01 12:17:14.000,2022-08-10 21:15:00.665,1.5.3,59.0,7.0,31803.0,50250.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-08-11 01:44:26.140,544694.0,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-08-10 21:12:04.073,,4830.0,2.0,,,,,,,,,,,,,,,,,,
86,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-08-08 19:28:55.000000,2022-08-08 19:28:55,620.0,12.0,31.0,6.0,484.0,2.0,250.0,562.0,4.0,,26.0,https://pypi.org/project/nbqa,2022-03-09 09:31:55.000,2022-07-17 10:43:18.531,1.4.0,78.0,4.0,35463.0,37428.0,https://anaconda.org/conda-forge/nbqa,2022-07-17 14:25:53.332,43246.0,,,,,2.0,,,,,,,,,,,,,,,,,,
87,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,24,True,lfortran,lfortran/lfortran,conda-forge/lfortran,,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2022-08-18 13:43:28.000000,2022-08-18 13:43:28,9877.0,1162.0,36.0,13.0,171.0,445.0,6.0,357.0,,,33.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,2020-07-31 19:39:55.000,0.3.0,12.0,,101.0,1171.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722,39622.0,,,,,1.0,,,,,,,,,,,,,,,,,,
88,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-08-01 02:43:25.000000,2022-08-01 02:43:25,593.0,14.0,59.0,31.0,339.0,13.0,82.0,331.0,84.0,,11.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,2022-02-10 02:01:39.000,3.6.0,39.0,84.0,6388.0,13120.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,498179.0,,,,,2.0,,,,,,,,,,,,,,,,,,
89,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,24,True,jdaviz,spacetelescope/jdaviz,,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-08-18 12:28:27.000000,2022-08-17 21:14:05,3545.0,322.0,35.0,17.0,886.0,269.0,422.0,72.0,,,28.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,2022-07-21 18:38:25.000,2.8.0,18.0,,1804.0,1804.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
90,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,True,,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,6.0,236.0,78.0,77.0,49.0,125.0,3345.0,9.0,8.0,29.0,,,2022-05-31 17:34:28.000,0.7.5,22.0,,,1084.0,,,,,,,,2.0,40.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85694.0,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,
91,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,ihaskell_jupyterlab,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-08-09 22:49:51.000000,2022-07-22 12:52:06,2129.0,12.0,250.0,46.0,624.0,32.0,708.0,2377.0,4.0,4.0,110.0,,,2018-08-01 13:19:52.714,0.0.6,6.0,,,17.0,,,,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,17.0,2.0,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
92,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,23,False,colabcode,abhishekkrthakur/colabcode,,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-07 17:53:42.000000,2021-06-11 15:16:36,44.0,,242.0,18.0,38.0,42.0,32.0,1805.0,76.0,76.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,2021-06-11 15:17:12.000,0.3.0,13.0,,16324.0,16324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
93,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,jupyter-gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,26.0,154.0,67.0,137.0,744.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,2019-07-21 08:49:48.715,0.9.0,95.0,44.0,8361.0,14482.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,270116.0,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1834.0,3.0,,,,,,,,,,,,,,,,,,
94,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,23,True,watermark,rasbt/watermark,conda-forge/watermark,,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,97.0,3.0,81.0,13.0,43.0,17.0,28.0,706.0,1640.0,1561.0,19.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,2022-05-27 13:55:46.000,2.3.1,22.0,79.0,26505.0,29595.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,216349.0,,,,,2.0,,,,,,,,,,,,,,,,,,
95,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,129.0,116.0,91.0,35.0,67.0,614.0,154.0,140.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,2019-06-03 21:24:10.000,0.10.2,20.0,14.0,11683.0,11683.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
96,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,23,True,itables,mwouts/itables,conda-forge/itables,,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-08-17 07:33:06.000000,2022-08-17 07:31:59,125.0,10.0,29.0,7.0,45.0,7.0,44.0,321.0,142.0,135.0,4.0,https://pypi.org/project/itables,2022-07-02 21:19:36.000,2022-08-14 22:28:00.476,1.2.0,21.0,7.0,12953.0,13333.0,https://anaconda.org/conda-forge/itables,2022-08-15 01:21:40.291,2660.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,
97,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,jupyter-webrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-07-20 12:23:11.000000,2021-03-29 11:25:59,209.0,,34.0,13.0,60.0,39.0,20.0,210.0,578.0,566.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,2021-03-29 11:25:34.632,0.6.0,12.0,11.0,62140.0,66872.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,263730.0,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,337.0,3.0,,,,,,,,,,,,,,,,,,
98,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2022-08-15 11:10:37.000000,2022-08-15 11:08:44,1603.0,141.0,20.0,2.0,932.0,12.0,25.0,106.0,242.0,216.0,13.0,https://pypi.org/project/mknotebooks,2022-07-05 11:10:37.000,2021-09-07 13:41:02.000,0.7.0,792.0,26.0,19520.0,19520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
99,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,True,,IRkernel/IRkernel,r/r-irkernel,,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2022-08-15 05:04:00.373505,2022-06-24 09:09:04,589.0,1.0,288.0,60.0,138.0,56.0,510.0,1556.0,,,41.0,,,2022-01-03 22:04:04.000,1.3,17.0,,,14067.0,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,80970.0,,,,,2.0,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-08-15 05:04:00.373505,44.0,1341021.0,,,,,,,,,IRkernel,,,
100,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,jupyterlab-dash,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,207.0,45.0,12.0,22.0,8.0,765.0,261.0,260.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,2021-01-22 17:06:54.671,0.4.0,10.0,1.0,1386.0,12821.0,,,,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,11435.0,1.0,,,,,,,,,,,,,,,,,,
101,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,wit-widget,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-06-03 01:25:04.000000,2022-01-05 20:19:46,328.0,,140.0,27.0,101.0,58.0,52.0,736.0,3.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,2021-10-12 17:42:50.869,1.8.1,40.0,3.0,11893.0,62947.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1162851.0,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,6329.0,3.0,,,,,,,,,,,,,,,,,,
102,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-04-21 19:01:00.000000,2022-03-15 19:55:24,1150.0,,212.0,52.0,195.0,12.0,,700.0,9.0,,103.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,2020-08-01 16:46:23.000,0.4.0,14.0,9.0,13126.0,13126.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
103,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-07-20 03:28:34.000000,2021-06-29 12:29:51,101.0,,63.0,29.0,49.0,40.0,25.0,540.0,514.0,514.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,2021-04-29 10:22:28.814,0.9.0,11.0,,1971.0,6630.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,6005.0,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,4259.0,1.0,,,,,,,,,,,,,,,,,,
104,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,561.0,,115.0,40.0,197.0,14.0,162.0,399.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,2021-08-25 00:19:46.000,2.5.1,27.0,6.0,13425.0,15986.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,181701.0,,,,,2.0,105.0,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
105,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2022-08-01 13:37:09.000000,2022-07-29 12:43:28,828.0,21.0,62.0,17.0,374.0,53.0,121.0,344.0,3.0,,19.0,https://pypi.org/project/xeus-python,2022-06-15 11:52:07.000,2022-06-14 10:37:23.000,0.14.0,74.0,3.0,7767.0,31793.0,https://anaconda.org/conda-forge/xeus-python,2022-06-23 08:04:32.287,1057157.0,,,,,2.0,,,,,,,,,,,,,,,,,,
106,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,@jupyter-server/resource-usage,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-08-08 20:46:31.000000,2022-07-28 16:04:09,205.0,10.0,73.0,9.0,79.0,35.0,27.0,324.0,3.0,,22.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,2021-12-06 09:34:12.000,0.6.1,5.0,3.0,23295.0,40851.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,500190.0,https://www.npmjs.com/package/@jupyter-server/resource-usage,2021-12-06 09:34:07.883,,307.0,2.0,59.0,,,,,,,,,,,,,,,,,
107,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-07-21 06:30:27.000000,2022-06-21 23:17:54,367.0,10.0,51.0,18.0,106.0,37.0,93.0,267.0,4.0,,19.0,https://pypi.org/project/dask-labextension,2022-06-21 23:23:11.000,2022-06-21 23:30:24.000,5.3.0,28.0,4.0,6129.0,23831.0,https://anaconda.org/conda-forge/dask-labextension,2022-06-22 14:17:08.997,607359.0,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,,1719.0,2.0,,,,,,,,,,,,,,,,,,
108,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,22,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,jupyter-vuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-07-11 08:09:25.000000,2022-02-07 12:02:17,208.0,,44.0,13.0,57.0,44.0,122.0,260.0,30.0,4.0,10.0,https://pypi.org/project/ipyvuetify,2022-02-07 12:27:29.000,2022-02-07 15:18:40.000,1.8.2,47.0,25.0,71139.0,80214.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,83954.0,https://www.npmjs.com/package/jupyter-vuetify,2022-02-07 12:38:56.331,1.0,6806.0,3.0,,,,,,,widgetti/ipyvuetify,,,,,,,,,,,
109,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,24.0,25.0,248.0,166.0,149.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,2021-01-06 19:12:18.000,0.4.2,7.0,17.0,67604.0,67930.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,9796.0,,,,,3.0,,,,,,,,,,,,,,,,,,
110,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-07-13 17:10:50.000000,2022-02-20 08:36:22,197.0,,19.0,6.0,29.0,2.0,48.0,233.0,208.0,195.0,4.0,https://pypi.org/project/ipytest,2022-02-12 12:15:23.000,2022-02-12 12:24:45.000,0.1.0,32.0,13.0,39366.0,39366.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
111,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-03-31 15:56:58.000000,2021-06-27 18:55:19,167.0,,151.0,18.0,74.0,58.0,80.0,177.0,102.0,95.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,2020-08-28 12:01:56.000,1.3.2,9.0,7.0,6462.0,6976.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,25729.0,,,,,1.0,,,,,,,,,,,,,,,,,,
112,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-08-18 14:07:51.000000,2022-08-02 05:31:45,278.0,43.0,42.0,5.0,78.0,5.0,34.0,55.0,87.0,78.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2021-11-15 20:11:03.000,2021-11-15 20:11:03.000,1.3.0,8.0,9.0,2641.0,2641.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
113,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,,nteract/commuter,,@nteract/commuter,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,640.0,,562.0,43.0,250.0,52.0,39.0,5766.0,3.0,3.0,27.0,,,2020-10-27 19:53:29.453,5.11.0,71.0,,,565.0,,,,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,565.0,3.0,,,,,,,,,,,,,,,,,,
114,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,21,True,,nteract/hydrogen,,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-06-18 22:42:58.000000,2022-03-25 21:26:26,2361.0,,352.0,91.0,872.0,165.0,1096.0,3817.0,,,89.0,,,2021-06-02 09:44:54.000,2.16.3,90.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
