,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
192,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,9.0,159.0,88.0,93.0,72.0,2020-06-18 03:31:10.000,0.5.10,,873.0,23.0,30.0,26.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,873.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
193,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,17,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2022-07-20 08:18:21.000000,2022-07-20 08:18:20,211.0,2.0,10.0,3.0,65.0,1.0,32.0,56.0,2022-04-08 13:51:10.322,3.3.1,3252.0,9436.0,32.0,,,9.0,https://pypi.org/project/jupyter-archive,2022-04-08 13:50:50.000,,3029.0,https://anaconda.org/conda-forge/jupyter-archive,2022-04-08 17:06:07.608,29636.0,3.0,,,,,,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2022-04-08 13:51:10.322,,5469.0,,,,,,,,,,,,
194,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,17,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-09-22 02:09:32.956000,2022-08-02 18:58:37,325.0,15.0,3.0,4.0,3.0,8.0,51.0,54.0,2022-09-21 14:59:15.011,0.8.8,,1048.0,43.0,,,4.0,https://pypi.org/project/jupyterlab-sos,2022-02-15 23:26:01.000,,363.0,https://anaconda.org/conda-forge/jupyterlab-sos,2022-09-22 02:09:32.956,19102.0,2.0,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,,155.0,,,,,,,,,,,,
195,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2022-02-28 01:42:16.000000,2021-10-28 11:33:41,98.0,,21.0,4.0,28.0,6.0,17.0,41.0,2021-10-28 11:35:32.000,1.0.0,,5392.0,8.0,71.0,68.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,2021-10-28 11:35:32.000,3.0,5392.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
196,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,17,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2022-09-22 11:52:48.563000,2022-09-22 11:51:56,171.0,11.0,6.0,3.0,13.0,36.0,72.0,40.0,2022-09-22 13:55:57.808,0.19.0,,692.0,21.0,1.0,,3.0,https://pypi.org/project/ipysigma,2022-06-08 16:10:49.000,1.0,417.0,,,,3.0,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,2022-09-22 11:52:48.563,,275.0,medialab/ipysigma,,,,,,,,,,,
197,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,17,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2022-09-01 10:52:11.000000,2022-09-01 10:51:55,178.0,6.0,3.0,2.0,22.0,2.0,4.0,13.0,2022-09-01 10:53:14.353,0.7.0,,1375.0,11.0,61.0,53.0,4.0,https://pypi.org/project/ipyscales,2021-01-05 12:56:20.000,1.0,196.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793,54148.0,3.0,,,,,,jupyter-scales,https://www.npmjs.com/package/jupyter-scales,2022-09-01 10:39:34.683,7.0,118.0,,,,,,,,,,,,
198,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,68.0,90.0,39.0,46.0,1056.0,,,,1774.0,,,,9.0,,,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,7.0,131281.0,,,,,,,,,,,,,,,,,
199,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,16,True,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,94.0,48.0,40.0,32.0,66.0,766.0,,,6393.0,163.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
200,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,16,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2022-07-07 15:24:16.000000,2020-01-04 12:02:35,634.0,,45.0,12.0,89.0,44.0,37.0,382.0,2020-01-04 11:56:53.000,0.3.3,,500.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,2020-01-04 11:56:53.000,,500.0,,,,3.0,,,,,,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,
201,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,16,True,,tweag/jupyterWith,,https://github.com/tweag/jupyterWith,MIT,2018-12-18 10:10:58.000,2022-09-22 21:24:52.000000,2022-09-22 21:24:51,408.0,16.0,83.0,36.0,182.0,39.0,105.0,367.0,,,,,,,,31.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
202,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,16,True,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,18.0,,12.0,11.0,7.0,5.0,5.0,299.0,2021-09-18 19:13:12.000,0.0.3,,2512.0,3.0,164.0,161.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,2436.0,https://anaconda.org/conda-forge/blackcellmagic,2020-08-07 03:01:49.996,1912.0,3.0,,,,,,,,,,,,,,,,,,,,,,
203,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,16,True,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,54.0,17.0,8.0,15.0,11.0,257.0,2020-02-03 15:59:07.000,1.0.0,1944.0,1188.0,8.0,,,7.0,,,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44246.0,,,,,,,,,,,,,,,,,
204,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,16,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-03-03 01:40:42.101000,2021-10-26 05:50:22,55.0,,43.0,6.0,1.0,1.0,,216.0,2022-03-03 01:40:42.101,0.6.7,,1619.0,25.0,17.0,4.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,208.0,,,,3.0,,,,,,notebookjs,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,13.0,1411.0,,,,,,,,,,,,
205,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,16,True,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2022-07-20 03:38:26.000000,2022-04-13 05:12:13,318.0,,27.0,10.0,108.0,32.0,12.0,198.0,2021-04-01 19:36:39.000,0.4.0,,207.0,5.0,,,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,100.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2021-05-13 17:42:03.926,922.0,3.0,,,,,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,,50.0,,,,,,,,,,,,
206,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,True,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,51.0,7.0,23.0,30.0,7.0,166.0,2022-01-18 10:19:53.000,2.1.1,2416.0,1783.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,2022-01-18 10:19:53.000,,1731.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,921.0,,,,,,,,,,,,,,,,,
207,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,16,True,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2022-07-18 18:08:54.000000,2022-07-18 18:08:51,129.0,4.0,14.0,7.0,35.0,6.0,18.0,158.0,2021-07-17 23:46:41.952,0.4.1,,4400.0,12.0,3.0,3.0,4.0,,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,,4400.0,,,,,,,,,,,,
208,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-09-08 03:53:39.000000,2018-02-12 13:00:01,77.0,,16.0,6.0,12.0,7.0,22.0,143.0,2018-02-12 13:01:06.000,1.1.1,,5090.0,3.0,6.0,,7.0,https://pypi.org/project/environment_kernels,2018-02-12 12:56:44.000,6.0,5090.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
209,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,16,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2022-08-25 11:44:58.000000,2022-04-29 05:20:16,378.0,,24.0,13.0,88.0,13.0,42.0,124.0,2021-06-04 01:03:11.000,0.3.1,,481.0,7.0,,,9.0,https://pypi.org/project/jupyter-fs,2021-06-04 01:03:11.000,,299.0,https://anaconda.org/conda-forge/jupyter-fs,2021-06-04 06:32:01.358,4369.0,3.0,,,,,,,,,,,,,,,,,,,,,,
210,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,16,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,7.0,189.0,31.0,103.0,121.0,2021-03-24 19:57:48.307,1.0.0,,5173.0,16.0,8.0,8.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,4980.0,,,,3.0,,,,,,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,,193.0,,,,,,,,,,,,
211,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2022-07-07 10:57:13.000000,2022-02-21 08:59:58,337.0,,19.0,15.0,86.0,11.0,33.0,99.0,2022-02-21 09:56:36.997,1.2.0,,1659.0,14.0,1.0,,6.0,https://pypi.org/project/jupyterlab_hdf,2022-02-21 09:56:23.000,1.0,842.0,,,,3.0,,,,,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2022-02-21 09:56:36.997,,817.0,,,,,,,,,,,,
212,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-08-23 17:36:18.000000,2020-03-24 14:27:42,242.0,,33.0,9.0,51.0,25.0,17.0,77.0,2019-04-23 08:43:52.000,0.2.2,,108.0,5.0,28.0,28.0,16.0,https://pypi.org/project/niwidgets,2019-04-23 08:43:52.000,,108.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
213,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,16,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2021-11-17 19:16:08.958000,2018-06-11 01:51:34,136.0,,25.0,22.0,32.0,7.0,20.0,76.0,2017-04-05 01:49:01.000,0.7.0,,1321.0,12.0,6.0,,8.0,https://pypi.org/project/jupyter_cms,2017-04-05 01:49:01.000,6.0,237.0,https://anaconda.org/conda-forge/jupyter_cms,2021-11-17 19:16:08.958,78095.0,3.0,,,,,,,,,,,,,,,,,,,,,,
214,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,16,True,allthekernels,minrk/allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,MIT,2016-03-15 15:30:49.000,2022-08-22 15:18:36.200000,2022-08-22 11:55:16,54.0,17.0,12.0,10.0,12.0,3.0,8.0,69.0,2022-08-22 11:55:23.558,1.2.0,,202.0,6.0,5.0,5.0,9.0,https://pypi.org/project/allthekernels,2019-12-10 13:17:26.000,,86.0,https://anaconda.org/conda-forge/allthekernels,2022-08-22 15:18:36.200,4312.0,3.0,,,,,,,,,,,,,,,,,,,,,,
215,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,16,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-07-21 12:41:47.000000,2022-07-21 12:41:46,282.0,9.0,9.0,3.0,70.0,3.0,29.0,58.0,2022-04-11 15:35:12.000,0.3.6,,545.0,14.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,2019-06-29 15:19:19.000,,165.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2022-04-11 19:13:15.331,9129.0,3.0,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2022-04-11 15:34:49.164,,54.0,,,,,,,,,,,,
216,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,16,True,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2021-09-10 08:58:36.000000,2021-09-10 08:58:36,115.0,,36.0,10.0,36.0,17.0,20.0,44.0,2018-06-19 13:50:35.000,0.5.2,,738.0,8.0,45.0,42.0,14.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,3.0,738.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
217,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,16,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2022-07-21 13:47:04.000000,2022-07-21 13:47:02,235.0,15.0,6.0,1.0,59.0,2.0,22.0,38.0,2022-04-11 19:08:49.000,0.3.4,,368.0,13.0,3.0,3.0,2.0,https://pypi.org/project/jupyterlab-commands,2022-04-11 19:08:49.000,,113.0,https://anaconda.org/conda-forge/jupyterlab_commands,2022-04-11 23:57:50.509,7165.0,3.0,,,,,,,,,,,,,,,,,,,,,,
218,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,15,False,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2022-08-17 14:51:55.000000,2020-02-14 15:11:45,343.0,,29.0,13.0,41.0,11.0,16.0,453.0,2020-02-06 15:50:53.838,0.6.1,,67.0,9.0,,,12.0,,,,,,,,3.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,,67.0,,,,,,,,,,,,
219,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,True,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,1.0,32.0,11.0,28.0,17.0,10.0,297.0,2020-06-27 13:40:43.778,0.2.1,,6223.0,9.0,2.0,2.0,7.0,,,,,,,,3.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,,6223.0,,,,,,,,,,,,
220,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,238.0,2020-07-07 15:27:22.000,0.2.4,,75.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,75.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
221,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,9.0,4.0,10.0,13.0,217.0,2020-03-14 15:54:46.503,1.0.0,,2552.0,19.0,15.0,12.0,2.0,,,,,,,,3.0,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,3.0,2552.0,,,,,,,,,,,,
222,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,True,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,6.0,2.0,1.0,5.0,151.0,2021-12-07 18:44:34.000,0.1.28,,298.0,24.0,8.0,6.0,3.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,298.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
223,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,15,False,sqlcell,tmthyjames/SQLCell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,310.0,,10.0,11.0,51.0,65.0,24.0,149.0,2019-05-19 02:21:20.000,0.2.0,,51.0,15.0,2.0,1.0,14.0,https://pypi.org/project/sqlcell,2019-05-20 11:16:28.000,1.0,51.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
224,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,158.0,,31.0,11.0,36.0,38.0,28.0,129.0,,,,5508.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,407651.0,3.0,,,,,,,,,,,,,,,,,,,,,,
225,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,15,True,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,8.0,13.0,6.0,33.0,108.0,2021-09-16 15:37:05.151,0.7.1,,52985.0,21.0,1.0,,5.0,https://pypi.org/project/jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,52777.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,208.0,,,,,,,,,,,,
226,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,22.0,26.0,32.0,24.0,10.0,94.0,2020-05-01 11:39:08.310,0.3.0,,170.0,4.0,,,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,19.0,,,,3.0,,,,,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,,151.0,,,,,,,,,,,,
227,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2022-08-25 14:05:02.000000,2022-08-25 14:05:01,562.0,4.0,16.0,9.0,141.0,31.0,83.0,65.0,2020-10-05 14:26:51.696,0.2.3,,293.0,17.0,,,7.0,https://pypi.org/project/nbcelltests,2020-10-05 14:26:38.000,,29.0,https://anaconda.org/conda-forge/nbcelltests,2020-10-05 19:20:36.194,5839.0,3.0,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,,56.0,,,,,,,,,,,,
228,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,15,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2022-09-20 20:39:35.000000,2022-09-20 20:38:18,352.0,3.0,4.0,5.0,302.0,1.0,32.0,14.0,2020-04-22 09:38:54.000,0.7.3,,1200.0,15.0,,,12.0,https://pypi.org/project/jupyter-nbrequirements,2020-04-22 09:38:54.000,,1200.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
229,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,116.0,48.0,16.0,23.0,53.0,2262.0,,,,,,,,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
230,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,14,True,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,39.0,21.0,6.0,1.0,15.0,444.0,2018-03-28 15:38:57.000,0.3.0,,101.0,9.0,,,4.0,https://pypi.org/project/py_d3,2018-03-28 15:38:57.000,,101.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
231,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2022-07-21 16:45:46.000000,2022-07-21 16:45:46,221.0,6.0,145.0,16.0,27.0,14.0,44.0,410.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,10.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
