,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
79,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-08-03 13:18:06.068813,2023-03-06 15:57:54,599.0,,293.0,62.0,144.0,70.0,518.0,1638.0,2023-01-20 20:54:32.000,1.3.2,,15819.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,133180.0,1.0,jupyter/r-notebook,,,https://hub.docker.com/r/jupyter/r-notebook,2023-08-03 13:18:06.068813,54.0,1651700.0,,,,,,,,,,IRkernel,,,,,,,
80,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,24,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-07-18 18:30:59.169000,2023-07-18 15:32:58,355.0,10.0,78.0,16.0,119.0,3.0,109.0,1265.0,2023-07-18 15:45:00.771,0.16.7,,20283.0,89.0,12.0,,16.0,https://pypi.org/project/datapane,18389.0,https://anaconda.org/conda-forge/datapane,2023-07-18 18:30:59.169,70102.0,3.0,,2022-04-09 14:26:48.000,12.0,,,,,,,,,,,,,,,,,,,,,
81,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-07-31 22:53:50.000000,2023-07-30 15:30:07,690.0,11.0,38.0,8.0,545.0,7.0,278.0,838.0,2023-04-02 18:18:43.000,1.7.0,,74842.0,46.0,,,25.0,https://pypi.org/project/nbqa,71429.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,116070.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
82,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,24,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,73.0,137.0,754.0,2019-07-21 08:49:48.715,0.9.0,,12161.0,95.0,49.0,3.0,16.0,https://pypi.org/project/gmaps,6808.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,306282.0,2.0,,2019-07-21 08:49:39.000,44.0,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1270.0,,2019-07-21 08:49:48.715,2.0,,,,,,,,,,,
83,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,24,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-07-31 19:58:27.000000,2023-07-24 07:27:03,10569.0,18.0,39.0,25.0,1038.0,7.0,562.0,682.0,2023-06-22 06:49:21.000,2.0.0-alpha.5,4110.0,448.0,100.0,,,36.0,,,,,,2.0,stencila/cloud,,,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,stencila,https://www.npmjs.com/package/stencila,156.0,,,,,,,,,,,,,,
84,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,24,False,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-08-03 13:09:06.000000,2023-08-01 15:18:39,12465.0,810.0,76.0,20.0,1023.0,702.0,364.0,662.0,2023-04-28 21:31:24.000,0.19.0,,1383.0,14.0,,,61.0,https://pypi.org/project/lfortran,93.0,https://anaconda.org/conda-forge/lfortran,2023-06-16 16:16:06.531,63238.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
85,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,24,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,62.0,24.0,52.0,32.0,150.0,431.0,2022-11-29 02:04:58.000,0.35.1,133.0,12321.0,36.0,50.0,50.0,20.0,https://pypi.org/project/octave_kernel,6100.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,497658.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
86,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-08-01 02:21:14.000000,2023-08-01 02:20:09,642.0,8.0,62.0,31.0,404.0,13.0,91.0,357.0,2023-07-18 13:09:18.000,4.0.0,,16678.0,40.0,84.0,2.0,14.0,https://pypi.org/project/vega,10111.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,564788.0,2.0,,2022-02-10 02:01:39.000,82.0,,,,,,,,,,,,,,,,,,,,,
87,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,24,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-07-20 05:56:38.000000,2023-07-14 10:43:07,780.0,54.0,58.0,23.0,470.0,88.0,112.0,334.0,2021-10-26 10:04:08.000,0.8.2,,9912.0,5.0,7.0,7.0,28.0,,,,,,2.0,,,,,,,,thebe,https://www.npmjs.com/package/thebe,9912.0,,,,,,,,,,,,,,
88,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,24,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-07-25 23:58:20.000000,2023-07-25 23:58:19,213.0,7.0,36.0,5.0,67.0,24.0,71.0,268.0,,,,77782.0,16.0,1377.0,1377.0,19.0,https://pypi.org/project/mkdocs-jupyter,76481.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-07-04 06:29:02.830,42951.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
89,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,24,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-08-01 11:38:12.000000,2023-08-01 11:38:11,566.0,16.0,72.0,15.0,170.0,61.0,86.0,182.0,,,,27739.0,12.0,651.0,651.0,30.0,https://pypi.org/project/nbgitpuller,26310.0,https://anaconda.org/conda-forge/nbgitpuller,2023-06-16 16:15:48.436,71454.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
90,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,24,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-08-01 11:38:26.000000,2023-08-01 11:38:25,566.0,32.0,63.0,11.0,151.0,30.0,73.0,63.0,2023-05-22 08:28:01.738,1.2.0,,9067.0,13.0,54.0,54.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,9067.0,,,,2.0,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,,,,
91,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,23,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-05-30 13:48:44.000000,2023-05-30 13:48:44,637.0,1.0,1058.0,160.0,78.0,191.0,201.0,9610.0,,,,65450.0,,,,43.0,https://pypi.org/project/jupyterthemes,65450.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
92,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,769.0,45.0,326.0,,328.0,3493.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
93,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,23,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,397.0,88.0,104.0,157.0,127.0,2969.0,2020-04-07 16:34:17.000,1.3.1,,57294.0,21.0,,,30.0,https://pypi.org/project/qgrid,51009.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,391470.0,3.0,,,,,,,,qgrid,https://www.npmjs.com/package/qgrid,354.0,,,,,,,,,,,,,,
94,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,23,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-08-02 15:39:27.000000,2023-08-02 15:39:26,1048.0,89.0,84.0,16.0,162.0,15.0,71.0,849.0,2023-03-22 07:06:54.000,0.15.0,90.0,736.0,20.0,62.0,62.0,19.0,https://pypi.org/project/ipyvizzu,732.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
95,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-06-18 21:06:47.000000,2023-06-18 21:06:46,488.0,43.0,52.0,6.0,136.0,22.0,163.0,730.0,,,,86137.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,71700.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,654653.0,1.0,,,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1848.0,,,,,,,,,,,,,,
96,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,133.0,119.0,91.0,34.0,67.0,637.0,2019-06-03 21:24:10.000,0.10.2,,12224.0,14.0,167.0,167.0,21.0,https://pypi.org/project/mapboxgl,12224.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
97,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,23,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,5.0,68.0,25.0,16.0,4.0,53.0,425.0,2023-05-18 14:28:00.000,0.9.0,,4580.0,9.0,349.0,349.0,9.0,https://pypi.org/project/appmode,1476.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,214193.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
98,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-07-20 00:22:47.000000,2023-05-22 15:56:06,759.0,3.0,41.0,14.0,313.0,48.0,64.0,408.0,2023-05-23 07:55:17.000,1.1.16,,9357.0,36.0,79.0,79.0,17.0,https://pypi.org/project/ipydatagrid,7480.0,https://anaconda.org/conda-forge/ipydatagrid,2023-06-16 19:25:00.911,47450.0,3.0,,,,,,,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,296.0,,,,,,,,,,,,,,
99,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-05-19 07:58:00.869000,2023-05-19 07:54:10,322.0,19.0,19.0,5.0,43.0,1.0,56.0,268.0,2023-05-19 07:58:00.869,0.13.3,,16956.0,39.0,315.0,295.0,5.0,https://pypi.org/project/ipytest,16956.0,,,,3.0,,2023-05-19 07:58:00.869,20.0,,,,,,,,,,,,,,,,,,,,,
100,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-07-03 21:14:52.000000,2023-05-23 19:06:45,716.0,1.0,57.0,31.0,191.0,59.0,99.0,236.0,2022-03-28 22:52:15.000,1.3.1,3.0,19540.0,19.0,151.0,151.0,32.0,https://pypi.org/project/ipycytoscape,10747.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,315873.0,3.0,,,,,,,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,1089.0,,,,,,,,,,,,,,
101,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-07-28 22:34:41.159000,2023-07-28 20:05:17,217.0,37.0,17.0,8.0,83.0,17.0,38.0,184.0,2023-07-28 20:17:21.000,0.8.4,,8641.0,13.0,172.0,172.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,4686.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,84903.0,1.0,,,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,923.0,,,,,,,,,,,,,,
102,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-08-03 06:47:41.000000,2023-01-10 01:11:13,2371.0,,352.0,89.0,877.0,170.0,1102.0,3869.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
103,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,,255.0,82.0,78.0,53.0,128.0,3633.0,2022-05-31 17:34:28.000,0.7.5,43.0,955.0,22.0,13.0,12.0,29.0,,,,,,2.0,gopherdata/gophernotes,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86906.0,,,,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
104,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,22,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,92.0,21.0,29.0,40.0,29.0,844.0,,,,10066.0,1.0,230.0,230.0,7.0,https://pypi.org/project/notedown,9498.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35230.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
105,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-06-16 19:20:28.498000,2023-04-27 23:44:02,329.0,,150.0,29.0,104.0,64.0,56.0,825.0,2021-10-12 17:36:36.000,1.8.1,,63842.0,4.0,,,20.0,https://pypi.org/project/witwidget,10979.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,1966432.0,3.0,,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1115.0,,,,,,,,,,,,,,
106,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-07-24 09:05:48.000000,2023-07-22 07:41:10,105.0,2.0,139.0,27.0,34.0,37.0,65.0,641.0,2023-06-29 13:30:26.682,0.9.1,,18367.0,13.0,189.0,161.0,18.0,https://pypi.org/project/bash_kernel,15545.0,https://anaconda.org/conda-forge/bash_kernel,2023-06-16 16:16:52.485,132654.0,2.0,,2022-12-17 19:23:02.426,28.0,,,,,,,,,,,,,,,,,,,,,
107,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,22,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-08-01 02:42:43.000000,2023-07-04 00:31:00,1338.0,7.0,193.0,43.0,729.0,63.0,490.0,571.0,2023-03-18 23:02:09.000,3.2.2,30273.0,6596.0,37.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,4310.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,127984.0,2.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,,,
108,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-06-16 13:21:45.404000,2023-03-02 17:55:59,566.0,,121.0,40.0,201.0,15.0,168.0,449.0,2023-02-06 19:49:08.000,2.5.2,138.0,12940.0,15.0,37.0,37.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,10532.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,199778.0,2.0,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,,,
109,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-07-19 01:08:27.000000,2023-07-19 01:08:26,417.0,21.0,60.0,16.0,138.0,7.0,79.0,346.0,2023-07-14 16:46:17.000,0.5.0,,14712.0,16.0,7.0,7.0,18.0,https://pypi.org/project/jupyterlab_templates,10403.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-07-14 19:40:57.770,14786.0,2.0,,,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3920.0,finos/jupyterlab_templates,,,,,,,,,,,,,
110,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,22,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-08-01 08:34:32.000000,2023-07-12 19:20:15,996.0,26.0,126.0,18.0,238.0,62.0,118.0,298.0,2018-12-10 14:39:58.000,0.8.8,,177254.0,17.0,2.0,2.0,69.0,https://pypi.org/project/jupyter-server-proxy,146554.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-06-16 16:14:16.845,1352395.0,2.0,,,,,,,,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,5656.0,,,,,,,,,,,,,,
111,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-03 09:35:04.000000,2023-08-01 20:25:35,408.0,3.0,59.0,17.0,120.0,48.0,99.0,293.0,2023-08-01 20:32:42.000,6.2.0,,24951.0,28.0,9.0,2.0,24.0,https://pypi.org/project/dask-labextension,6160.0,https://anaconda.org/conda-forge/dask-labextension,2023-06-16 16:15:46.810,899903.0,2.0,,2023-08-01 20:32:42.000,5.0,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,793.0,,2022-06-21 23:23:38.435,2.0,,,,,,,,,,,
112,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,27.0,19.0,41.0,24.0,25.0,263.0,,,,13350.0,5.0,267.0,267.0,11.0,https://pypi.org/project/nteract-scrapbook,12994.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,14988.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
113,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,36.0,12.0,74.0,30.0,28.0,228.0,,,,57210.0,8.0,847.0,847.0,9.0,https://pypi.org/project/ipywebrtc,52471.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,319003.0,3.0,,,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,309.0,,,,,,,,,,,,,,
114,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,22,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,44.0,21.0,94.0,22.0,82.0,221.0,2023-03-14 10:13:01.307,3.0.7,,54570.0,19.0,23.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,44687.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,62554.0,2.0,,2023-03-14 10:10:06.309,19.0,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,8237.0,,2023-03-14 10:13:01.307,2.0,,,,,,,,,,,
115,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,22,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-08-01 08:36:54.000000,2023-06-08 13:13:25,228.0,70.0,47.0,9.0,65.0,27.0,49.0,89.0,2023-06-08 13:14:00.415,1.0.1,,4497.0,20.0,28.0,27.0,20.0,https://pypi.org/project/jupyterhub-systemdspawner,3888.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,29880.0,2.0,,2023-01-11 00:33:05.122,1.0,,,,,,,,,,,,,,,,,,,,,
116,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-08-01 08:35:15.000000,2023-07-05 07:56:08,434.0,31.0,49.0,7.0,127.0,5.0,43.0,59.0,2023-06-16 08:44:01.377,1.6.1,,1869.0,13.0,99.0,90.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,1869.0,,,,2.0,,2023-06-16 08:44:01.377,9.0,,,,,,,,,,,,,,,,,,,,,
117,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,254.0,52.0,39.0,6046.0,2020-10-27 19:53:29.453,5.11.0,,161.0,71.0,7.0,5.0,27.0,,,,,,3.0,,,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,161.0,,2020-10-27 19:53:29.453,2.0,,,,,,,,,,,
118,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,75.0,32.0,3.0,91.0,3145.0,2021-07-13 22:12:59.000,0.13.2,,10489.0,4.0,,,11.0,,,,,,3.0,mltooling/ml-workspace,,,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,534987.0,,,,,,,,,,,,,,,,,
