,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
37,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,30,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2024-04-11 03:47:52.014000,2024-04-11 00:10:46,7652.0,56.0,42.0,8.0,78.0,66.0,1390.0,264.0,2023-09-25 05:56:08.000,0.24.4,,5124.0,168.0,5729.0,5693.0,36.0,https://pypi.org/project/sos-notebook,2023-09-25 05:56:08.000,36.0,1532.0,https://anaconda.org/conda-forge/sos,2024-04-11 03:47:52.014,168857.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
38,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,29,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2024-04-19 19:58:54.757000,2021-03-31 14:20:34,1174.0,,3069.0,20.0,322.0,31.0,245.0,13759.0,2024-04-08 14:02:48.790,4.1.6,,67032.0,257.0,11.0,,11.0,,,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2024-04-19 19:58:54.757,11.0,67032.0,,,,,,,,,,,,,,,,,,
39,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,29,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,638.0,,1069.0,158.0,79.0,199.0,203.0,9723.0,2018-11-22 17:02:16.000,0.20.0,,159271.0,116.0,145.0,21.0,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,124.0,159271.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
40,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,29,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-04-23 19:43:29.000000,2024-03-06 14:52:20,787.0,8.0,378.0,76.0,285.0,63.0,509.0,4546.0,2024-03-07 14:03:25.000,3.11.0,,57931.0,181.0,1117.0,1094.0,30.0,https://pypi.org/project/dtale,2024-03-07 14:02:27.000,23.0,52124.0,https://anaconda.org/conda-forge/dtale,2024-03-07 14:28:38.963,272975.0,2.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
41,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,29,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-04-23 19:43:29.000000,2024-03-06 14:52:20,787.0,8.0,378.0,76.0,285.0,63.0,509.0,4546.0,2024-03-07 14:03:25.000,3.11.0,,57932.0,181.0,1117.0,1094.0,30.0,https://pypi.org/project/dtale,2024-03-07 14:02:27.000,23.0,52124.0,https://anaconda.org/conda-forge/dtale,2024-03-07 14:28:38.963,272976.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
42,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,29,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2024-04-24 07:40:03.000000,2021-01-21 14:02:57,1689.0,,382.0,122.0,3798.0,353.0,4176.0,2800.0,2024-04-24 07:40:03.000,2.4.3,35.0,13553.0,59.0,25.0,,81.0,https://pypi.org/project/beakerx,2024-04-24 07:40:03.000,22.0,3498.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,627499.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,3.0,100.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249507.0,,,,,,,,,,,,,
43,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2024-04-19 01:05:15.000000,2024-04-02 07:54:26,2765.0,28.0,358.0,48.0,812.0,175.0,365.0,1581.0,2024-04-01 13:03:00.000,2024.03.0,,4469.0,21.0,236.0,208.0,123.0,https://pypi.org/project/jupyter-repo2docker,2024-03-31 18:46:39.000,28.0,4469.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
44,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,29,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2024-04-17 17:10:26.000000,2024-03-13 23:16:34,1367.0,9.0,436.0,49.0,458.0,151.0,300.0,1284.0,2023-09-13 15:53:21.000,0.21.0,,53015.0,56.0,362.0,340.0,64.0,https://pypi.org/project/sparkmagic,2023-09-13 15:53:21.000,22.0,50290.0,https://anaconda.org/conda-forge/sparkmagic,2023-09-23 23:23:29.586,117202.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
45,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-04-18 18:42:57.000000,2024-04-18 16:30:07,1955.0,35.0,318.0,26.0,2261.0,86.0,226.0,1209.0,2024-04-18 18:42:57.000,0.35.0,,3755.0,55.0,100.0,97.0,42.0,https://pypi.org/project/raiwidgets,2024-04-18 18:42:57.000,3.0,3755.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
46,Stencila,"Programmable, reproducible, interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,29,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2024-04-25 09:14:56.000000,2024-04-25 09:10:01,13272.0,1109.0,42.0,26.0,1461.0,119.0,626.0,765.0,2024-03-06 01:58:19.000,2.0.0-alpha.25,4309.0,264.0,100.0,30.0,20.0,44.0,,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,10.0,10.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16469.0,,,,,,,,,,,,,
47,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2024-04-24 09:56:08.000000,2024-04-24 06:01:34,1611.0,19.0,304.0,28.0,469.0,85.0,288.0,521.0,2023-11-23 11:08:31.000,6.2.0,,14478.0,38.0,178.0,163.0,85.0,https://pypi.org/project/jupyterhub-kubespawner,2023-11-23 11:08:31.000,15.0,13899.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-11-23 12:55:19.939,21449.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
48,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,29,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2024-04-05 23:57:24.000000,2024-04-02 06:45:05,1603.0,38.0,359.0,20.0,442.0,54.0,250.0,399.0,2024-03-20 13:45:23.000,16.3.0,,35406.0,45.0,465.0,416.0,121.0,https://pypi.org/project/oauthenticator,2024-03-20 13:45:23.000,49.0,34255.0,https://anaconda.org/conda-forge/oauthenticator,2024-03-20 14:01:34.777,48378.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
49,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,29,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2024-03-23 15:48:27.000000,2024-03-23 15:48:27,433.0,10.0,65.0,23.0,122.0,59.0,110.0,181.0,2023-12-28 12:19:39.000,0.5.3,,76255.0,21.0,2841.0,2550.0,28.0,https://pypi.org/project/jupyter_sphinx,2023-12-28 12:19:39.000,291.0,70781.0,https://anaconda.org/conda-forge/jupyter_sphinx,2024-01-27 18:09:27.331,246335.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
50,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2024-04-19 20:06:47.095000,2021-08-10 23:33:21,523.0,,3069.0,30.0,63.0,64.0,51.0,13759.0,2024-04-08 14:07:58.474,6.1.6,,113016.0,248.0,19.0,,14.0,,,,,,,,1.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2024-04-19 20:06:47.095,19.0,113016.0,,,,,,,,,,,,,,,,,,
51,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:58:01.158000,2023-05-24 15:56:22,277.0,,909.0,267.0,98.0,82.0,81.0,7313.0,2023-05-24 15:58:01.158,1.1.1,,147345.0,9.0,243.0,235.0,31.0,https://pypi.org/project/facets-overview,2023-05-24 15:58:01.158,8.0,147345.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
52,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,28,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2024-03-29 12:20:45.000000,2024-03-04 02:09:12,1683.0,2.0,469.0,47.0,545.0,143.0,713.0,4740.0,2023-10-19 04:40:00.000,2.3.13,,61217.0,155.0,155.0,,94.0,https://pypi.org/project/nbdev,2023-10-19 04:40:00.000,155.0,61217.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,
53,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-10-29 13:51:07.000000,2023-10-29 13:51:05,770.0,,414.0,84.0,199.0,155.0,294.0,3652.0,2020-10-29 01:31:20.000,5.7.1,,15689.0,31.0,2986.0,2812.0,44.0,https://pypi.org/project/RISE,2022-11-03 16:45:29.021,172.0,11733.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,292235.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,2.0,7.0,,,,,,,,,,,,,,,,,,
54,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,28,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2024-04-10 15:52:16.000000,2023-08-11 17:18:48,162.0,,237.0,44.0,49.0,52.0,29.0,946.0,2022-04-01 20:13:44.000,0.4.2,99.0,160654.0,14.0,3884.0,3808.0,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,73.0,149719.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,359302.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,3.0,2170.0,,,,,,,,,,,,,,,,,,
55,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,28,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2024-04-25 11:05:09.000000,2024-04-25 04:54:12,15636.0,1234.0,120.0,22.0,1965.0,1091.0,880.0,865.0,2024-04-15 13:48:25.000,0.35.0,907.0,2040.0,36.0,,,77.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,71.0,https://anaconda.org/conda-forge/lfortran,2024-04-15 21:36:59.283,83375.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
56,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,28,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2024-03-04 16:04:14.390000,2024-03-04 14:35:29,475.0,10.0,51.0,11.0,98.0,48.0,66.0,431.0,2024-03-04 14:36:57.000,0.11.0,,186245.0,21.0,3355.0,2971.0,33.0,https://pypi.org/project/nbval,2024-03-04 14:36:57.000,384.0,176669.0,https://anaconda.org/conda-forge/nbval,2024-03-04 16:04:14.390,430938.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
57,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,27,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-04-25 14:04:02.000000,2024-04-25 00:41:54,2373.0,62.0,957.0,91.0,1027.0,35.0,317.0,2529.0,2024-04-18 03:25:13.000,7251358b29231b2d9eab6dfe950c0cfcc37fdf4fc1fe998b4d8e2caf393f3e8a,,1811.0,100.0,,,160.0,,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-04-23 21:07:01.318516,183.0,195690.0,,,,,,,,,,,,,
58,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,27,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2024-04-25 11:19:10.000000,2024-03-08 16:40:28,1913.0,2.0,324.0,43.0,1488.0,278.0,1357.0,1773.0,2023-03-29 14:23:28.000,3.15.0,,4247.0,126.0,64.0,54.0,63.0,https://pypi.org/project/elyra,2023-03-29 00:28:01.071,3.0,3067.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,44841.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,2023-03-29 00:30:07.768,7.0,161.0,,,,,,,,,,,,,,,,,,
59,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,261.0,1035.0,2021-02-01 03:34:36.000,1.1.19,,10387.0,92.0,292.0,263.0,33.0,https://pypi.org/project/pixiedust,2021-02-01 03:34:36.000,29.0,9448.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,49786.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
60,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,27,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,40.0,173.0,61.0,174.0,924.0,2023-02-20 00:24:01.104,2.4.2,,81987.0,46.0,104.0,30.0,30.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,62.0,74345.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,530973.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,12.0,2053.0,,,,,,,,,,,,,,,,,,
61,itkwidgets,An elegant Python interface for visualization on the web platform to interactively generate insights into..,https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2024-04-19 16:43:40.000000,2024-04-19 16:41:59,633.0,27.0,84.0,26.0,474.0,115.0,164.0,572.0,2023-03-02 22:39:43.651,0.32.6,90.0,17871.0,120.0,326.0,303.0,27.0,https://pypi.org/project/itkwidgets,2024-04-19 16:43:40.000,20.0,12176.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,351754.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2023-03-02 22:39:43.651,3.0,283.0,,,,,,,,,,,,,,,,,,
62,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-02-13 09:36:38.000000,2024-02-01 09:28:10,725.0,2.0,309.0,27.0,243.0,25.0,252.0,474.0,2023-11-21 14:14:18.000,13.0.0,,19378.0,17.0,214.0,186.0,69.0,https://pypi.org/project/dockerspawner,2023-11-21 14:14:18.000,28.0,18717.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,21181.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
63,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,27,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2024-04-04 10:35:59.000000,2024-04-04 10:35:59,1155.0,5.0,86.0,16.0,132.0,31.0,116.0,335.0,2024-03-26 16:33:26.000,0.30.2,168.0,44658.0,100.0,948.0,870.0,34.0,https://pypi.org/project/metakernel,2024-03-26 16:33:16.000,78.0,27017.0,https://anaconda.org/conda-forge/metakernel,2024-03-26 18:46:54.233,776021.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
64,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,27,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2024-04-09 02:29:27.000000,2024-04-09 02:29:26,238.0,8.0,42.0,6.0,82.0,22.0,92.0,334.0,2024-04-09 02:28:35.000,0.24.7,,121927.0,36.0,2428.0,2259.0,24.0,https://pypi.org/project/mkdocs-jupyter,2024-04-09 02:28:35.000,169.0,120514.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-10-15 20:44:27.551,57938.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
65,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,27,False,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,152.0,28.0,141.0,67.0,94.0,244.0,2023-03-06 14:15:13.579,6.6.3,382.0,4500941.0,26.0,122.0,,60.0,https://pypi.org/project/jupyter-console,2023-03-06 14:15:13.579,122.0,4455224.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4387459.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
66,Evcxr,"An evaluation context for Rust, including a Jupyter Kernel.",https://github.com/evcxr/evcxr,,kernels,26,True,,evcxr/evcxr,,https://github.com/evcxr/evcxr,MIT,2018-09-25 10:19:22.000,2024-04-18 07:01:18.000000,2024-04-18 05:11:54,696.0,13.0,209.0,57.0,101.0,101.0,145.0,5204.0,2023-12-17 00:16:37.000,0.17.0,4103.0,215.0,7.0,161.0,161.0,49.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
67,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,26,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2024-03-20 15:48:47.000000,2023-07-04 23:34:35,692.0,,354.0,89.0,263.0,81.0,160.0,4916.0,2022-02-19 00:48:20.000,0.5.1,,4015.0,18.0,188.0,184.0,21.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,2.0,3172.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,22341.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,2.0,256.0,,,,,,,,,,,,,,,,,,
68,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,80.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,74980.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,12.0,74980.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
69,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,26,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-04-15 19:51:32.000000,2024-04-15 19:51:32,720.0,20.0,38.0,8.0,560.0,9.0,284.0,965.0,2024-03-26 11:10:46.000,1.8.5,2.0,161682.0,92.0,42.0,,33.0,https://pypi.org/project/nbqa,2024-03-26 11:10:19.000,42.0,158290.0,https://anaconda.org/conda-forge/nbqa,2024-03-26 13:53:08.727,142380.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
70,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,26,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2024-03-08 22:52:42.000000,2024-03-03 15:27:38,1444.0,1.0,130.0,24.0,615.0,29.0,456.0,774.0,2024-03-03 15:40:25.000,3.1.2,291.0,32120.0,84.0,78.0,4.0,38.0,https://pypi.org/project/nglview,2024-03-03 15:40:25.000,69.0,12903.0,https://anaconda.org/conda-forge/nglview,2024-03-03 17:47:54.218,725988.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2024-01-10 20:34:58.970,5.0,3433.0,,,,,,,,,,,,,,,,,,
71,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,26,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-04-24 22:15:33.000000,2024-04-24 21:23:31,238.0,19.0,50.0,11.0,129.0,20.0,112.0,662.0,2024-03-16 14:55:35.000,2.0.0,,214978.0,53.0,508.0,484.0,6.0,https://pypi.org/project/itables,2024-03-16 14:55:35.000,24.0,213295.0,https://anaconda.org/conda-forge/itables,2024-03-16 15:50:56.773,45467.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
72,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,26,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2024-03-13 01:55:23.232000,2024-03-12 17:51:18,623.0,12.0,128.0,39.0,214.0,17.0,169.0,487.0,2024-03-12 17:51:38.000,3.0.1,181.0,50124.0,32.0,378.0,367.0,47.0,https://pypi.org/project/jupyter-kernel-gateway,2024-03-12 17:51:31.000,11.0,45633.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2024-03-13 01:55:23.232,206509.0,1.0,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
73,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,26,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-04-10 09:52:43.000000,2024-04-10 09:52:17,383.0,6.0,100.0,9.0,142.0,48.0,47.0,441.0,2024-03-12 17:30:10.000,1.0.2,273.0,76635.0,14.0,621.0,610.0,34.0,https://pypi.org/project/jupyter-resource-usage,2024-03-12 17:30:04.000,8.0,61721.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,562201.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2024-03-12 17:30:01.111,3.0,3435.0,,,,,,,,,,,,,,,,,,
74,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,26,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-04-23 13:48:31.000000,2024-04-23 13:48:30,1096.0,37.0,136.0,18.0,275.0,74.0,133.0,326.0,2024-03-13 22:05:01.000,4.1.2,,233104.0,33.0,148.0,4.0,71.0,https://pypi.org/project/jupyter-server-proxy,2024-03-13 22:05:01.000,140.0,196529.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2024-03-19 21:18:29.998,1478155.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2024-03-13 09:10:53.274,4.0,5125.0,,,,,,,,,,,,,,,,,,
