,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,47,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2023-07-05 12:50:30.000000,2023-07-05 12:50:29,26595.0,91.0,4427.0,760.0,6897.0,1619.0,5601.0,15862.0,2023-06-02 14:20:01.365,8.14.0,320219.0,25363962.0,165.0,456505.0,420751.0,951.0,https://pypi.org/project/ipython,2016-01-13 14:22:57.000,35754.0,25118521.0,https://anaconda.org/conda-forge/ipython,2023-06-02 17:57:56.118,21119359.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,44,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-07-06 14:19:07.000000,2023-07-06 09:30:36,20160.0,84.0,4109.0,448.0,5743.0,744.0,6620.0,17726.0,2023-06-21 19:11:28.440,3.2.0,,3587821.0,171.0,75517.0,71834.0,660.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3676.0,3260563.0,https://anaconda.org/conda-forge/bokeh,2023-06-26 09:51:49.689,11779819.0,1.0,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2023-06-22 16:53:46.590,7.0,8885.0,,,,,,,,,,,,,,,,,
3,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,43,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-07-06 12:45:34.696887,2023-06-26 08:55:50,13406.0,56.0,4143.0,321.0,2257.0,1992.0,2700.0,11299.0,2023-04-06 15:10:11.599,6.5.4,13254.0,13281022.0,128.0,8873.0,24.0,635.0,https://pypi.org/project/notebook,2021-05-12 18:26:55.000,8849.0,12931868.0,https://anaconda.org/conda-forge/jupyter,2023-06-16 13:17:46.215,3456396.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-07-06 12:45:34.696887,1027.0,30162854.0,,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2023-07-05 13:44:52.000000,2023-06-28 18:21:11,3974.0,23.0,523.0,50.0,910.0,496.0,626.0,1518.0,2023-06-19 18:56:39.083,7.6.0,502.0,16738556.0,78.0,224346.0,215900.0,261.0,https://pypi.org/project/nbconvert,2017-05-24 22:15:42.000,8446.0,16334632.0,https://anaconda.org/conda-forge/nbconvert,2023-06-19 19:22:16.371,12925266.0,1.0,,,,,,,,,,,,,,,,,,,,,,
5,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2023-07-05 15:22:18.000000,2023-07-04 07:41:10,6903.0,154.0,1911.0,268.0,2146.0,190.0,2119.0,7580.0,2023-06-08 08:41:01.436,4.0.1,,219319.0,73.0,2738.0,2358.0,339.0,https://pypi.org/project/jupyterhub,2022-06-06 14:27:26.000,380.0,164667.0,https://anaconda.org/conda-forge/jupyterhub,2023-06-09 00:00:05.747,955115.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-07-04 07:49:14.609309,327.0,4746718.0,,,,,,,,,,,,
6,panel,Panel: The powerful data exploration & web app framework for Python.,https://github.com/holoviz/panel,,widgets,38,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-07-06 13:04:35.000000,2023-07-06 11:23:34,3075.0,358.0,348.0,53.0,2577.0,728.0,1923.0,2940.0,2023-07-06 11:28:47.000,1.2.0,,542642.0,306.0,7665.0,7510.0,128.0,https://pypi.org/project/panel,2022-07-05 13:31:06.000,153.0,448941.0,https://anaconda.org/conda-forge/panel,2023-06-23 11:32:58.281,1052583.0,1.0,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2023-07-05 14:09:04.304,2.0,65253.0,,,,,,,,,,,,,,,,,
7,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,38,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-07-04 16:57:10.113000,2023-07-04 15:39:22,7760.0,22.0,925.0,75.0,1855.0,700.0,1303.0,2829.0,2023-07-04 15:19:25.000,8.0.7,,8801942.0,150.0,16877.0,7655.0,207.0,https://pypi.org/project/ipywidgets,2017-02-27 19:03:36.000,9127.0,8449654.0,https://anaconda.org/conda-forge/ipywidgets,2023-07-04 16:57:10.113,10141201.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-07-04 15:05:13.384,95.0,54018.0,,,,,,,,,,,,,,,,,
8,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2023-07-04 06:48:12.000000,2023-07-03 13:54:19,2846.0,17.0,337.0,35.0,667.0,252.0,229.0,560.0,2023-07-03 13:56:10.216,6.24.0,1581.0,15113466.0,120.0,277570.0,267578.0,171.0,https://pypi.org/project/ipykernel,2022-03-31 10:30:02.000,9956.0,15105496.0,https://anaconda.org/anaconda/ipykernel,2023-06-16 13:05:58.237,727743.0,1.0,,,,,,,,,,,36.0,,,,,,,,,,,
9,pandas-profiling,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,https://github.com/ydataai/ydata-profiling,,widgets,37,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-06-27 10:11:50.000000,2023-06-21 12:32:35,1308.0,33.0,1489.0,152.0,666.0,167.0,522.0,10837.0,2023-06-21 12:39:17.000,4.3.1,,951860.0,46.0,1008.0,822.0,110.0,https://pypi.org/project/pandas-profiling,2021-09-27 23:12:22.000,186.0,947280.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,380210.0,1.0,,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,
10,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,36,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2023-06-16 13:21:26.060000,2023-05-14 21:34:31,1939.0,6.0,192.0,23.0,253.0,107.0,224.0,370.0,2023-05-05 17:44:02.172,5.4.3,,3331158.0,45.0,145660.0,139310.0,120.0,https://pypi.org/project/qtconsole,2022-06-05 17:30:57.000,6350.0,3282774.0,https://anaconda.org/conda-forge/qtconsole,2023-06-16 13:21:26.060,4161088.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,35,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-07-03 22:12:20.000000,2023-07-03 22:12:19,2325.0,20.0,382.0,68.0,504.0,104.0,495.0,6047.0,2023-06-30 00:18:02.945,1.14.7,,501021.0,118.0,5572.0,5367.0,78.0,https://pypi.org/project/jupytext,2022-07-03 09:09:53.000,203.0,476743.0,https://anaconda.org/conda-forge/jupytext,2023-06-30 12:51:32.874,621952.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2023-06-04 20:20:55.075,2.0,7469.0,,,,,,,,,,,,,,,,,
12,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,35,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-07-06 14:27:16.000000,2023-06-30 08:28:04,12628.0,27.0,229.0,38.0,894.0,147.0,266.0,403.0,2023-06-27 03:54:02.282,2.7.0,1699.0,14453372.0,130.0,307.0,,508.0,https://pypi.org/project/jupyter_server,2021-05-20 19:52:43.000,307.0,14260909.0,https://anaconda.org/conda-forge/jupyter_server,2023-06-27 13:00:55.378,6542300.0,3.0,,,,,,,,,,,,,,,,,,,,,,
13,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,34,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2023-07-06 13:56:28.000000,2023-07-06 13:56:26,1389.0,15.0,474.0,76.0,678.0,298.0,388.0,4823.0,2023-06-26 10:19:09.000,0.4.1,740.0,274827.0,90.0,10019.0,9942.0,65.0,https://pypi.org/project/voila,2022-03-29 17:15:53.000,75.0,266244.0,https://anaconda.org/conda-forge/voila,2023-06-26 11:23:10.382,281076.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,2.0,284.0,,,,,,,,,,,,,,,,,
14,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,34,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-07-06 14:05:25.000000,2023-06-06 16:50:15,1019.0,6.0,150.0,25.0,229.0,62.0,78.0,210.0,2023-05-31 13:34:07.390,5.9.0,165.0,14931039.0,36.0,232425.0,223665.0,76.0,https://pypi.org/project/nbformat,2022-05-03 15:51:21.000,8758.0,14737367.0,https://anaconda.org/conda-forge/nbformat,2023-05-31 13:59:17.447,16846186.0,1.0,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,2023-05-31 13:33:39.844,2.0,33.0,,,,,,,,,,,,,,,,,
15,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,33,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-07-06 12:27:39.000000,2023-06-26 20:06:03,1731.0,73.0,399.0,38.0,445.0,71.0,147.0,3629.0,2023-06-12 18:23:14.000,0.3.3,,222583.0,78.0,1954.0,1950.0,39.0,https://pypi.org/project/evidently,2022-07-07 11:21:24.000,4.0,222263.0,https://anaconda.org/conda-forge/evidently,2023-06-12 20:39:40.191,7361.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,33,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2023-06-16 19:24:49.553000,2023-06-11 07:57:10,1422.0,8.0,626.0,62.0,729.0,555.0,724.0,3421.0,2023-03-14 01:34:01.609,0.15.1,,110056.0,46.0,10585.0,10475.0,125.0,https://pypi.org/project/jupyter-book,2020-04-28 17:42:58.000,110.0,107106.0,https://anaconda.org/conda-forge/jupyter-book,2023-06-16 19:24:49.553,85572.0,2.0,,,,,,,,,,,,,,,,,,,,,,
17,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-07-04 05:46:41.000000,2023-05-29 17:47:50,10342.0,21.0,441.0,80.0,1520.0,59.0,2083.0,2451.0,2023-04-30 10:43:00.749,8.2.4,,1749.0,87.0,623.0,487.0,236.0,https://pypi.org/project/nikola,2022-05-01 17:06:34.000,136.0,1749.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
18,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,33,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-07-04 07:18:07.000000,2023-06-23 10:12:56,2562.0,6.0,262.0,34.0,600.0,166.0,195.0,319.0,2023-06-23 10:15:03.598,8.3.0,1156.0,21143660.0,89.0,2271.0,,128.0,https://pypi.org/project/jupyter-client,2020-06-30 00:03:18.000,2271.0,20689215.0,https://anaconda.org/conda-forge/jupyter_client,2023-06-25 13:58:35.934,16358240.0,1.0,,,,,,,,,,,,,5.0,,,,,,,,,
19,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,32,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2023-07-03 20:03:15.000000,2023-04-30 15:45:30,2000.0,19.0,161.0,46.0,365.0,77.0,237.0,2475.0,2023-04-30 16:02:31.000,3.2.1,,242515.0,29.0,268.0,123.0,45.0,https://pypi.org/project/nbdime,2023-04-30 15:45:50.349,142.0,191176.0,https://anaconda.org/conda-forge/nbdime,2023-06-16 13:24:46.315,879200.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2023-04-22 13:32:12.327,3.0,40210.0,,,,,,,,,,,,,,,,,
20,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-06-05 07:39:09.482000,2023-06-02 07:03:26,1146.0,1.0,347.0,64.0,563.0,245.0,340.0,1377.0,2023-06-02 07:27:55.785,0.17.3,,186974.0,77.0,4836.0,4685.0,83.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,146.0,122368.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1037184.0,1.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2023-06-02 07:27:55.785,5.0,52546.0,,,,,,,,,,,,,,,,,
21,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,32,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-07-04 07:18:19.000000,2023-06-22 13:45:30,361.0,11.0,52.0,12.0,188.0,41.0,68.0,121.0,2023-05-22 15:05:33.835,0.8.0,329.0,10182711.0,38.0,112404.0,112277.0,37.0,https://pypi.org/project/nbclient,2022-07-01 09:13:27.000,127.0,9934988.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,10156077.0,1.0,,,,,,,,,,,,,,,,,,,,,,
22,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,31,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-07-04 16:51:56.000000,2023-07-04 16:51:50,10443.0,22.0,605.0,104.0,2563.0,266.0,2186.0,7104.0,2023-05-19 13:37:00.773,0.14.0,8866.0,7353.0,122.0,89.0,,312.0,https://pypi.org/project/xonsh,2022-06-21 14:56:40.000,89.0,7265.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
23,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,31,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,11254.0,,577.0,154.0,3985.0,185.0,1522.0,6039.0,2021-10-22 17:46:48.907,7.0.20,1450003.0,99214.0,94.0,42.0,2.0,178.0,https://pypi.org/project/nteract_on_jupyter,2019-07-16 03:59:16.000,5.0,4054.0,,,,2.0,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,35.0,78300.0,,,,,,,,,,,,,,,,,
24,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-05 22:00:42.053000,2023-07-05 20:16:32,723.0,48.0,347.0,72.0,256.0,48.0,472.0,4122.0,2023-07-05 21:05:00.668,3.2.0,,132943.0,170.0,781.0,764.0,29.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,17.0,126888.0,https://anaconda.org/conda-forge/dtale,2023-07-05 22:00:42.053,230112.0,2.0,,,,,,,,,,,,,,,,,,,,,,
25,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-05 22:00:42.053000,2023-07-05 20:16:32,723.0,48.0,347.0,72.0,256.0,48.0,472.0,4122.0,2023-07-05 21:05:00.668,3.2.0,,132943.0,170.0,781.0,764.0,29.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,17.0,126888.0,https://anaconda.org/conda-forge/dtale,2023-07-05 22:00:42.053,230112.0,1.0,,,,,,,,,,,,,,,,,,,,,,
26,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,31,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-07-04 06:48:05.000000,2023-06-06 06:37:27,2821.0,48.0,962.0,122.0,471.0,53.0,289.0,2431.0,2023-04-14 13:35:06.415,8.6.1,,147958.0,45.0,290.0,,112.0,https://pypi.org/project/ipyparallel,2015-10-27 13:25:37.000,290.0,138062.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,860966.0,2.0,,,,,,,,,,,,,,,,,,,,,,
27,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-07-03 20:07:54.000000,2023-06-16 01:18:19,510.0,2.0,210.0,39.0,246.0,133.0,150.0,1442.0,2023-02-15 19:21:40.000,0.9.3,,224961.0,42.0,7870.0,7870.0,32.0,https://pypi.org/project/ipympl,,,189874.0,https://anaconda.org/conda-forge/ipympl,2023-06-16 13:22:32.078,1377468.0,2.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,,,17428.0,,,,,,,,,,,,,,,,,
28,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,31,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-07-06 09:11:13.000000,2023-07-05 19:35:07,1429.0,181.0,348.0,24.0,378.0,47.0,228.0,369.0,2023-07-05 19:36:45.742,16.0.1,,24471.0,34.0,401.0,356.0,112.0,https://pypi.org/project/oauthenticator,2022-06-09 11:01:21.000,45.0,23302.0,https://anaconda.org/conda-forge/oauthenticator,2023-07-06 06:41:20.107,38608.0,1.0,,,,,,,,,,,,,,,,,,,,,,
29,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,30,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2023-06-27 22:33:42.000000,,,,2697.0,,,2340.0,,13078.0,2023-06-26 16:53:06.808,3.6.5,,2367925.0,484.0,2504.0,,430.0,https://pypi.org/project/jupyterlab,2022-06-09 13:09:14.000,2154.0,1972317.0,https://anaconda.org/conda-forge/jupyterlab,2023-06-26 18:55:00.698,8212796.0,2.0,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2023-06-26 16:53:06.808,350.0,179482.0,,,,,,,,,,,,,,,,,
30,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,30,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-07-06 14:10:03.000000,2023-07-06 10:41:41,3363.0,65.0,2891.0,189.0,1106.0,21.0,807.0,7778.0,,,,931168.0,,,,233.0,,,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-07-06 12:44:16.170684,407.0,89392167.0,,,,,,,,,,,,
31,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,30,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,3.0,907.0,269.0,98.0,82.0,81.0,7144.0,2023-05-24 15:58:01.158,1.1.1,,114438.0,9.0,196.0,187.0,31.0,https://pypi.org/project/facets-overview,2023-01-30 13:48:01.697,9.0,114438.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
32,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,30,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-07-05 23:07:15.000000,2023-07-04 17:35:26,5680.0,130.0,746.0,110.0,1483.0,84.0,556.0,6463.0,2023-07-04 20:49:39.642,2.3.1,,17367.0,108.0,14.0,11.0,89.0,https://pypi.org/project/perspective-python,,,5840.0,https://anaconda.org/conda-forge/perspective,2023-06-06 11:18:11.825,395375.0,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-07-04 20:49:39.642,3.0,842.0,,,,,,,,,,,,,,,,,
33,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,30,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-06-28 21:44:22.000000,2023-06-08 14:23:52,939.0,1.0,378.0,91.0,348.0,125.0,246.0,5286.0,,,,959011.0,17.0,5006.0,5006.0,109.0,https://pypi.org/project/papermill,,,951169.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,462709.0,2.0,,,,,,,,,,,,,,,,,,,,,,
34,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-07-05 17:38:07.000000,2023-04-21 20:49:35,292.0,2.0,297.0,49.0,94.0,111.0,42.0,1701.0,2023-02-27 00:06:57.430,0.5.0,,112529.0,19.0,4836.0,4768.0,55.0,https://pypi.org/project/ipython-sql,2022-06-12 04:51:46.000,68.0,109778.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,228359.0,1.0,,,,,,,,,,,,,,,,,,,,,,
35,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,30,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2023-07-05 20:45:55.000000,2023-05-28 15:11:21,2631.0,38.0,125.0,17.0,470.0,177.0,305.0,1534.0,2023-05-28 15:29:13.000,4.2.0,,42391.0,67.0,1589.0,1573.0,48.0,https://pypi.org/project/jupyterlab-lsp,2022-08-26 15:29:01.642,12.0,28451.0,https://anaconda.org/conda-forge/jupyter-lsp,2023-06-16 19:21:35.480,247714.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,4.0,6655.0,,,,,,,,,,,,,,,,,
36,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,30,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2023-06-28 16:00:21.000000,2023-04-05 15:30:30,1283.0,,424.0,51.0,390.0,142.0,296.0,1231.0,2023-04-05 15:34:02.134,0.20.5,,29510.0,55.0,329.0,307.0,59.0,https://pypi.org/project/sparkmagic,2023-01-30 15:51:14.959,22.0,28185.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,94100.0,1.0,,,,,,,,,,,,,,,,,,,,,,
37,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-07-05 09:56:15.000000,2023-06-16 12:25:54,3387.0,13.0,319.0,42.0,911.0,244.0,633.0,1200.0,2023-06-16 12:26:21.798,0.8.4,177.0,6111.0,34.0,481.0,463.0,102.0,https://pypi.org/project/nbgrader,2022-07-06 09:43:23.000,18.0,4241.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,145823.0,1.0,,,,,,,,,,,,,,,,,,,,,,
