,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
79,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-05-22 21:20:08.000000,2023-05-08 10:46:15,684.0,12.0,36.0,8.0,540.0,7.0,275.0,790.0,2023-04-02 18:18:43.000,1.7.0,,87313.0,46.0,,,24.0,https://pypi.org/project/nbqa,84098.0,https://anaconda.org/conda-forge/nbqa,2023-04-04 08:28:28.947,102890.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
80,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,24,False,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2023-06-01 10:27:17.000000,2023-05-31 05:49:35,11807.0,661.0,72.0,19.0,831.0,653.0,255.0,619.0,2023-04-28 21:31:24.000,0.19.0,,1349.0,14.0,,,57.0,https://pypi.org/project/lfortran,102.0,https://anaconda.org/conda-forge/lfortran,2023-04-29 03:15:33.962,58644.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
81,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,24,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-04-25 16:12:26.000000,2023-04-25 16:12:26,1139.0,2.0,82.0,17.0,120.0,29.0,115.0,310.0,2022-12-12 16:23:09.261,0.29.4,85.0,40287.0,96.0,818.0,741.0,32.0,https://pypi.org/project/metakernel,32084.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,705127.0,2.0,,2022-12-12 16:23:09.261,77.0,,,,,,,,,,,,,,,,,,,,
82,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,24,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-05-19 07:54:53.000000,2023-05-19 07:54:10,322.0,41.0,19.0,5.0,43.0,2.0,56.0,258.0,2023-05-19 07:58:00.869,0.13.3,,11609.0,39.0,300.0,282.0,5.0,https://pypi.org/project/ipytest,11609.0,,,,2.0,,2022-11-05 17:38:06.036,18.0,,,,,,,,,,,,,,,,,,,,
83,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,24,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-05-10 15:25:40.000000,2023-03-06 14:13:15,629.0,1.0,142.0,26.0,140.0,62.0,91.0,220.0,2023-03-06 14:13:35.000,6.6.3,250.0,4169991.0,18.0,,,60.0,https://pypi.org/project/jupyter-console,4128493.0,https://anaconda.org/conda-forge/jupyter_console,2023-03-06 15:58:02.644,3567453.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
84,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-05-08 12:40:08.000000,2021-06-27 18:55:19,167.0,,166.0,20.0,77.0,65.0,82.0,187.0,2020-08-28 12:01:56.000,1.3.2,,9850.0,9.0,118.0,111.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9338.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,30758.0,1.0,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,,,,,,,
85,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,24,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-06-01 07:25:58.000000,2023-06-01 07:25:57,552.0,30.0,71.0,15.0,166.0,60.0,84.0,179.0,,,,22819.0,12.0,632.0,632.0,29.0,https://pypi.org/project/nbgitpuller,21452.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,65633.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
86,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,23,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-05-30 13:48:44.000000,2023-05-30 13:48:44,637.0,1.0,1055.0,160.0,78.0,190.0,201.0,9560.0,,,,34564.0,,,,43.0,https://pypi.org/project/jupyterthemes,34564.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
87,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,23,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-05-30 10:34:08.000000,2023-01-10 01:11:13,2371.0,,352.0,91.0,874.0,168.0,1100.0,3855.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
88,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,770.0,44.0,326.0,,328.0,3485.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,142.0,142.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
89,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,23,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-05-17 06:11:22.000000,2023-05-17 06:03:28,969.0,105.0,83.0,16.0,158.0,24.0,61.0,830.0,2023-03-22 07:12:00.594,0.15.0,62.0,766.0,20.0,58.0,55.0,19.0,https://pypi.org/project/ipyvizzu,763.0,,,,3.0,,2022-10-19 12:12:10.141,3.0,,,,,,,,,,,,,,,,,,,,
90,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2023-06-01 14:10:53.381000,2023-06-01 08:52:42,1428.0,6.0,120.0,25.0,601.0,31.0,424.0,679.0,2023-06-01 09:12:32.000,3.0.5,267.0,24753.0,77.0,5.0,5.0,36.0,https://pypi.org/project/nglview,10526.0,https://anaconda.org/conda-forge/nglview,2023-06-01 14:10:53.381,609132.0,3.0,nglview-js-widgets,,,https://www.npmjs.com/package/nglview-js-widgets,,,6104.0,,,,,,,,,,,,,,,,
91,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,133.0,119.0,91.0,34.0,67.0,636.0,2019-06-03 21:24:10.000,0.10.2,,11598.0,14.0,163.0,163.0,21.0,https://pypi.org/project/mapboxgl,11598.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
92,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,23,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-05-30 18:44:41.000000,2023-05-30 18:44:37,1336.0,31.0,193.0,42.0,718.0,63.0,490.0,555.0,2023-03-18 23:02:09.000,3.2.2,28811.0,4070.0,37.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,1831.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-03-20 15:35:18.014,121714.0,2.0,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,
93,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,23,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-05-18 15:17:39.473000,2023-05-18 15:12:24,102.0,6.0,69.0,26.0,16.0,5.0,52.0,418.0,2023-05-18 14:28:00.000,0.9.0,,4532.0,9.0,346.0,346.0,9.0,https://pypi.org/project/appmode,1437.0,https://anaconda.org/conda-forge/appmode,2023-05-18 15:17:39.473,207411.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
94,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-05-31 21:00:14.000000,2023-05-31 15:39:29,733.0,31.0,57.0,25.0,450.0,79.0,106.0,322.0,2021-10-26 10:05:57.827,0.8.2,,10648.0,13.0,7.0,6.0,26.0,,,,,,3.0,thebe,,,https://www.npmjs.com/package/thebe,2023-05-31 20:39:55.981,1.0,10648.0,,,,,,,,,,,,,,,,
95,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,23,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-06-01 13:44:07.000000,2023-05-22 17:22:16,985.0,72.0,125.0,18.0,231.0,63.0,115.0,285.0,2018-12-10 14:39:58.000,0.8.8,,171820.0,17.0,2.0,2.0,69.0,https://pypi.org/project/jupyter-server-proxy,140511.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-05-15 23:56:27.905,1311572.0,2.0,@jupyterlab/server-proxy,,,https://www.npmjs.com/package/@jupyterlab/server-proxy,,,6087.0,,,,,,,,,,,,,,,,
96,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-05-23 20:17:28.000000,2023-05-23 19:06:45,716.0,1.0,57.0,31.0,191.0,59.0,99.0,230.0,2022-03-28 22:52:15.000,1.3.1,3.0,19860.0,19.0,140.0,140.0,32.0,https://pypi.org/project/ipycytoscape,11420.0,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,297827.0,3.0,jupyter-cytoscape,,,https://www.npmjs.com/package/jupyter-cytoscape,,,804.0,,,,,,,,,,,,,,,,
97,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,23,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-05-22 08:26:48.000000,2023-05-22 08:26:46,560.0,41.0,63.0,11.0,148.0,30.0,73.0,63.0,2023-05-22 08:28:01.738,1.2.0,,8029.0,13.0,53.0,53.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,8029.0,,,,2.0,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,,,
98,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,23,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-06-01 12:10:15.000000,2023-06-01 12:10:14,419.0,64.0,48.0,7.0,117.0,6.0,42.0,57.0,2023-05-24 10:28:00.569,1.5.1,,1845.0,11.0,99.0,90.0,17.0,https://pypi.org/project/jupyterhub-ltiauthenticator,1845.0,,,,2.0,,2023-03-01 09:15:00.819,9.0,,,,,,,,,,,,,,,,,,,,
99,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,237.0,47.0,12.0,22.0,8.0,884.0,2021-01-22 17:06:54.671,0.4.0,,9423.0,10.0,411.0,407.0,7.0,https://pypi.org/project/jupyterlab-dash,1269.0,,,,1.0,jupyterlab-dash,2019-07-13 16:38:26.000,2.0,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,2.0,8154.0,,,,,,,,,,,,,,,,
100,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,22,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-05-21 15:12:23.733000,2023-05-21 13:18:32,473.0,40.0,52.0,6.0,133.0,22.0,160.0,711.0,,,,82257.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,67114.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-05-21 15:12:23.733,637319.0,1.0,@ryantam626/jupyterlab_code_formatter,,,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,2397.0,,,,,,,-4.0,,,,,,,,,
101,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,22,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,1174.0,,38.0,21.0,322.0,17.0,245.0,553.0,2020-12-10 14:31:28.000,0.3.7,,77096.0,28.0,,,11.0,,,,,,1.0,@jupyterlab/debugger,,,https://www.npmjs.com/package/@jupyterlab/debugger,,,77096.0,,,,,,,,,,,,,,,,
102,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-05-29 16:18:44.254000,2023-05-23 12:07:37,618.0,7.0,74.0,35.0,195.0,38.0,72.0,468.0,2023-05-23 12:27:01.602,3.4.0,,2244.0,32.0,7.0,3.0,31.0,https://pypi.org/project/jupyterlab-katex,382.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-05-29 16:18:44.254,2651.0,1.0,@jupyterlab/geojson-extension,2022-01-17 16:38:22.000,1.0,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2022-11-15 08:09:59.040,3.0,1764.0,,,,,,,,,,,,,,,,
103,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,22,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-05-23 11:59:46.690000,2023-05-22 15:56:06,759.0,3.0,41.0,13.0,309.0,47.0,64.0,386.0,2023-05-23 07:55:17.000,1.1.16,,7777.0,36.0,70.0,70.0,17.0,https://pypi.org/project/ipydatagrid,5748.0,https://anaconda.org/conda-forge/ipydatagrid,2023-05-23 11:59:46.690,42375.0,3.0,ipydatagrid,,,https://www.npmjs.com/package/ipydatagrid,,,516.0,,,,,,,,,,,,,,,,
104,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-05-30 14:04:40.000000,2023-04-25 21:08:35,395.0,10.0,61.0,17.0,127.0,6.0,79.0,337.0,2023-03-28 17:03:54.000,0.4.0,,12610.0,25.0,9.0,7.0,17.0,https://pypi.org/project/jupyterlab_templates,8912.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-03-28 18:54:57.217,12429.0,1.0,jupyterlab_templates,2019-06-30 05:07:41.000,,https://www.npmjs.com/package/jupyterlab_templates,2022-11-16 20:28:24.501,2.0,3363.0,,,,,,finos/jupyterlab_templates,,,,,,,,,,
105,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-03-15 02:29:38.000000,2023-02-19 00:28:03,405.0,,56.0,17.0,117.0,44.0,96.0,289.0,2023-02-19 00:41:36.000,6.1.0,,26890.0,28.0,10.0,2.0,23.0,https://pypi.org/project/dask-labextension,7327.0,https://anaconda.org/conda-forge/dask-labextension,2023-02-19 18:15:32.337,879473.0,1.0,dask-labextension,2022-11-02 00:29:01.642,6.0,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,2.0,1241.0,,,,,,,,,,,,,,,,
106,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,27.0,19.0,41.0,24.0,25.0,261.0,2021-01-06 19:12:18.000,0.4.2,,21178.0,7.0,270.0,247.0,11.0,https://pypi.org/project/nteract-scrapbook,20822.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,14258.0,3.0,,2021-01-06 19:12:18.000,23.0,,,,,,,,,,,,,,,,,,,,
107,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-03-06 12:49:44.000000,2023-03-06 12:26:30,217.0,8.0,36.0,11.0,74.0,30.0,28.0,225.0,,,,64154.0,8.0,801.0,801.0,9.0,https://pypi.org/project/ipywebrtc,59367.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,310214.0,3.0,jupyter-webrtc,,,https://www.npmjs.com/package/jupyter-webrtc,,,356.0,,,,,,,,,,,,,,,,
108,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,22,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-05-31 19:25:46.000000,2023-05-31 09:14:36,201.0,43.0,44.0,9.0,59.0,38.0,47.0,88.0,2023-01-11 00:33:05.122,0.17.0,,5808.0,18.0,26.0,25.0,20.0,https://pypi.org/project/jupyterhub-systemdspawner,5221.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2022-11-10 08:37:30.936,27628.0,2.0,,2023-01-11 00:33:05.122,1.0,,,,,,,,,,,,,,,,,,,,
109,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,1.0,236.0,82.0,78.0,52.0,128.0,3582.0,2022-05-31 17:34:28.000,0.7.5,42.0,974.0,22.0,12.0,11.0,29.0,,,,,,2.0,,,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86706.0,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
110,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,73.0,32.0,3.0,91.0,3084.0,2021-07-13 22:12:59.000,0.13.2,,10753.0,4.0,,,11.0,,,,,,3.0,,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,526923.0,,,,,,,,,,,
111,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-04-12 08:56:19.000000,2023-04-12 08:55:43,520.0,6.0,265.0,62.0,217.0,147.0,122.0,2648.0,,,,3718.0,18.0,,,24.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-04-12 08:30:57.660,200792.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
112,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,147.0,40.0,43.0,54.0,184.0,2030.0,2021-11-15 23:43:33.000,5.2.1,,3889.0,33.0,75.0,75.0,16.0,,,,,,2.0,ijavascript,,,https://www.npmjs.com/package/ijavascript,,,3889.0,,,,,,,-3.0,,,,,,,,,
113,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-04-25 12:19:31.000000,2023-01-10 15:02:24,169.0,,85.0,24.0,102.0,40.0,123.0,984.0,2021-04-10 11:39:23.000,3.0.7,,12145.0,6.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,8103.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,16323.0,2.0,@lckr/jupyterlab_variableinspector,,,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,3415.0,,,,,,,,,,,,,,,,
114,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,21,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,147.0,25.0,154.0,73.0,137.0,755.0,2019-07-21 08:49:48.715,0.9.0,,14114.0,58.0,5.0,3.0,16.0,https://pypi.org/project/gmaps,8759.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,300346.0,3.0,jupyter-gmaps,,,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,2.0,1241.0,,,,,,,,,,,,,,,,
115,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,21,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-05-31 15:36:37.000000,2023-05-24 16:27:35,442.0,4.0,67.0,14.0,127.0,38.0,57.0,552.0,2023-05-31 04:26:11.000,3.2.0,,3713.0,16.0,9.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,2567.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,10020.0,2.0,@jupyterlab/latex,2021-09-15 15:34:16.000,2.0,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,2.0,883.0,,,,,,,,,,,,,,,,
116,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,21,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-04-03 21:54:23.000000,2023-03-02 17:55:59,566.0,,120.0,40.0,201.0,15.0,167.0,442.0,2023-02-06 19:49:08.000,2.5.2,123.0,14773.0,15.0,,,44.0,https://pypi.org/project/jupyter-kernel-gateway,12348.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-02-07 00:43:05.914,196309.0,2.0,,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,
117,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-05-29 19:48:06.000000,2023-04-14 07:14:04,272.0,33.0,39.0,19.0,111.0,19.0,24.0,437.0,2022-04-19 10:58:08.000,2.0.3,,1764.0,8.0,37.0,34.0,4.0,https://pypi.org/project/nbtutor,75.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,131780.0,3.0,,2022-04-19 10:58:08.000,3.0,,,,,,,,,,,3.0,,,,,,,,,
