,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
77,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,25,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2023-10-09 19:22:17.000000,2023-03-02 17:55:59,566.0,,128.0,40.0,202.0,15.0,168.0,453.0,2023-02-06 19:50:03.769,2.5.2,139.0,15407.0,28.0,49.0,43.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,13035.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,201457.0,2.0,,,,,2021-08-24 23:55:16.000,6.0,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,,
78,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,25,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-10-09 02:04:50.000000,2023-10-09 02:04:48,227.0,16.0,37.0,5.0,72.0,13.0,91.0,286.0,,,,91380.0,19.0,1599.0,1599.0,19.0,https://pypi.org/project/mkdocs-jupyter,90029.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-09-25 15:57:54.604,47286.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
79,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-10-12 14:02:47.000000,2023-10-11 21:06:36,4610.0,147.0,52.0,19.0,1545.0,319.0,635.0,106.0,2023-09-21 21:46:10.000,3.7.0,,2228.0,29.0,30.0,30.0,30.0,https://pypi.org/project/jdaviz,2228.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
80,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-10-12 01:32:53.000000,2023-10-12 01:32:53,4942.0,158.0,338.0,65.0,1749.0,436.0,963.0,2554.0,2023-09-12 21:03:46.000,1.0.4461040,428.0,14.0,24.0,,,113.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
81,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,24,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-10-12 07:35:51.000000,2023-10-12 07:35:49,2853.0,25.0,951.0,121.0,490.0,53.0,291.0,2488.0,,,,287846.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,277697.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,913484.0,2.0,,,,,,,,,,,,,,,-5.0,,,,,,,,,
82,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-10-12 13:45:20.000000,2023-10-10 09:50:29,3290.0,134.0,377.0,79.0,1071.0,222.0,481.0,2386.0,2018-11-07 17:41:58.000,0.1.0,,29.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,29.0,,,,3.0,,,,,2018-11-07 17:41:58.000,,,,,,,,,,,binderhub,,,,,,,,
83,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,41.0,43.0,54.0,187.0,2081.0,2021-11-15 23:43:33.000,5.2.1,,1963.0,33.0,103.0,79.0,17.0,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,1963.0,,,,,,,,,,2021-11-15 23:33:51.644,24.0,,,,,,,,,,
84,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-10-10 13:37:40.441894,2023-03-06 15:57:54,599.0,,293.0,62.0,145.0,70.0,519.0,1650.0,2023-01-20 20:54:32.000,1.3.2,,16088.0,19.0,,,43.0,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,140805.0,2.0,,,,jupyter/r-notebook,,,https://hub.docker.com/r/jupyter/r-notebook,2023-10-10 13:37:40.441894,54.0,1706143.0,,,,,,,IRkernel,,,,,,,
85,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,24,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-09-07 16:46:44.103000,2023-09-07 13:44:00,362.0,15.0,81.0,18.0,119.0,,112.0,1303.0,2023-09-07 13:59:32.000,0.17.0,,19621.0,90.0,14.0,,16.0,https://pypi.org/project/datapane,17695.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,75126.0,3.0,,,,,2023-09-07 13:59:32.000,14.0,,,,,,,,,,,,,,,,,,
86,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,2016-06-24 22:29:05.000,2023-09-29 00:14:08.000000,2023-09-29 00:14:07,527.0,2.0,116.0,18.0,70.0,63.0,35.0,955.0,2023-05-05 07:10:14.000,0.6.3,,522648.0,14.0,496.0,496.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,504595.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1570670.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
87,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,24,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,39.0,173.0,61.0,174.0,897.0,2022-08-31 09:02:38.000,2.4.1,,71833.0,18.0,27.0,27.0,30.0,https://pypi.org/project/pythreejs,62389.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,509861.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,3716.0,,,,,,,,,,,,,,,,,,,,,
88,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,24,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-10-12 08:18:08.000000,2023-10-12 08:09:30,1155.0,182.0,88.0,15.0,188.0,13.0,74.0,875.0,2023-10-12 08:16:43.000,0.16.2,98.0,673.0,23.0,76.0,76.0,20.0,https://pypi.org/project/ipyvizzu,669.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
89,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,24,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,19.0,219.0,50.0,221.0,12.0,,722.0,2022-04-21 19:01:00.000,0.5.0,,10353.0,14.0,9.0,,107.0,https://pypi.org/project/toree,10353.0,,,,2.0,,,,,2022-04-21 19:01:00.000,9.0,,,,,,,,,3.0,,,,,,,,,
90,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-09-21 07:00:26.000000,2023-09-21 07:00:26,109.0,5.0,139.0,27.0,34.0,37.0,66.0,654.0,2023-06-29 13:30:26.682,0.9.1,,30618.0,13.0,205.0,175.0,19.0,https://pypi.org/project/bash_kernel,27651.0,https://anaconda.org/conda-forge/bash_kernel,2023-06-16 16:16:52.485,145393.0,2.0,,,,,2022-12-17 19:23:02.426,30.0,,,,,,,,,,,,,,,,,,
91,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,24,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-10-11 19:56:02.000000,2023-10-09 06:41:49,791.0,32.0,43.0,14.0,330.0,54.0,70.0,431.0,2023-09-08 07:25:27.000,1.2.0,,19165.0,38.0,108.0,108.0,19.0,https://pypi.org/project/ipydatagrid,17269.0,https://anaconda.org/conda-forge/ipydatagrid,2023-09-08 09:15:46.265,51372.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,291.0,,,,,,,,,,,,,,,,,,,,,
92,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-10-02 22:12:46.000000,2023-05-23 19:06:45,716.0,,58.0,31.0,191.0,62.0,99.0,245.0,2022-04-04 22:26:36.000,1.3.3,3.0,19639.0,22.0,178.0,160.0,32.0,https://pypi.org/project/ipycytoscape,10748.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,334939.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,1102.0,,2022-04-04 22:26:36.000,16.0,,,,,,,2022-04-04 22:06:25.396,2.0,,,,,,,,,,
93,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,24,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-10-07 14:48:53.000000,2023-10-07 14:48:53,585.0,23.0,75.0,16.0,176.0,66.0,87.0,191.0,,,,24372.0,13.0,685.0,685.0,31.0,https://pypi.org/project/nbgitpuller,22342.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,77175.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
94,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,23,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,255.0,52.0,39.0,6072.0,2020-10-27 19:53:29.453,5.11.0,,1304.0,71.0,4.0,2.0,27.0,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,1304.0,,,,,,,,,,2020-10-27 19:53:29.453,2.0,,,,,,,,,,
95,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,43.0,326.0,,328.0,3497.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
96,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,23,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,402.0,89.0,104.0,158.0,127.0,2989.0,2020-04-07 16:34:17.000,1.3.1,,47709.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,41448.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,395202.0,3.0,qgrid,https://www.npmjs.com/package/qgrid,450.0,,,,,,,,,,,,,,,,,,,,,
97,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,23,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,114.0,21.0,29.0,46.0,29.0,845.0,2017-11-16 17:59:43.000,1.5.1,,9285.0,26.0,268.0,237.0,7.0,https://pypi.org/project/notedown,8733.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35357.0,3.0,,,,,2017-11-16 17:59:43.000,31.0,,,,,,,,,,,,,,,,,,
98,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,23,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,86.0,13.0,47.0,17.0,28.0,833.0,2023-05-23 15:47:43.000,2.4.0,,29397.0,17.0,2049.0,2049.0,19.0,https://pypi.org/project/watermark,21625.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,272040.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
99,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,132.0,123.0,91.0,34.0,67.0,640.0,2019-06-03 21:24:10.000,0.10.2,,12024.0,14.0,172.0,172.0,21.0,https://pypi.org/project/mapboxgl,12024.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
100,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,32.0,150.0,431.0,2022-11-29 02:04:58.000,0.35.1,139.0,13374.0,36.0,58.0,58.0,20.0,https://pypi.org/project/octave_kernel,7178.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,508026.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
101,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-10-05 21:24:15.000000,2023-09-28 12:08:17,793.0,13.0,59.0,23.0,484.0,89.0,117.0,346.0,2021-10-26 10:04:08.000,0.8.2,,9627.0,5.0,8.0,8.0,28.0,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,9627.0,,,,,,,,,,,,,,,,,,,,,
102,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,23,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,4.0,59.0,17.0,120.0,47.0,101.0,294.0,2023-08-04 14:55:02.000,7.0.0,,33297.0,28.0,11.0,2.0,24.0,https://pypi.org/project/dask-labextension,7529.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,920492.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,1545.0,,2023-08-04 14:55:02.000,7.0,,,,,,,2022-06-21 23:23:38.435,2.0,,,,,,,,,,
103,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,322.0,,19.0,5.0,44.0,2.0,56.0,271.0,2023-05-19 07:58:00.869,0.13.3,,18876.0,39.0,330.0,310.0,5.0,https://pypi.org/project/ipytest,18876.0,,,,3.0,,,,,2023-05-19 07:58:00.869,20.0,,,,,,,,,,,,,,,,,,
104,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,38.0,11.0,74.0,34.0,28.0,229.0,2021-03-29 11:27:31.000,0.6.0,,52115.0,13.0,904.0,889.0,9.0,https://pypi.org/project/ipywebrtc,47400.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,325786.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,313.0,,2021-03-29 11:27:31.000,12.0,,,,,,,2021-03-29 11:25:34.632,3.0,,,,,,,,,,
105,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-10-03 10:41:30.000000,2023-10-03 10:41:29,188.0,2.0,171.0,20.0,79.0,71.0,83.0,191.0,2020-08-28 12:01:56.000,1.3.2,,8264.0,9.0,128.0,121.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7748.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,33059.0,1.0,,,,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,,,,,
106,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,5.0,18.0,9.0,84.0,17.0,39.0,188.0,2023-07-28 20:19:38.000,0.8.4,,11966.0,19.0,193.0,190.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,7912.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,94991.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,888.0,,2023-07-28 20:19:38.000,1.0,,,,,,,2021-10-08 10:09:24.361,2.0,,,,,,,,,,
107,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,23,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-10-09 07:01:32.000000,2023-10-09 07:01:31,224.0,4.0,11.0,8.0,88.0,20.0,21.0,155.0,2023-08-11 05:48:03.000,1.0.0,133.0,93677.0,16.0,74.0,63.0,7.0,https://pypi.org/project/ipylab,92174.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,26631.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,694.0,,2023-08-11 05:47:52.000,9.0,,,,,,,2023-08-11 05:47:59.304,2.0,,,,,,,,,,
108,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 12:01:01.000000,2023-08-11 11:59:53,1742.0,41.0,20.0,2.0,1078.0,36.0,26.0,116.0,2023-08-07 10:13:29.000,0.8.0,,17729.0,866.0,464.0,431.0,14.0,https://pypi.org/project/mknotebooks,17729.0,,,,3.0,,,,,2023-08-11 12:01:01.000,33.0,,,,,,,,,,,,,,,,,,
109,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,23,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-10-03 10:38:52.000000,2023-10-03 10:38:51,572.0,8.0,63.0,11.0,154.0,30.0,73.0,65.0,2023-05-22 08:28:01.738,1.2.0,,8717.0,13.0,63.0,63.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,8717.0,,,,1.0,,,,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,
110,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,23,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-10-03 11:40:54.000000,2023-04-15 13:12:28,431.0,,50.0,12.0,140.0,14.0,30.0,62.0,2022-08-25 15:33:01.697,0.12.3,61.0,291823.0,39.0,64.0,,30.0,https://pypi.org/project/jupyter-packaging,278645.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,540294.0,3.0,,,,,2022-08-25 15:33:01.697,64.0,,,,,,,,,,,,,,,,,,
111,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-10-12 03:32:23.000000,2023-01-10 01:11:13,2371.0,,352.0,89.0,879.0,169.0,1103.0,3875.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
112,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,,255.0,83.0,78.0,54.0,128.0,3681.0,2022-05-31 17:34:28.000,0.7.5,43.0,936.0,22.0,14.0,13.0,29.0,,,,,,2.0,,,,gopherdata/gophernotes,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87067.0,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
113,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,22,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-10-02 05:21:49.000000,2023-10-02 05:21:48,2200.0,39.0,258.0,49.0,645.0,47.0,726.0,2494.0,2018-08-01 13:19:52.714,0.0.6,,15.0,6.0,2.0,,112.0,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,15.0,,,,,,,,,IHaskell/IHaskell,2018-08-01 13:19:52.714,2.0,2.0,,,,,,,,,
114,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,22,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-10-09 13:30:48.000000,2023-10-09 13:30:46,182.0,13.0,83.0,28.0,112.0,45.0,124.0,1008.0,2021-04-10 13:07:39.934,3.0.9,,12118.0,11.0,7.0,5.0,20.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,7263.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-06-16 19:25:32.000,20907.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,4159.0,,2021-04-10 13:07:22.000,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,2021-04-10 13:07:39.934,2.0,,,,,,,,,,
115,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,22,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-10-09 18:23:42.000000,2023-10-02 16:40:51,692.0,4.0,38.0,7.0,546.0,7.0,279.0,885.0,2023-04-02 18:18:43.000,1.7.0,,86406.0,46.0,,,25.0,https://pypi.org/project/nbqa,82920.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,125506.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
116,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,22,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,68.0,25.0,16.0,5.0,53.0,428.0,2023-05-18 14:28:00.000,0.9.0,,4180.0,9.0,349.0,349.0,9.0,https://pypi.org/project/appmode,1123.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,217074.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
