,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
192,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,17,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-12-18 15:18:46.000000,2023-12-18 15:18:45,236.0,9.0,15.0,7.0,91.0,10.0,17.0,95.0,,,,42525.0,6.0,13.0,13.0,5.0,https://pypi.org/project/ipyregulartable,109.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5694.0,3.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,42267.0,,,,,,,finos/ipyregulartable,,,,,,,,,,,
193,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,17,False,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,25.0,7.0,24.0,8.0,8.0,91.0,2021-08-04 03:02:45.000,4.1.0,,8583.0,15.0,6.0,3.0,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,8547.0,,,,3.0,jupyterlab_sparkmonitor,2021-08-04 03:02:45.000,,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288,3.0,29.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,338.0,,,,,,,,,,,,,
194,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-06-16 19:17:31.930000,2023-05-02 16:09:30,149.0,,11.0,7.0,48.0,8.0,5.0,77.0,2021-11-06 14:18:45.000,0.4.0,,25220.0,7.0,14.0,,3.0,https://pypi.org/project/altair_viewer,23589.0,https://anaconda.org/conda-forge/altair_viewer,2023-06-16 19:17:31.930,78301.0,3.0,,2021-11-06 14:16:09.000,14.0,,,,,,,,,,,,,,,,,,,,,,
195,Content Management,Jupyter Content Management Extensions.,https://github.com/jupyter-incubator/contentmanagement,,jupyter-extensions,17,False,jupyter_cms,jupyter-incubator/contentmanagement,conda-forge/jupyter_cms,https://github.com/jupyter-incubator/contentmanagement,BSD-3-Clause,2015-09-21 15:41:02.000,2023-10-06 09:59:54.551000,2018-06-11 01:51:34,136.0,,27.0,22.0,32.0,7.0,20.0,77.0,2017-04-05 01:49:01.000,0.7.0,,2562.0,12.0,21.0,15.0,8.0,https://pypi.org/project/jupyter_cms,309.0,https://anaconda.org/conda-forge/jupyter_cms,2023-10-06 09:59:54.551,94626.0,3.0,,2017-04-05 01:49:01.000,6.0,,,,,,,,,,,,,,,,,,,,,,
196,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,10.0,159.0,88.0,93.0,74.0,2020-06-18 03:31:10.000,0.5.10,,364.0,23.0,41.0,37.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,364.0,,,,3.0,,2020-06-18 03:31:10.000,4.0,,,,,,,,,,,,,,,,,,,,,,
197,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,True,jupyterhub-firstuseauthenticator,jupyterhub/firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,100.0,,27.0,5.0,29.0,9.0,17.0,47.0,2021-10-28 11:35:32.000,1.0.0,,6285.0,8.0,98.0,95.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,6285.0,,,,2.0,,2021-10-28 11:35:32.000,3.0,,,,,,,,,,,,,,,,,,,,,,
198,geonotebook,A Jupyter notebook extension for geospatial visualization and analysis.,https://github.com/OpenGeoscience/geonotebook,,widgets,16,False,,OpenGeoscience/geonotebook,,https://github.com/OpenGeoscience/geonotebook,Apache-2.0,2016-07-26 19:48:45.000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00,647.0,,139.0,68.0,90.0,39.0,46.0,1084.0,,,,1458.0,,,,9.0,,,,,,3.0,,,,,,,,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,9.0,131300.0,,,,,,,,,,,,,
199,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,False,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,12.0,3.0,2.0,3.0,1019.0,2017-08-19 16:11:38.000,0.0.2,,451.0,2.0,42.0,42.0,3.0,https://pypi.org/project/py-heat-magic,451.0,,,,3.0,,2017-08-19 16:11:38.000,,,,,,,,,,,,,,,,,,,,,,,
200,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,16,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2023-12-22 00:50:25.000000,2022-02-19 09:55:04,143.0,,114.0,48.0,41.0,37.0,73.0,942.0,,,8926.0,162.0,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
201,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,16,False,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2023-02-05 13:08:34.000000,2021-08-23 11:44:08,105.0,,119.0,18.0,16.0,42.0,28.0,785.0,2021-08-23 11:45:07.000,1.2.3,,4367.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,4367.0,,,,3.0,,2021-08-23 11:45:07.000,,,,,,,,,,,,,,,,,,,,,,,
202,JupyterWith,Declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,16,True,,tweag/jupyterWith,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2024-01-07 00:09:35.000000,2023-10-17 14:42:45,580.0,2.0,114.0,33.0,340.0,40.0,151.0,556.0,2023-01-31 21:35:49.000,0.1.0,,,1.0,,,37.0,,,,,,3.0,,,,,,,,,,,,,,tweag/jupyenv,,,,,,,,,,,
203,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,16,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2023-12-24 03:19:25.000000,2023-12-24 03:18:30,135.0,3.0,30.0,9.0,2.0,2.0,13.0,470.0,2023-12-24 03:28:31.000,0.2.4,17.0,540.0,10.0,7.0,4.0,2.0,https://pypi.org/project/jupyterlab-stickyland,531.0,,,,3.0,jupyterlab-stickyland,2023-12-24 03:19:14.000,1.0,https://www.npmjs.com/package/jupyterlab-stickyland,2021-11-23 04:23:59.372,2.0,9.0,,,,,,,,,,,,,,,,,,
204,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,16,False,sparkmonitor,krishnan-r/sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,215.0,,49.0,8.0,23.0,15.0,7.0,174.0,2018-05-29 18:46:14.000,0.0.9,2468.0,1957.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1915.0,,,,3.0,,,,,,,,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,949.0,,,,,,,,,,,,,
205,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,16,False,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:45:34.886000,2022-11-23 11:42:26,83.0,,19.0,6.0,12.0,7.0,23.0,148.0,2022-11-23 11:45:34.886,1.2.0,,12027.0,4.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,12027.0,,,,3.0,,2022-11-23 11:45:34.886,,,,,,,,,,,,,,,,,,,,,,,
206,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,16,False,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2023-06-16 13:16:28.691000,2022-08-22 19:50:43,113.0,,25.0,10.0,35.0,17.0,22.0,138.0,2013-10-13 16:56:18.000,0.1.4,,950.0,5.0,36.0,29.0,10.0,https://pypi.org/project/ipycache,79.0,https://anaconda.org/conda-forge/ipycache,2023-06-16 13:16:28.691,80187.0,3.0,,2013-10-13 16:56:18.000,7.0,,,,,,,,,,,,,,,,,,,,,,
207,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,16,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-10-11 06:47:49.000000,2023-10-11 06:47:48,367.0,,23.0,15.0,98.0,14.0,36.0,113.0,2023-03-08 10:22:18.488,1.3.0,,527.0,15.0,6.0,3.0,9.0,https://pypi.org/project/jupyterlab_hdf,354.0,,,,3.0,@jupyterlab/hdf5,2022-02-21 09:56:23.000,1.0,https://www.npmjs.com/package/@jupyterlab/hdf5,2023-03-08 10:22:05.823,2.0,173.0,,,,,,,,,,,,,,,,,,
208,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2023-10-24 04:08:12.000000,2023-09-30 16:16:13,333.0,,6.0,4.0,6.0,12.0,52.0,67.0,2023-10-24 04:08:12.000,0.10.1,,826.0,43.0,5.0,3.0,4.0,https://pypi.org/project/jupyterlab-sos,167.0,https://anaconda.org/conda-forge/jupyterlab-sos,2023-06-16 16:17:01.985,32447.0,3.0,jupyterlab-sos,2023-10-24 04:08:12.000,,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,2.0,36.0,,,,,,,,,,,,,,,,,,
209,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,15,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,60.0,,96.0,20.0,49.0,63.0,45.0,956.0,2019-07-16 04:33:54.000,0.11.0,,122.0,14.0,3.0,3.0,8.0,,,,,,3.0,jupyterlab_vim,,,https://www.npmjs.com/package/jupyterlab_vim,,,122.0,,,,,,,,,,,,,,,,,,
210,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,15,False,jupyternotify,ShopRunner/jupyter-notify,,https://github.com/ShopRunner/jupyter-notify,BSD-3-Clause,2017-06-01 14:08:55.000,2022-08-09 17:30:42.000000,2021-04-27 14:56:38,57.0,,38.0,69.0,26.0,13.0,12.0,579.0,2018-01-08 14:52:15.000,0.1.15,,851.0,14.0,2.0,,11.0,https://pypi.org/project/jupyternotify,851.0,,,,3.0,,2018-01-08 14:52:15.000,2.0,,,,,,,,,,,,,,,,,,,,,,
211,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,15,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2023-11-17 20:38:23.000000,2023-09-06 12:47:37,693.0,,36.0,2.0,,,,410.0,2023-05-10 10:40:01.245,0.2.1,,911.0,18.0,,,7.0,https://pypi.org/project/tributary,120.0,https://anaconda.org/conda-forge/tributary,2023-06-16 19:20:23.415,34024.0,3.0,,2023-05-10 10:40:01.245,,,,,,,,,,,,,,,,,,,,,,,
212,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,15,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,48.0,13.0,92.0,44.0,37.0,404.0,2020-01-04 11:56:53.000,0.3.3,,187.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,187.0,,,,3.0,jupyterlab-sql,2020-01-04 11:56:53.000,,https://www.npmjs.com/package/jupyterlab-sql,2019-08-11 12:22:58.915,,,,,,,,,,,,,,,,,,,,
213,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,62.0,18.0,8.0,16.0,11.0,289.0,2020-02-03 15:59:07.000,1.0.0,2059.0,862.0,8.0,,,7.0,,,,,,3.0,,,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,45305.0,,,,,,,,,,,,,
214,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,245.0,2020-07-07 15:27:22.000,0.2.4,,53.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,53.0,,,,3.0,,2020-07-07 15:27:22.000,1.0,,,,,,,,,,,,,,,,,,,,,,
215,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,15,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-06-16 19:25:52.504000,2022-04-13 05:12:13,318.0,,26.0,9.0,113.0,32.0,12.0,212.0,2021-04-01 19:36:39.000,0.4.0,,101.0,5.0,5.0,3.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,32.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2023-06-16 19:25:52.504,1789.0,3.0,jupyterlab-interactive-dashboard-editor,2021-04-01 19:36:39.000,,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,2021-01-27 19:15:26.231,2.0,14.0,,,,,,,,,,,,,,,,,,
216,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,False,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,37.0,9.0,18.0,184.0,2021-07-17 23:46:41.952,0.4.1,,1244.0,12.0,9.0,6.0,4.0,,,,,,3.0,jupyterlab-spreadsheet,,,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952,3.0,1244.0,,,,,,,,,,,,,,,,,,
217,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,15,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2023-01-03 21:53:51.000000,2023-01-03 21:53:51,140.0,,15.0,14.0,8.0,,41.0,155.0,2022-06-14 16:29:11.000,2.0.1,,76.0,10.0,16.0,14.0,5.0,https://pypi.org/project/igv-jupyter,76.0,,,,3.0,,2022-06-14 16:29:11.000,2.0,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,,
218,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,7.0,189.0,31.0,103.0,130.0,2021-03-24 19:57:48.307,1.0.0,,733.0,16.0,6.0,3.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,676.0,,,,3.0,jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,3.0,57.0,,,,,,,,,,,,,,,,,,
219,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,15,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,9.0,13.0,8.0,33.0,109.0,2021-09-16 15:37:05.151,0.7.1,,6958.0,21.0,6.0,3.0,5.0,https://pypi.org/project/jupyterlab-flake8,6915.0,,,,3.0,jupyterlab-flake8,2021-09-16 15:36:42.000,1.0,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,2.0,43.0,,,,,,,,,,,,,,,,,,
220,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,15,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-12-19 02:59:29.000000,2023-12-19 02:59:28,242.0,8.0,10.0,4.0,59.0,2.0,36.0,106.0,2023-08-17 16:44:39.000,0.3.1,,87.0,21.0,3.0,1.0,2.0,https://pypi.org/project/jupyterlab-email,44.0,,,,3.0,jupyterlab-flake8,2023-08-17 14:42:10.000,,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,2.0,43.0,,,,,,,,,,,,,,,,,,
221,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,25.0,28.0,32.0,25.0,10.0,98.0,2020-05-01 11:39:08.310,0.3.0,,63.0,4.0,5.0,3.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,27.0,,,,3.0,@jupyterlab/commenting-extension,2019-10-18 14:13:09.000,,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,2.0,36.0,,,,,,,,,,,,,,,,,,
222,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,53.0,25.0,17.0,82.0,2019-04-23 08:43:52.000,0.2.2,,35.0,5.0,31.0,31.0,16.0,https://pypi.org/project/niwidgets,35.0,,,,3.0,,2019-04-23 08:43:52.000,,,,,,,,,,,,,,,,,,,,,,,
223,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,False,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-07-19 00:59:43.000000,2022-12-07 17:04:39,570.0,,20.0,11.0,149.0,31.0,85.0,81.0,2020-10-05 14:23:28.000,0.2.3,,213.0,11.0,3.0,3.0,7.0,https://pypi.org/project/nbcelltests,12.0,https://anaconda.org/conda-forge/nbcelltests,2023-06-16 19:19:22.434,8736.0,3.0,jupyterlab_celltests,,,https://www.npmjs.com/package/jupyterlab_celltests,,,3.0,,,,,,,,,,,,,,,,,,
224,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,15,True,jupyterlab-horizon-theme,mohirio/jupyterlab-horizon-theme,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2023-12-08 10:45:54.000000,2023-11-22 19:40:53,62.0,13.0,7.0,1.0,13.0,1.0,8.0,80.0,2023-11-22 19:41:10.000,4.0.2,24.0,1056.0,2.0,3.0,3.0,3.0,https://pypi.org/project/jupyterlab-horizon-theme,774.0,,,,2.0,@mohirio/jupyterlab-horizon-theme,,,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,,,270.0,,,,,,,,,,,,,,,,,,
225,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,15,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2023-12-18 14:29:38.000000,2023-12-18 14:29:36,315.0,8.0,9.0,6.0,86.0,5.0,29.0,69.0,2022-04-11 15:35:12.000,0.3.6,,537.0,16.0,2.0,,5.0,https://pypi.org/project/jupyterlab_autoversion,95.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2023-06-16 19:19:04.178,18046.0,3.0,jupyterlab_autoversion,2022-04-11 15:34:34.000,,https://www.npmjs.com/package/jupyterlab_autoversion,2022-04-11 15:34:49.164,2.0,32.0,,,,,,,,,,,,,,,,,,
226,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,15,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,178.0,,4.0,3.0,23.0,2.0,4.0,13.0,2022-09-01 10:53:14.353,0.7.0,,970.0,11.0,69.0,58.0,4.0,https://pypi.org/project/ipyscales,28.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,61968.0,3.0,jupyter-scales,2022-09-01 10:53:14.353,1.0,https://www.npmjs.com/package/jupyter-scales,2022-09-01 10:39:34.683,10.0,18.0,,,,,,,,,,,,,,,,,,
227,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,123.0,48.0,16.0,23.0,54.0,2339.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
228,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,14,False,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,41.0,23.0,6.0,1.0,15.0,449.0,2018-03-28 15:38:57.000,0.3.0,,40.0,9.0,,,4.0,https://pypi.org/project/py_d3,40.0,,,,3.0,,2018-03-28 15:38:57.000,,,,,,,,,,,,,,,,,,,,,,,
229,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2023-03-20 14:47:11.000000,2021-03-20 17:27:38,282.0,,40.0,12.0,32.0,11.0,20.0,350.0,2021-05-11 21:22:51.418,0.0.1,,6.0,8.0,5.0,3.0,19.0,,,,,,3.0,jupyterlab-ielixir,,,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,2.0,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,351.0,,,,,,,,,,,ielixir,,
230,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chesterli29/jupyterlab_tensorboard,,lab-extensions,14,False,,chaoleili/jupyterlab_tensorboard,,https://github.com/chesterli29/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,12.0,28.0,20.0,10.0,309.0,,,,5466.0,,5.0,5.0,7.0,,,,,,3.0,jupyterlab_tensorboard,,,https://www.npmjs.com/package/jupyterlab_tensorboard,,,5466.0,,,,,,,chesterli29/jupyterlab_tensorboard,,,,,,,,,,,
