,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
210,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,15,True,environment_kernels,Cadair/jupyter_environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,83.0,,17.0,6.0,12.0,7.0,23.0,148.0,2022-11-23 11:42:59.000,1.2.0,,5352.0,3.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,5352.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
211,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,15,False,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2023-06-16 13:16:28.691000,2022-08-22 19:50:43,113.0,,24.0,10.0,35.0,17.0,22.0,138.0,,,,968.0,5.0,28.0,28.0,10.0,https://pypi.org/project/ipycache,80.0,https://anaconda.org/conda-forge/ipycache,2023-06-16 13:16:28.691,79962.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
212,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2023-07-31 14:10:59.000000,2020-09-11 21:06:00,158.0,,30.0,12.0,37.0,35.0,28.0,137.0,,,,6811.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2023-06-16 13:21:18.593,599400.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
213,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,53.0,25.0,17.0,82.0,2019-04-23 08:43:52.000,0.2.2,,82.0,5.0,30.0,30.0,16.0,https://pypi.org/project/niwidgets,82.0,,,,3.0,,,,,,,2019-04-23 08:43:52.000,,,,,,,,,,,,,,,,,,
214,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-07-19 00:59:43.000000,2022-12-07 17:04:39,570.0,,20.0,11.0,149.0,31.0,85.0,80.0,2020-10-05 14:23:28.000,0.2.3,,282.0,11.0,3.0,3.0,7.0,https://pypi.org/project/nbcelltests,38.0,https://anaconda.org/conda-forge/nbcelltests,2023-06-16 19:19:22.434,8591.0,3.0,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,,,40.0,,,,,,,,,,,,,,,,,,,,
215,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,15,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2023-06-16 19:17:31.930000,2023-05-02 16:09:30,149.0,,11.0,7.0,48.0,6.0,5.0,72.0,2021-11-06 14:18:45.000,0.4.0,,28348.0,5.0,,,3.0,https://pypi.org/project/altair_viewer,26691.0,https://anaconda.org/conda-forge/altair_viewer,2023-06-16 19:17:31.930,76264.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
216,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,15,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2023-10-23 23:11:07.000000,2023-10-23 23:11:06,270.0,6.0,6.0,3.0,76.0,1.0,23.0,47.0,2023-07-12 22:24:19.000,0.4.0,,338.0,14.0,,,2.0,https://pypi.org/project/jupyterlab-commands,53.0,https://anaconda.org/conda-forge/jupyterlab_commands,2023-07-13 15:10:21.540,11689.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
217,nbstata,A Jupyter kernel for Stata built on pystata.,https://github.com/hugetim/nbstata,,kernels,15,False,nbstata,hugetim/nbstata,,https://github.com/hugetim/nbstata,GPL-3.0,2022-11-09 20:52:11.000,2023-10-06 16:19:27.000000,2023-10-06 16:17:59,348.0,50.0,,3.0,,8.0,24.0,16.0,2023-10-05 01:07:38.000,0.7.0,,193.0,42.0,,,,https://pypi.org/project/nbstata,193.0,,,,3.0,,,,,,,2023-10-05 00:46:39.000,,,,,,,,,,,,,,,,https://hugetim.github.io/nbstata/,,
218,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,122.0,48.0,16.0,23.0,54.0,2330.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
219,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,14,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2023-05-08 16:23:56.000000,2023-04-04 08:01:17,265.0,,199.0,20.0,39.0,9.0,73.0,586.0,2021-04-08 06:54:08.000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,12.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
220,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,14,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,16.0,10.0,40.0,29.0,465.0,,,,1752.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,1752.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
221,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,14,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2023-03-20 14:47:11.000000,2021-03-20 17:27:38,282.0,,40.0,12.0,32.0,11.0,20.0,349.0,2021-05-11 21:22:51.418,0.0.1,,11.0,8.0,4.0,2.0,19.0,,,,,,3.0,jupyterlab-ielixir,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,2.0,8.0,pprzetacznik/ielixir,,,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,351.0,,,,,,,,,,,,ielixir,
222,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chesterli29/jupyterlab_tensorboard,,lab-extensions,14,False,,chaoleili/jupyterlab_tensorboard,,https://github.com/chesterli29/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,12.0,28.0,20.0,10.0,307.0,,,,6415.0,,4.0,4.0,7.0,,,,,,3.0,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,,,6415.0,,,,,,,,,chesterli29/jupyterlab_tensorboard,,,,,,,,,,,
223,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,14,False,,altair-viz/jupyterlab_voyager,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-12-06 19:48:00.000000,2019-08-14 17:21:34,87.0,,35.0,20.0,48.0,56.0,20.0,291.0,2019-08-14 17:26:02.030,1.0.2,,79.0,5.0,4.0,2.0,6.0,,,,,,3.0,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030,2.0,79.0,,,,,,,,,,,,,,,,,,,,
224,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,14,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,9.0,10.0,4.0,10.0,13.0,222.0,2020-03-14 15:54:46.503,1.0.0,,613.0,19.0,20.0,15.0,2.0,,,,,,3.0,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,5.0,613.0,,,,,,,,,,,,,,,,,,,,
225,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,14,False,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,,2020-04-28 13:51:31.000,2023-06-16 19:20:47.542000,2022-09-12 07:55:08,464.0,,38.0,7.0,19.0,34.0,59.0,196.0,,,,1567.0,22.0,,,14.0,https://pypi.org/project/cdsdashboards,181.0,https://anaconda.org/conda-forge/cdsdashboards,2023-06-16 19:20:47.542,55453.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
226,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,14,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:51:34.000000,2021-03-24 19:48:15,225.0,,17.0,7.0,189.0,31.0,103.0,130.0,2021-03-24 19:51:34.000,1.0.0,,1099.0,1.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,969.0,,,,3.0,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,,,130.0,,,,,,,,,,,,,,,,,,,,
227,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,14,True,jupyterlab_hdf,jupyterlab/jupyterlab-hdf5,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-10-11 06:47:49.000000,2023-10-11 06:47:48,367.0,6.0,23.0,15.0,98.0,14.0,36.0,113.0,,,,815.0,,2.0,2.0,9.0,https://pypi.org/project/jupyterlab_hdf,566.0,,,,3.0,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,,,249.0,,,,,,,,,,,,,,,,,,,,
228,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,False,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2023-10-08 08:15:21.000000,2023-10-08 08:15:20,158.0,5.0,11.0,7.0,78.0,2.0,11.0,72.0,2023-08-30 15:49:27.000,4.0.0,19.0,999.0,6.0,6.0,6.0,6.0,https://pypi.org/project/jupyterlab-kernelspy,366.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2023-08-30 16:54:25.412,11785.0,3.0,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,,,213.0,,,,,,,,,,,,,,,,,,,,
229,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,14,True,jupyterlab_email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-10-24 01:45:28.000000,2023-10-24 01:45:27,238.0,12.0,2.0,4.0,57.0,2.0,36.0,51.0,2023-08-17 16:44:39.000,0.3.1,,106.0,15.0,1.0,1.0,2.0,https://pypi.org/project/jupyterlab_email,58.0,,,,3.0,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,,,48.0,,,,,,,,,,,,,,,,,,,,
230,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,14,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,21.0,16.0,12.0,6.0,5.0,39.0,2020-06-28 13:26:26.000,0.0.25,,243.0,25.0,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,243.0,,,,3.0,,,,,,,2020-06-28 13:26:26.000,,,,,,,,,,,,,,,,,,
231,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,False,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2023-06-07 07:00:30.000000,2022-03-21 15:14:31,113.0,,21.0,31.0,40.0,17.0,15.0,34.0,2020-07-13 15:59:02.000,0.0.9,13.0,873.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,873.0,,,,2.0,,,,,,,2020-07-13 15:59:02.000,,,,,,,,,,,,,,,,,,
232,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,14,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-05-29 09:18:17.000000,2023-05-29 09:18:17,354.0,,6.0,5.0,311.0,1.0,32.0,15.0,2020-04-22 09:38:54.000,0.7.3,,1220.0,15.0,1.0,,13.0,https://pypi.org/project/jupyter-nbrequirements,1220.0,,,,3.0,,,,,,,2020-04-22 09:38:54.000,1.0,,,,,,,,,,,,,,,,,
233,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,14,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,178.0,,4.0,2.0,23.0,2.0,4.0,13.0,2022-09-01 10:53:14.353,0.7.0,,1003.0,11.0,66.0,56.0,4.0,https://pypi.org/project/ipyscales,25.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,61426.0,3.0,jupyter-scales,https://www.npmjs.com/package/jupyter-scales,2022-09-01 10:39:34.683,9.0,33.0,,2022-09-01 10:53:14.353,1.0,,,,,,,,,,,,,,,,,
234,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,13,True,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-10-03 23:29:38.000000,2022-11-28 19:10:54,345.0,,30.0,13.0,49.0,9.0,18.0,489.0,,,,45.0,,2.0,2.0,13.0,,,,,,3.0,nbgather,https://www.npmjs.com/package/nbgather,,,45.0,,,,,,,,,,,,,,,,,,,,
235,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,13,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2023-06-18 19:36:47.000000,2023-06-18 19:36:35,131.0,,30.0,8.0,2.0,1.0,11.0,461.0,2022-03-27 00:17:50.000,0.2.1,17.0,583.0,1.0,3.0,3.0,2.0,https://pypi.org/project/jupyterlab-stickyland,555.0,,,,3.0,jupyterlab-stickyland,https://www.npmjs.com/package/jupyterlab-stickyland,,,28.0,,,,,,,,,,,,,,,,,,,,
236,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,13,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,27.0,11.0,4.0,13.0,15.0,220.0,,,,1324.0,,,,4.0,https://pypi.org/project/jupyter-datatables,1324.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
237,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,13,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,98.0,,8.0,7.0,29.0,10.0,22.0,173.0,,,,2755.0,,,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2301.0,,,,3.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,,,454.0,,,,,,,,,,,,,,,,,,,,
238,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,13,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,9.0,9.0,13.0,8.0,33.0,109.0,,,,11979.0,,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-flake8,11891.0,,,,3.0,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,,,88.0,,,,,,,,,,,,,,,,,,,,
239,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,13,False,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,24.0,7.0,24.0,8.0,8.0,91.0,,,,6660.0,,2.0,2.0,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,6605.0,,,,3.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,,,48.0,itsjafer/sparkmonitor,,,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,333.0,,,,,,,,,,,,,
240,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,13,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2023-10-28 08:25:44.000000,2023-10-27 06:15:58,2624.0,57.0,6.0,1.0,6.0,,,85.0,,,,,,,,51.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
241,WrapSpawner,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,13,True,,jupyterhub/wrapspawner,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2023-04-05 16:09:42.000000,2023-04-05 16:09:42,36.0,,54.0,11.0,25.0,18.0,14.0,60.0,2022-03-02 16:00:43.000,1.0.1,,,2.0,11.0,11.0,17.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
242,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,13,True,,jupyterlab/jupyterlab-shortcutui,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2023-08-08 06:52:04.000000,2023-08-08 06:52:04,192.0,,14.0,5.0,50.0,,14.0,54.0,2019-09-05 11:54:07.000,0.4.0,,171.0,3.0,2.0,2.0,9.0,,,,,,3.0,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,,,171.0,,,,,,,,,,,,,,,,,,,,
243,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,13,False,jupyterlab-python-file,jtpio/jupyterlab-python-file,conda-forge/jupyterlab-python-file,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2023-06-16 19:22:55.197000,2021-08-27 11:18:51,92.0,,11.0,3.0,41.0,1.0,8.0,52.0,2021-06-23 21:13:28.000,0.5.5,99.0,1109.0,6.0,2.0,2.0,4.0,https://pypi.org/project/jupyterlab-python-file,616.0,https://anaconda.org/conda-forge/jupyterlab-python-file,2023-06-16 19:22:55.197,11374.0,3.0,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,,,184.0,,,,,,,,,,,,,,,,,,,,
244,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,13,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2023-10-30 14:14:10.000000,2023-10-30 14:14:09,175.0,6.0,6.0,9.0,47.0,3.0,24.0,46.0,,,,22.0,1.0,5.0,5.0,3.0,https://pypi.org/project/knowledgelab,5.0,,,,3.0,knowledgelab,https://www.npmjs.com/package/knowledgelab,,,17.0,,,,,,,,,,,,,,,,,,,,
245,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,13,False,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,7.0,,14.0,5.0,2.0,6.0,2.0,28.0,2017-04-29 22:45:46.000,0.3.1,,1874.0,4.0,133.0,115.0,1.0,https://pypi.org/project/jupyterhub-dummyauthenticator,1874.0,,,,3.0,,,,,,,2017-04-29 22:45:46.000,18.0,,,,,,,,,,,,,,,,,
246,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,False,nullauthenticator,jupyterhub/nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-12-07 12:48:52.000000,2022-05-17 12:31:29,20.0,,9.0,6.0,5.0,1.0,,8.0,2017-08-30 13:12:25.000,1.0.0,,2667.0,1.0,114.0,105.0,7.0,https://pypi.org/project/nullauthenticator,2667.0,,,,3.0,,,,,,,2017-08-30 13:12:25.000,9.0,,,,,,,,,,,,,,,,,
247,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,13,False,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,,2019-09-06 18:43:48.845,2023-11-06 08:34:25.000000,2023-07-20 09:03:10,473.0,,,1.0,,,,,,,,76570.0,33.0,7.0,7.0,21.0,https://pypi.org/project/ipycanvas,71745.0,https://anaconda.org/conda-forge/ipycanvas,2023-06-16 16:17:01.999,187266.0,3.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,,,1080.0,,,,,,,,,,,,,,,,,,,,
248,pigeon,Quickly annotate data from the comfort of your Jupyter notebook.,https://github.com/agermanidis/pigeon,,widgets,12,False,pigeon-jupyter,agermanidis/pigeon,,https://github.com/agermanidis/pigeon,Apache-2.0,2017-09-05 00:04:14.000,2023-02-02 16:47:59.000000,2017-09-05 17:22:02,2.0,,67.0,11.0,6.0,11.0,,741.0,,,,266.0,,28.0,28.0,,https://pypi.org/project/pigeon-jupyter,266.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
249,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,12,False,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,41.0,23.0,6.0,1.0,15.0,450.0,,,,87.0,,,,4.0,https://pypi.org/project/py_d3,87.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
250,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,False,jupyter-manim,krassowski/jupyter-manim,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,42.0,,11.0,14.0,9.0,6.0,19.0,190.0,2020-04-12 11:15:09.000,1.3,,196.0,6.0,,,5.0,https://pypi.org/project/jupyter-manim,196.0,,,,3.0,,,,,,,2020-04-12 11:15:32.000,,,,,,,,,,,,,,,,,,
251,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,12,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-12-25 22:31:58.000000,2022-12-25 22:31:58,56.0,,11.0,7.0,1.0,1.0,,163.0,,,,764.0,,16.0,16.0,2.0,https://pypi.org/project/notebookjs,151.0,,,,3.0,notebookjs,https://www.npmjs.com/package/notebookjs,,,613.0,,,,,,,,,,,,,,,,,,,,
252,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,12,False,,treebeardtech/nbmake-action,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,9.0,,6.0,9.0,41.0,,24.0,153.0,2020-12-11 15:26:11.000,0.2.1,,,5.0,31.0,31.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
